"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161","cancer_type"
"HD-4",1.08859399941835,-0.449923050943037,2.49399573307536,-0.458621758446677,-0.517658494399999,2.55023134482655,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,3.49745422005436,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.841757451558704,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.748323641633211,-0.62450063710455,2.04287198723754,2.7996597261814,-0.682857600949436,0.698047463676974,1.61332965743525,-0.518681577919484,1.1024202396932,-0.64539099472072,-0.578334879178989,"HC"
"HD-5",2.12008213305244,-0.449923050943037,2.54350397265754,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,1.70895113322025,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.786396091180305,1.52959646752391,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,1.04892374194739,0.994240305084471,-0.42753600107755,-0.518681577919484,1.03801843988238,-0.64539099472072,-0.578334879178989,"HC"
"HD-7",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.879002173813358,-0.502861327644112,-0.444045139577054,0.409547837220465,-0.485615337411217,-0.455608707943101,0.764706908914889,0.534316903950391,-0.440006424941422,-0.454939538219349,0.734877671834642,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,1.2074714200469,-0.539644491494582,0.415588185713163,1.98072935206008,-0.593162743880469,1.07844820954345,-0.518681577919484,0.678488217605225,0.227907391469349,-0.578334879178989,"HC"
"HD-8",0.669028228165196,-0.449923050943037,0.630713467760441,0.839396786021697,1.73455966868617,-0.502861327644112,-0.444045139577054,0.410012092988007,0.47934764525577,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,0.997275891340327,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.34951054903298,0.133762876155771,-0.539644491494582,-0.46163066697826,0.915940059613045,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-9",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-10",0.810255374608423,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.391084953240697,-0.502861327644112,-0.444045139577054,1.75514422306697,-0.485615337411217,-0.455608707943101,3.53134514418097,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,0.742980401837958,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,5.40541797652612,1.57584042336269,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,1.0385915457611,0.529689820601779,"HC"
"HD-11-1",-0.504199158802513,0.952129766399869,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,1.49543385662916,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,0.649406897799972,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.0189807297724392,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-13-1",0.990497942081244,-0.449923050943037,2.42719143738002,-0.458621758446677,-0.517658494399999,0.25355111402329,1.52028088819713,-0.253077791123425,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,0.171428642703853,-0.445254053804432,1.05532722008845,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,0.465789137355215,-0.46163066697826,0.491800285596362,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-14-1",-0.504199158802513,-0.449923050943037,0.646693313175359,-0.458621758446677,-0.517658494399999,1.55945567180992,1.00795782562541,-0.106024194085487,-0.485615337411217,-0.455608707943101,2.97149742242464,-0.491195230546261,1.11522938432505,0.563457649668654,-0.447146324040723,-0.445254053804432,0.834751897787224,-0.322196680607796,-0.539968773308945,0.625929981979592,1.2352662394026,-0.409772550488234,0.418564430653891,0.144453166235288,-0.539644491494582,0.168574285120619,-0.218106673878053,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-15-1",-0.504199158802513,-0.449923050943037,0.809835120374623,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,0.192034606438294,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-16-1",1.97604433032779,-0.449923050943037,3.29028339786707,-0.458621758446677,-0.517658494399999,0.227581897629643,2.63440453963889,-0.645637629311048,-0.485615337411217,-0.455608707943101,1.04553280522761,-0.491195230546261,-0.440006424941422,0.260492039380568,0.150191674243006,-0.445254053804432,2.02125251178344,-0.322196680607796,-0.539968773308945,1.25385713269928,1.22218737285096,-0.409772550488234,1.68268989862517,0.57676170480458,-0.539644491494582,0.163589620318162,1.50974164830611,1.58540062974095,0.333515887004509,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-20-1",-0.504199158802513,-0.449923050943037,0.714534809304063,-0.458621758446677,-0.517658494399999,1.0495475533112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,4.18055801206551,-0.454939538219349,-0.447146324040723,-0.445254053804432,4.28434271377373,-0.322196680607796,1.00100578527941,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.898526104145512,-0.62450063710455,1.96080631506526,-0.46163066697826,-0.682857600949436,2.74541715804562,3.10452615022056,-0.518681577919484,-0.504940112708961,2.24330495026132,1.98391008790969,"HC"
"HD-22-1",-0.504199158802513,-0.449923050943037,0.484329298215179,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,0.574670535866497,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.22204444455962,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,0.9723813031345,-0.504940112708961,0.428561246400802,-0.578334879178989,"HC"
"HD-34-1",0.787220340772844,1.42532170941011,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,1.43590367435184,-0.491195230546261,-0.440006424941422,0.650467557984576,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.5017367049993,0.210151108770393,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-39-1",1.06087340076899,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,0.615721161066571,0.910341616062925,-0.645637629311048,0.567129713735743,-0.455608707943101,1.63663137874486,-0.491195230546261,-0.440006424941422,3.14361025795669,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,1.57685616839443,0.197464018557887,-0.409772550488234,-0.554915624009196,0.910774848142946,-0.539644491494582,-0.46163066697826,0.713107770860474,2.10586539790591,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-40-1",2.86262721941339,-0.449923050943037,1.90039952665342,-0.458621758446677,-0.517658494399999,1.4211506495525,-0.444045139577054,-0.0104626089812356,-0.485615337411217,-0.455608707943101,0.577656704879238,0.124023896999625,1.50833461348691,0.394364681382369,-0.447146324040723,-0.445254053804432,0.829262204384532,-0.322196680607796,-0.539968773308945,0.440481170570534,-0.449906669511745,-0.409772550488234,1.24643924289039,1.16522124444855,-0.539644491494582,2.05686139452257,1.71287404673102,1.06023443197309,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-45-1",2.68050933796278,-0.449923050943037,1.51487699979001,0.825489110994638,-0.517658494399999,1.55818559548287,0.655517122196611,0.423996081176735,-0.485615337411217,-0.455608707943101,0.481982615474068,-0.491195230546261,2.98263181903868,2.36974933917063,-0.447146324040723,1.09518679760099,2.60481465889584,-0.322196680607796,-0.539968773308945,-0.49097363589531,0.977905747528809,-0.409772550488234,0.910648201440901,0.899736633815653,0.505588583249531,1.03401495356216,1.66205020528443,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-46-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,1.33291799641819,2.01519494461239,-0.645637629311048,2.01909813648215,-0.455608707943101,-0.450672281864098,0.209391422762979,1.32000058179382,-0.454939538219349,-0.447146324040723,1.40057833620697,0.671662819849218,-0.322196680607796,-0.539968773308945,0.569729415022169,1.65352057018145,0.580494213555999,0.575919622341042,1.93401127163777,-0.539644491494582,1.66412121836287,-0.682857600949436,-0.593162743880469,0.300882616791489,-0.518681577919484,0.30235781276236,-0.64539099472072,-0.578334879178989,"HC"
"Control-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,3.56581993775688,-0.409772550488234,-0.554915624009196,2.38027908248605,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,1.28265166516481,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-3",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,1.57590348346799,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.33937853373196,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-4",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,0.3372501292904,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,0.0848592756369238,-0.539644491494582,-0.46163066697826,-0.332306046590018,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-5",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.60289866032027,-0.517658494399999,-0.502861327644112,-0.444045139577054,0.706033046484171,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-6",0.343523102884727,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,2.05867648294267,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.987272509706078,1.97794316395894,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-8",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.105441818557656,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-9",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,3.70569303436181,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,1.032332495745,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-10",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Control-13",0.29747258976868,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.831348595426517,2.76863814469296,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,3.26504769364438,-0.491195230546261,-0.440006424941422,2.31914053001573,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,0.26160172212725,0.539121934125488,-0.409772550488234,0.578296757275991,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"Type-Unknown-3",1.78494783478397,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,0.392593753640005,1.39717578665515,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.19348060010989,-0.322196680607796,1.44583485554918,1.65798024870279,-0.449906669511745,-0.409772550488234,-0.554915624009196,2.07685348535885,-0.539644491494582,-0.46163066697826,0.340795669696899,-0.593162743880469,-0.42753600107755,-0.518681577919484,1.13703069804194,-0.64539099472072,0.79322709281784,"HC"
"HD-17-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,2.72278091918574,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,2.60543315384753,0.701008973980415,-0.322196680607796,1.19029980523539,3.17098095418858,-0.449906669511745,-0.409772550488234,1.07706755115435,-0.62450063710455,1.10114339558957,-0.46163066697826,-0.682857600949436,1.45386573328895,-0.42753600107755,-0.518681577919484,-0.504940112708961,3.11973075444547,1.10300214001457,"HC"
"HD-18-2",1.32567748246814,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,2.46772819327952,0.968267189155613,1.44579571371755,-0.491195230546261,1.36892642732191,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.40382706609119,-0.322196680607796,1.69035373981397,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,0.965656516358971,1.4615713882354,-0.682857600949436,-0.593162743880469,2.84200340980663,-0.518681577919484,2.0895912178425,1.26921588585702,-0.578334879178989,"HC"
"HD-21-1",1.6220821742746,-0.449923050943037,0.955551536433205,-0.458621758446677,1.54319498919294,-0.502861327644112,3.53664392274263,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,1.36507825993396,-0.447146324040723,-0.445254053804432,1.31212444128288,-0.322196680607796,1.30455112822105,2.90765166768875,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,1.91253881675889,-0.46163066697826,1.40600710548341,1.58105601380435,2.86894777681636,-0.518681577919484,1.64078753259214,0.93802596585465,1.21402246437903,"HC"
"HD-24-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,1.51334414221072,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,2.89790967211164,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,2.26168663340162,-0.49097363589531,3.09546448829751,-0.409772550488234,2.0875958005491,2.86012033541305,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,3.44793400117769,3.05181762889949,2.14409041868385,"HC"
"HD-25-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,1.52501979924184,1.56401837631343,0.406783831762855,1.42290892627916,-0.455608707943101,-0.450672281864098,3.32543992736082,1.19261924718699,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.4775711421084,-0.322196680607796,2.27759278953013,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.34368666158175,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,1.88045394244178,1.83671588192891,-0.64539099472072,-0.578334879178989,"HC"
"HD-26-2",-0.504199158802513,2.24167678880648,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,1.59094289268214,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,0.625364037693697,-0.322196680607796,-0.539968773308945,1.26683598975368,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,1.00070745799398,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,-0.504940112708961,1.31321437152785,1.00008410821646,"HC"
"HD-27-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.08597920043429,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,2.28117948889239,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,1.26754661349216,-0.409772550488234,-0.554915624009196,-0.62450063710455,2.81404706315923,1.33741621799822,0.805603243602407,1.84590373729334,2.63548211124964,-0.518681577919484,-0.504940112708961,-0.64539099472072,-0.578334879178989,"HC"
"HD-29-2",1.34833214512813,-0.449923050943037,2.51926516049635,-0.458621758446677,-0.517658494399999,3.02566436800742,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,1.46927480608715,-0.491195230546261,-0.440006424941422,1.13075840886771,-0.447146324040723,1.78541137540493,-0.534776723349047,-0.322196680607796,-0.539968773308945,3.29932501004894,-0.449906669511745,-0.409772550488234,-0.554915624009196,1.05746974431124,-0.539644491494582,0.924121034629654,0.825025854653808,-0.593162743880469,-0.42753600107755,-0.518681577919484,2.12129889428952,0.73416750537462,-0.578334879178989,"HC"
"HD-30-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.57379898832821,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,2.85633587795686,-0.46163066697826,-0.682857600949436,1.01731017426128,-0.42753600107755,-0.518681577919484,-0.504940112708961,1.16916016393984,-0.578334879178989,"HC"
"HD-31",2.97814843785675,1.37680595247737,1.58037093165842,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,0.972374016936195,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,-0.454939538219349,0.819725967276109,-0.445254053804432,0.563516120920225,-0.322196680607796,-0.539968773308945,-0.49097363589531,1.71626686295662,-0.409772550488234,-0.554915624009196,2.97164416397145,0.918590216385994,1.40216568108488,1.56910697075132,-0.593162743880469,1.18655108535548,-0.518681577919484,-0.504940112708961,0.6746896328847,-0.578334879178989,"HC"
"HD-32-2",2.57340347580398,-0.449923050943037,1.00389650372039,-0.458621758446677,-0.517658494399999,1.41668448867593,1.45674178019256,0.350560414955993,1.32095000665206,-0.455608707943101,-0.450672281864098,0.870709316144695,1.10539963313618,-0.454939538219349,-0.447146324040723,-0.445254053804432,2.1150426614148,-0.322196680607796,1.36543856059759,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.24225780289588,-0.62450063710455,1.26722486520688,-0.46163066697826,1.82748891023503,2.17687519674893,2.37475747867324,-0.518681577919484,-0.504940112708961,2.53952936120436,2.01594255573954,"HC"
"HD-33-1",-0.504199158802513,-0.449923050943037,2.91804464588224,0.377672016337202,0.3825868917391,2.64426972960537,1.49480578532687,0.186787819183466,0.585394948037807,-0.455608707943101,2.22181274845057,-0.491195230546261,-0.440006424941422,1.11607348802019,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,1.23199865193519,-0.449906669511745,-0.409772550488234,2.01271444810393,1.04209232304484,1.58161166414773,-0.46163066697826,-0.266958097422713,-0.593162743880469,-0.42753600107755,-0.518681577919484,2.09728849315342,0.324314254204246,0.968802042923004,"HC"
"HD-35-2",-0.504199158802513,0.638875032941573,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,0.699976941949634,-0.450672281864098,-0.491195230546261,-0.440006424941422,0.816239502264244,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.748323594468376,1.4720973148024,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.014966275034851,-0.593162743880469,0.924701220678667,-0.518681577919484,0.993728753090353,-0.64539099472072,1.18439779503861,"HC"
"HD-36",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,1.16682829778352,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.31369402069601,-0.62450063710455,-0.539644491494582,1.24670684110931,-0.682857600949436,2.42587645304753,-0.42753600107755,-0.518681577919484,-0.504940112708961,-0.64539099472072,1.34678458153489,"HC"
"HD-37-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.67019545527337,-0.517658494399999,-0.502861327644112,1.07698619528096,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.491195230546261,-0.440006424941422,4.07347549262841,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,3.43636580668082,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.518681577919484,2.98047657931574,0.663503092771519,1.5043818840825,"HC"
"HD-38-2",-0.504199158802513,-0.449923050943037,2.34575535622783,0.577081152429355,-0.517658494399999,-0.502861327644112,-0.444045139577054,0.0857742075310054,1.38063958350956,2.29545145115343,1.9009426511778,-0.491195230546261,2.0475168853121,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.17844837816159,-0.322196680607796,1.4283939127944,-0.49097363589531,3.19577976234464,-0.409772550488234,0.764574937993965,0.841993972943218,-0.539644491494582,0.744686139222944,3.12604788878455,-0.593162743880469,-0.42753600107755,-0.518681577919484,2.28552139879605,1.04433805572458,0.781059238441188,"HC"
"HD-44-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,2.40146996034533,0.652642855417161,-0.485615337411217,-0.455608707943101,2.51601494965391,-0.491195230546261,2.57496655857604,1.55634869686472,-0.447146324040723,-0.445254053804432,1.9352840751874,0.840104012379531,0.909266891817626,2.19623553228115,1.22805378256269,-0.409772550488234,1.3676633111245,2.48619789064007,0.834644075237949,-0.46163066697826,-0.682857600949436,1.79383865561754,1.09363299634642,-0.518681577919484,1.86628767037519,1.80326197172587,1.83463516732809,"HC"
