"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161","cancer_type"
"VU456-1-GBM-WT",-0.622803829285566,-0.504092867637063,0.448278716159327,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,1.58875588693514,-0.48551402693301,0.579541874833691,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,0.886342361253645,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.491716063789838,-0.534409221752732,1.26748329863711,-0.539840567297763,-0.49084846686413,0.888824014730286,1.5959251364939,-0.554620084119104,-0.624231067142604,0.818871609191909,-0.569204097031386,-0.718784402270428,1.34428544137183,0.940412525280501,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,3.50719170517881,-0.636684481310347,0.838688934152155,0.309831621477282,-0.583197955142975,0.345782582248056,-0.578189275152201,"GBM"
"VU468-1-GBM-WT",0.00811749411574019,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,0.438114435804943,-0.458221166086452,-0.517190536167296,-0.502737008274873,1.23292634577917,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.750732227640215,3.17652765252772,1.05411877539768,1.2554959299526,-0.439765002258775,1.20384830990232,-0.44670420852186,1.68975211801072,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.0562564809069713,-0.427419269955464,-0.59759168014289,-0.645777537662684,0.904016223368581,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-471",0.416155488951005,-0.504092867637063,1.58306501126896,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.0848791169992451,1.34928205326193,-0.48551402693301,2.01204606493627,-0.450589165201014,-0.67766395689567,-0.490986750038817,0.370310430765292,-0.527954826294125,0.691540400698187,-0.454763048708803,1.52367682588609,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,2.96332357203797,-0.554620084119104,-0.624231067142604,2.84177589097598,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.0544586955133627,-0.427419269955464,0.608840886549174,-0.645777537662684,2.33696203163234,0.744619890273096,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-475",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,2.44398259172027,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,1.40151398875156,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-476",0.735338404599509,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,0.542691811253003,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.499412167563007,0.296068758906601,2.53925846884457,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.91724976897178,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,1.15776368106819,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,0.849727123094061,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-480",0.956781612234186,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,0.66456242857637,4.57490899789542,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.153831915467824,3.2244937716604,-0.48551402693301,0.510154056936751,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,0.792077780904468,-0.439765002258775,-0.454763048708803,1.07928759861497,3.09911064415109,-0.534409221752732,4.84502372777405,0.537401228709979,-0.49084846686413,-0.449673180451552,1.74658489460189,0.461005968829571,1.72887053428246,0.178238626833206,-0.569204097031386,1.0310145515233,-0.539511579136432,-0.46119392711915,1.17549608567084,-0.592767931218722,1.51933373967294,-0.59759168014289,0.384511076247185,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.624450640321351,-0.583197955142975,0.279342214393456,-0.578189275152201,"GBM"
"GBM-484",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,3.09275720139337,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.0128599384844076,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.351709989367994,2.60800663060445,-0.607941775369872,-0.527954826294125,0.542109189114857,-0.454763048708803,-0.44670420852186,4.26741761581347,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,1.05521837599731,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,0.609547702744277,-0.46119392711915,0.800818883867112,-0.592767931218722,-0.427419269955464,1.71036885443906,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.787207726428085,0.341208635103603,-0.64512693066382,0.599373123355341,"GBM"
"GBM-485",-0.622803829285566,-0.504092867637063,2.36140902859157,1.60797637123901,1.23315670640514,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,0.612572730129248,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,1.81952564977592,-0.534409221752732,-0.321813678624422,-0.539840567297763,1.66582049634358,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,0.745589280072019,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,0.462064832287352,1.42775811567959,-0.636684481310347,-0.504866704114067,-0.687212598123554,0.662198594042831,0.348930535155686,-0.578189275152201,"GBM"
"GBM-486",3.06757090671958,-0.504092867637063,-0.470263139386551,0.424873006329687,1.73054733250288,-0.50884989360878,4.12338117910192,4.09157633015166,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,4.14557003276429,1.96218602824171,4.82950409253451,-0.450589165201014,0.432816305594206,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,4.95454569688362,1.887489655538,0.778887761111588,5.72638981497896,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,0.340303186520241,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.202576755066323,-0.592767931218722,-0.427419269955464,-0.59759168014289,1.11493614088886,1.03993451079588,0.65662672795164,-0.504866704114067,-0.687212598123554,0.414044375217555,1.82223762580411,1.21070415340502,"GBM"
"GBM-499",-0.622803829285566,-0.504092867637063,0.969883058894709,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,0.523918535127959,-0.695071002933568,0.0254917049572778,-0.48551402693301,0.696718592188071,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,0.813080772018937,1.04250548236741,-0.445044818954859,-0.534409221752732,0.706463079249618,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,0.324868048585796,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-505",-0.622803829285566,-0.504092867637063,3.06011848257249,-0.73287211537662,0.531457406435742,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.81490610577041,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.24360444966791,-0.554620084119104,-0.624231067142604,0.237894873723845,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,1.43377058205132,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"HD-1",0.503649534675258,1.50911800297888,-0.470263139386551,2.74334394809489,-0.449675359086114,-0.50884989360878,1.91262850414191,0.469392572973038,0.745854548102694,-0.443851632888024,-0.492205304226604,1.23640459232417,2.34271037523025,-0.48551402693301,-0.455326700619484,-0.450589165201014,1.13209147164867,-0.490986750038817,-0.607941775369872,0.54915352578403,1.28648050301737,-0.454763048708803,1.30589519648509,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.91116554197415,-0.49084846686413,3.63149877508048,-0.409470243074914,-0.554620084119104,0.675915508029353,-0.580575930301235,-0.569204097031386,-0.718784402270428,1.48066416035157,0.606249343996953,2.96212823765642,-0.592767931218722,0.873317855983202,-0.59759168014289,-0.645777537662684,-0.518588722594602,1.78806720228076,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"HC"
"HD-2-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,1.11910743805639,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,3.29881383121856,-0.455326700619484,-0.450589165201014,2.90250881069095,-0.490986750038817,1.86770906657756,0.741964854911336,-0.439765002258775,-0.454763048708803,0.75541557303813,-0.445044818954859,-0.534409221752732,0.847215057838625,1.96488734211733,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.463852749256993,-0.580575930301235,-0.569204097031386,-0.718784402270428,2.7695791778294,-0.46119392711915,1.8505775431365,0.972316925192187,1.10616059052665,-0.59759168014289,-0.645777537662684,-0.518588722594602,2.21007602353835,1.88716556380975,-0.687212598123554,-0.583197955142975,0.608976972072589,0.84183487165366,"HC"
"HD-3-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,0.720315835400911,-0.450589165201014,0.891347515447848,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.30728083776411,2.91493601226906,-0.449673180451552,-0.409470243074914,-0.554620084119104,2.48889317837294,-0.580575930301235,1.27239924474162,-0.718784402270428,0.704271960446729,-0.46119392711915,2.23938065782093,1.1189698621646,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,1.64442976212647,-0.687212598123554,1.61715693435744,0.480576758054635,1.61084382330649,"HC"
"HD-4",-0.622803829285566,1.08773268952411,-0.470263139386551,-0.73287211537662,-0.449675359086114,2.4944947688397,-0.458221166086452,-0.517190536167296,2.55047338732268,-0.443851632888024,1.66041642054956,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,3.49929003764801,0.495128444988801,-0.490986750038817,-0.607941775369872,3.97955538896701,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.840831268057971,-0.49084846686413,-0.449673180451552,-0.409470243074914,0.747080510637312,-0.624231067142604,1.08818024409884,1.79274797251011,0.295707647598472,2.04251165731022,2.79814950716562,-0.682025256037862,0.695719718733959,1.61195233450702,-0.59759168014289,0.67471566709859,-0.518588722594602,-0.636684481310347,1.10167257838021,-0.687212598123554,0.899199990117033,-0.64512693066382,-0.578189275152201,"HC"
"HD-5",1.41128729019375,2.11964023761191,-0.470263139386551,-0.73287211537662,-0.449675359086114,2.54416426438465,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,1.44963676908962,-0.439765002258775,-0.454763048708803,1.70580378538976,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.785487446529368,1.52856679823106,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,0.752164651401082,-0.718784402270428,-0.539511579136432,-0.46119392711915,1.04553980274627,0.99181971007232,-0.427419269955464,-0.59759168014289,1.5307308875238,-0.518588722594602,1.20943053574937,1.03727492714099,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"HC"
"HD-7",-0.0854061803300464,-0.504092867637063,-0.470263139386551,1.50506011407516,-0.449675359086114,-0.50884989360878,-0.458221166086452,0.876880055700822,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.105899618758124,0.406986358399464,-0.48551402693301,-0.455326700619484,0.763906794328951,0.810049191737184,0.532718187205557,1.38586699224172,-0.527954826294125,-0.439765002258775,-0.454763048708803,0.73267083729424,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,1.20613423899879,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,0.414150812689076,1.98189128276406,-0.592767931218722,1.07714445652414,0.641190718781328,-0.645777537662684,-0.518588722594602,2.3201556483097,0.677827965309596,0.550780239901979,-0.583197955142975,0.227143160297501,-0.578189275152201,"HC"
"HD-8",0.67749479749338,0.668293917374489,-0.470263139386551,1.3361990319319,-0.449675359086114,0.629390671886375,0.836910916224839,1.73216607062186,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.685712322134017,0.407449478100978,0.47847101508587,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,0.809745615057774,0.718491547599627,-0.439765002258775,-0.454763048708803,0.994661389447599,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,1.34806330324252,0.132905050865381,0.840994388573633,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,0.912356912827653,-0.592767931218722,-0.427419269955464,-0.59759168014289,0.326771731944829,-0.518588722594602,0.782289768054105,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"HC"
"HD-9",-0.622803829285566,-0.504092867637063,-0.470263139386551,0.79913246399735,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.491482113938884,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,0.300845461462862,1.17633440008725,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,0.188842952803447,-0.518588722594602,1.77329315610727,-0.504866704114067,-0.687212598123554,0.0824795429467712,-0.64512693066382,-0.578189275152201,"HC"
"HD-10",-0.622803829285566,0.809463409173953,-0.470263139386551,4.14536374009083,-0.449675359086114,-0.50884989360878,-0.458221166086452,0.389668780217059,-0.502737008274873,-0.443851632888024,4.42941728569596,-0.695071002933568,1.75244289733296,-0.48551402693301,-0.455326700619484,3.53327971261253,-0.67766395689567,-0.490986750038817,-0.607941775369872,2.0425599855774,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,0.742067372883702,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,0.118362855408161,-0.539511579136432,5.41945864124406,1.57435571586471,-0.592767931218722,-0.427419269955464,-0.59759168014289,2.36956552156347,-0.518588722594602,1.59593878124627,-0.504866704114067,2.47717796013931,5.40709139329619,1.03745696585049,0.528906292692677,"HC"
"HD-11-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,0.497371590490313,0.950209186203531,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,1.494338623399,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,0.64854551257177,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.0201116906070916,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,0.832283689229941,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"HC"
"HD-13-1",-0.622803829285566,0.989653870073462,0.560398568088651,1.11590448032307,-0.449675359086114,2.42748353682002,-0.458221166086452,-0.517190536167296,0.252922679588411,1.51859986555743,-0.492205304226604,0.742773979761887,-0.253535927044919,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,1.18230988135899,-0.439765002258775,-0.454763048708803,0.170369075514442,-0.445044818954859,1.05320761032095,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,0.59432690713619,1.76649296404153,-0.167594215852503,0.464966209262568,-0.46119392711915,0.488298349773772,-0.592767931218722,-0.427419269955464,1.21783289630774,0.36740128006543,-0.518588722594602,1.31030788882708,-0.504866704114067,0.227532401800455,0.405110478459633,-0.64512693066382,-0.578189275152201,"HC"
"HD-14-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,1.01348439871837,-0.449675359086114,0.645358081795202,-0.458221166086452,-0.517190536167296,1.55845104876856,1.0064529131892,1.90357012763773,1.69319900281124,-0.107016411959277,-0.48551402693301,-0.455326700619484,2.97204475734658,0.831479154671395,-0.490986750038817,-0.607941775369872,1.01595420547096,1.11304260756561,0.562361726262092,-0.44670420852186,-0.445044818954859,0.832766108752415,-0.321813678624422,-0.539840567297763,0.625082570444049,1.23313031302488,-0.409470243074914,0.41760817164152,0.143582281480742,-0.580575930301235,0.880910430211417,0.474487508748707,-0.539511579136432,0.167624979568626,-0.21946016284745,-0.592767931218722,-0.427419269955464,0.659127350476274,0.745287242663219,-0.518588722594602,0.383480653412722,-0.504866704114067,0.568705439352607,0.977630579740818,-0.64512693066382,-0.578189275152201,"HC"
"HD-15-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,0.808393236788504,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,1.56163507515678,1.02650448753712,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.0310259550533112,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.190437281308886,-0.427419269955464,-0.59759168014289,0.731468212921994,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.0332065052063016,-0.583197955142975,-0.64512693066382,-0.578189275152201,"HC"
"HD-16-1",-0.622803829285566,1.97546809968218,-0.470263139386551,0.822969394614941,-0.449675359086114,3.29422133621967,-0.458221166086452,-0.517190536167296,0.226975800152325,2.63369872170684,1.88539924228989,2.17697940902466,-0.644579436713602,-0.48551402693301,-0.455326700619484,1.04462844066784,1.24555307533593,-0.490986750038817,1.39872991277669,1.70693678165677,-0.439765002258775,0.2597261058062,0.149180799414399,-0.445044818954859,2.01991583059584,-0.321813678624422,-0.539840567297763,1.25279560574937,1.22005675335398,-0.409470243074914,1.68135367722379,0.575478547019595,-0.580575930301235,2.08838864891929,1.49120550807878,-0.539511579136432,0.162650614535994,1.50792129984227,1.58372759030278,0.332768908753638,0.794617918901734,1.90359604620914,-0.518588722594602,0.957325211741669,-0.504866704114067,1.36067310007857,0.761472590532223,-0.64512693066382,-0.578189275152201,"HC"
"HD-20-1",-0.622803829285566,-0.504092867637063,-0.470263139386551,0.235537073002947,-0.449675359086114,0.713150640432799,-0.458221166086452,-0.517190536167296,1.0484777755422,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,3.08017730330093,-0.490986750038817,-0.607941775369872,-0.527954826294125,4.18737653933522,-0.454763048708803,-0.44670420852186,-0.445044818954859,4.29604418769545,-0.321813678624422,1.00004686622759,-0.49084846686413,-0.449673180451552,-0.409470243074914,0.897189344267929,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,1.96032637441818,-0.46119392711915,-0.682025256037862,2.74941917264001,3.10515249068732,2.01812500495276,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.642471951986362,-0.583197955142975,2.24367732784138,1.98365868420622,"HC"
"HD-22-1",-0.622803829285566,-0.504092867637063,0.524150480145295,0.0532550641922068,-0.449675359086114,0.483135565415161,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.290000411609867,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,1.61972916956607,0.57306425006232,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.22108770338693,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,0.971650536158374,-0.636684481310347,-0.504866704114067,0.39218769840115,-0.583197955142975,0.427631931018799,-0.578189275152201,"HC"
"HD-34-1",0.395872759589033,0.786436818912924,-0.470263139386551,-0.73287211537662,1.42316285289355,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,1.43495805816598,-0.67766395689567,-0.490986750038817,0.498406415184104,0.444758692702429,-0.439765002258775,0.649289192098114,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,0.500698605152851,0.209202616638547,-0.580575930301235,-0.569204097031386,0.103687696657059,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,0.270655874848821,-0.64512693066382,-0.578189275152201,"HC"
"HD-39-1",-0.622803829285566,1.0600161253267,-0.470263139386551,0.808419334470617,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,0.614826347389852,0.908904662845035,-0.492205304226604,1.03751082981949,-0.644579436713602,0.566190106642346,-0.455326700619484,1.63571964725448,-0.67766395689567,-0.490986750038817,2.42967287270044,0.65096416991062,-0.439765002258775,3.14443105899724,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,1.57584101072012,0.196502131371002,-0.409470243074914,-0.554620084119104,0.909367987668529,-0.580575930301235,2.40183883523155,0.684493398902693,-0.539511579136432,-0.46119392711915,0.709431469616132,2.10602055075404,-0.427419269955464,1.52004467527634,0.651723490275343,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.270750633853748,0.987976155173082,-0.64512693066382,-0.578189275152201,"HC"
"HD-40-1",-0.622803829285566,2.86335032380624,-0.470263139386551,-0.73287211537662,-0.449675359086114,1.8994725366377,-0.458221166086452,-0.517190536167296,1.4200950665363,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.0117854028023268,-0.48551402693301,-0.455326700619484,0.576954518179411,-0.67766395689567,0.123047065320979,-0.607941775369872,1.13079296584343,1.506023323709,0.393445425670452,-0.44670420852186,-0.445044818954859,0.82728097580474,-0.321813678624422,-0.539840567297763,0.439757281771494,-0.449673180451552,-0.409470243074914,1.24499255788177,1.16386274258602,0.0251810591730819,-0.569204097031386,-0.0869050595493685,-0.539511579136432,2.05418049792371,1.71217266110895,1.05783283688787,-0.427419269955464,1.47741158440535,0.773502549800807,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,0.721514932411404,-0.64512693066382,-0.578189275152201,"HC"
