"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"HD-33-1",-0.504092867637063,-0.449675359086114,2.92014765191851,0.376027136838533,1.49312557828069,-0.455326700619484,2.22125348956923,-0.439765002258775,1.11457401078949,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,2.09701438123636,"HC"
"HD-35-2",-0.504092867637063,0.637291905471152,-0.50884989360878,-0.458221166086452,-0.443851632888024,0.698391771909975,-0.450589165201014,-0.439765002258775,0.814922132410431,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,0.923475504681314,0.992990120903599,"HC"
"HD-36",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,1.16460928120172,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,1.24410183090601,-0.427419269955464,-0.504866704114067,"HC"
"HD-37-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.667982019632378,1.07543931572907,-0.455326700619484,-0.450589165201014,-0.439765002258775,4.07812505276456,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,2.9817040564787,"HC"
"HD-38-2",-0.504092867637063,-0.449675359086114,2.34581157615758,0.575036273236937,-0.443851632888024,2.29382187066028,1.90014053149794,2.04554824349491,-0.454763048708803,-0.44670420852186,-0.445044818954859,1.17629877732785,-0.321813678624422,3.19710663467466,0.742684277778775,-0.427419269955464,2.28547157056283,"HC"
"HD-44-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,2.40038081362955,-0.455326700619484,2.51579485430532,2.57400276921155,1.55477697999788,-0.44670420852186,-0.445044818954859,1.93377503327502,0.836666669203058,1.22592074599299,-0.46119392711915,1.09232278152549,1.86580225532922,"HC"
"HD-47-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-48-1",-0.504092867637063,-0.449675359086114,1.11307245352764,-0.458221166086452,4.65878252301123,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,2.52757001195136,2.57527178709962,1.87333409308899,"HC"
"HD-49-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,1.26343408136926,-0.439765002258775,1.9712083895845,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,1.16427524821607,"HC"
"HD-50-1",3.81129344079053,1.82354384202298,1.01545724746294,-0.458221166086452,1.47149605437823,1.95749203821941,1.84457831506201,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,2.91602128053375,-0.321813678624422,1.76440533460867,2.35383404845944,-0.427419269955464,-0.504866704114067,"HC"
"HD-51-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,2.54469563823896,-0.455326700619484,1.64808647809151,3.60221045705014,3.64012053868104,-0.44670420852186,-0.445044818954859,1.60366355952962,-0.321813678624422,-0.449673180451552,2.82463891995451,4.24784942611883,2.9825468807078,"HC"
"HD-53-1",1.58575717895515,-0.449675359086114,2.61045488595468,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,1.62058155567803,2.05338724878137,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,2.24115336621282,-0.504866704114067,"HC"
"HD-54-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,2.66636362798329,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
