"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000181007","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161","cancer_type"
"VU431-1-GBM-vIII",-0.305543156793583,-0.700626990163726,-0.712026772778325,0.367615301063292,-0.52492432347363,1.06523188609166,1.36642647464513,0.594658009216489,1.67550259480586,0.169505990165609,1.17916524407402,0.0624897355247428,-0.696315268052766,-0.692815524215677,-0.228552578063612,1.00327973904669,0.581336388339435,-0.0678940310752724,0.388251324148571,-0.662654027971684,-0.969574791214932,1.66174446038255,-0.696020150794873,-0.794973088532218,0.0421441931654327,0.0891531608128902,-0.759630754035218,-0.765752325940554,-0.655766305515012,-0.967638290920592,0.832258630790526,-0.489117944732063,0.0320122473882591,-0.673989342347178,0.738855660896072,-0.431106106954909,-0.752047869433963,0.124711268218093,-0.700600160130565,-0.683358494631364,-0.712524941050663,-0.0306052755674795,-0.75810400284886,0.584690865355283,1.81900508698442,-0.161510413611969,0.0426339330385135,1.17939768596501,0.707339870443568,-0.674039344993101,-0.836896954123578,0.502354513010435,-0.829524287131407,-0.683533855140374,-0.657544801686906,-0.773759011294414,0.39832612890351,0.718029784131923,-0.110646331228921,-0.68338187686208,0.267981392317005,0.554485108048405,-0.489048979772295,-0.748965915890314,-0.709682471749059,"GBM"
"VU436-1-GBM-vIII",0.833848267028839,0.00767588018619148,-0.0423483148454222,-0.410023301838128,3.87745259921633,1.24206145765478,-0.0836290149249672,1.12959808369053,1.38291167270892,0.0151632797565848,-0.254962960769235,-0.068047220796559,0.074658464739802,-0.0823719067034063,-0.349332849818662,-0.566838568854836,3.38109100815657,0.966534119733294,1.75358955082595,0.0231820514522005,0.694459447058751,2.71830118630033,0.0900798119526815,-0.221653705729065,2.22981951149584,-0.0680036388937353,1.05806308993435,-0.0782581784732312,0.018621417846784,-0.49561876945176,0.0688169790909749,-0.524076674093073,1.88970368718269,-0.0295498857286287,-0.19550794846835,-0.0590371748215576,-0.206954214708417,-0.00430687259836414,0.0135449616353273,-0.0128258269105861,0.0673980155839865,-0.141258061439087,-0.0626022574848808,-0.256864779626074,0.00463701107419002,-0.24405406827947,-0.0980770057801205,-0.335349834789871,1.76760220049592,0.97845114411938,1.54869256170928,0.872077116569608,1.19109526750872,-0.274752847363521,0.129197573972484,-0.161825263886466,-0.200386161139325,1.14836186838613,-0.228825751949016,0.0569843716925749,-0.278271602015735,-0.20759319731202,0.564490901883028,0.954164443751643,2.14317411352945,"GBM"
"GBM-438",0.737254085498428,-0.339202991826619,3.05383898192831,-0.661403206739563,-0.297841505189151,-0.394581563179039,-0.444483230016342,-0.429784089697552,-0.412676772595758,-0.380597444741925,-0.491241768733959,-0.417530818950666,-0.31741058318785,-0.431163970217054,-0.700341776778504,-0.658435247504063,0.097402891938323,0.352092378483706,-0.426346537654158,-0.319679288509811,-0.764708415132561,-0.37949552604701,-0.299408825481413,-0.553589553614888,-0.451715622260649,-0.487805367990631,-0.447323992204012,-0.477186583065462,-0.358765832026044,-0.740984252306364,-0.341398850096806,-0.732014918722601,-0.304609227238859,-0.410116299154115,-0.402843230834837,-0.216706920515097,-0.522579527086034,-0.326731433575621,-0.348633090979049,1.84629559190665,0.993345301872948,-0.462637847594727,-0.446955913964226,-0.583867306456222,-1.00922946244712,-0.521682582843743,-0.481198835452725,-0.647363381361441,-0.604070427504113,-0.345131643475779,0.68323627642381,-0.319286829750656,-0.62218049166452,-0.479769561080335,-0.230990286661084,-0.517252913693831,-0.544499723641091,-0.397486281629973,-0.58322390348457,-0.28719677191955,-0.611499297238353,-0.419041901937612,0.647996554597405,0.542213289076391,1.41783938899146,"GBM"
"VU439-1-GBM-vIII",-0.250452308317662,-0.687170013861244,-0.689992296777355,0.0233731269499123,0.295345183460374,-0.662799886258491,-0.675052466262005,1.05507368629776,1.29120210257983,-0.700227346781609,-0.696033618648739,-0.703784445303889,-0.679520916684773,-0.672228173038994,0.63033743242622,-0.728768186438068,-0.617451254354894,-0.754859258883032,-0.608792356275181,-0.645719647000468,-0.941140626974449,-0.674125243510512,-0.683298450567919,-0.774563241673992,-0.671035226944745,-0.78517983125589,-0.7421428156238,-0.745227627367067,2.83089025856852,-0.935015850527955,-0.672944342398389,-0.920870445950793,0.973780973781729,0.212835134100627,1.11008157405399,-0.398710261671578,-0.730182204094408,-0.662305088574072,-0.686108400903754,1.45854515704243,-0.696405426978227,-0.716411917528598,-0.739603253683795,-0.775939025065772,-1.21685835796959,-0.727825583818121,-0.751839958267943,0.237721397531739,-0.823942951996789,-0.656853988983296,-0.196455575542928,-0.549965342200041,-0.798400618682273,-0.659135352333861,-0.63527843203218,-0.754045841246559,-0.781232013693836,-0.726488674119068,-0.798484136578764,-0.669570605299082,-0.100789873634419,-0.598461518566946,-0.150676972021657,-0.728315205670153,-0.692249565560744,"GBM"
"GBM-440",4.43556832185807,1.41802866926478,-0.680528906217537,-0.278359716600503,3.558913169296,-0.654329819711674,-0.666222317842082,2.70991066348945,0.97321574776671,0.927841379834935,0.926431749884352,0.174744619185501,-0.668403918338421,0.664669715616932,0.943807823050306,1.77785915797695,2.8263861125525,1.67654608214113,3.46869995690746,-0.63799514039527,0.489369234852503,0.293261423881794,0.393236655496117,-0.00841688912387028,-0.661175017075123,0.875112074254156,0.158744197439691,-0.736347878444777,-0.626008498932303,-0.00505224170823501,0.365233029579126,1.67994612163791,1.7067565083136,2.15923362795851,1.52527274460351,3.37603258330995,-0.72078543107082,-0.655082270132951,0.282036630333939,-0.654324923326775,0.392485186017338,-0.708633703979277,-0.731560643450158,-0.766198074823885,0.198267480057205,-0.0740883904690472,1.814803580957,0.825063942471482,-0.026923057650822,-0.649392878682722,-0.169920555067676,-0.544043502264805,-0.785412620216466,1.59693812866488,-0.616033409485445,0.0755368702417247,0.943031249007134,-0.720856712827141,-0.791393336543948,-0.655128612044789,0.404174064308273,0.479469975486045,0.905418828038657,0.610825985141012,0.207524670873972,"GBM"
"VU443-1-GBM-WT",0.425617948404446,-0.380335199347767,-0.46906360242408,-0.678274645123695,0.245503156544122,-0.440754491044815,-0.487272605955831,2.22292227382572,0.343026162933044,0.779116071339571,3.71775152759167,-0.458971889723006,-0.363901351992541,-0.472523040185563,-0.726896565195291,1.24446455671928,1.2586837549045,0.313618215325292,-0.448499175962995,-0.36033510506175,-0.783784684433862,-0.425991688028433,-0.345593614336104,2.1567679343212,1.71471247708016,-0.537584623033631,-0.489793931139265,-0.52449072075638,-0.403515662384796,-0.761396435206885,-0.390041428172256,-0.751799048691793,0.890912507346156,2.4224978760217,-0.427428636718073,-0.235403085727007,-0.560005749595098,-0.364963897475996,-0.391579444942019,-0.449164231680949,-0.440798962246941,-0.50074642417234,-0.492531806978666,-0.622642616452681,-1.0307265972001,-0.554603220553914,-0.526628660891607,-0.684361327856487,0.379158069959129,-0.382472524656385,-0.673557367148546,-0.35289755661966,0.134993270116633,-0.504080035699247,-0.273700647612748,-0.559398818302533,-0.58530402625409,2.76151285658943,1.09613471078156,-0.328009088166362,-0.651012775335643,-0.444115069260463,-0.732946239601929,-0.505074096057884,-0.419818173903012,"GBM"
"VU445-1-GBM-WT",-0.524919359108926,-0.237030179148923,-0.311463868470445,-0.590720679664346,-0.244576891741179,0.912146049338027,-0.338193994501517,-0.320504426582029,0.492622062163554,-0.264026533014915,-0.42164609043333,-0.314590786884354,-0.201927050973326,-0.328427628963237,-0.596952460691414,-0.634474954352757,-0.375208183197252,-0.523326887327443,-0.371319163714127,-0.218689835738918,-0.716825418721466,2.64281144052676,-0.184685350506614,-0.455818193225444,-0.349593501743464,-0.364153203245338,-0.341828241385518,-0.359682634445876,-0.247606808230618,0.516255438578286,-0.220570202246836,-0.682876043856867,0.553828470024347,-0.29802085602517,-0.34177283803811,-0.170265460133819,-0.429612418046586,-0.231761612899441,-0.241953920492184,-0.288010369826656,-0.253105409113033,-0.367975764260734,-0.333744942314147,-0.487549050676972,0.706726379433543,-0.439907391267604,-0.368350697113439,-0.555460114201424,-0.500127207056259,-0.252376523145252,-0.55165150044186,-0.235797449838746,0.619332942442244,-0.419382100279291,-0.124897325162025,-0.412562067366065,-0.443141430017353,-0.289155066906345,-0.478836294807076,-0.185818572349709,-0.513347424553117,-0.3567599048725,-0.666392444013122,-0.36557979256698,-0.27854984292007,"GBM"
"VU454-1-GBM-WT",0.486336164410129,-0.726883306484279,-0.757275516466724,-0.471868726682729,-0.566263978631179,1.30319260962799,1.9080181938805,-0.755403827971086,2.39347051161181,-0.748672927079149,1.10864668260286,-0.761295550925257,-0.729776282491871,-0.734954552661537,0.730649363862806,-0.754872406532529,-0.705854867250602,-0.0131476913386382,0.545241047680292,-0.696612956629787,-0.614680130467462,-0.730292211155155,-0.720757380993529,-0.259280464188849,-0.109757623399593,-0.834498902041091,0.336776821792433,0.383520894846243,1.61491382048537,-0.26691194089719,-0.722560087841195,0.356302819066874,-0.580128735145344,2.70255521889017,-0.24646338017025,1.86940599595311,0.412449810412989,-0.0421855546277311,-0.729070612532254,-0.0155841381999574,1.03021857616378,-0.770144838250371,0.389495189070843,-0.844977787604722,-0.104209737172727,0.0426738997713401,-0.801062772541277,0.452145954148845,-0.879822153589388,-0.708498840058355,-0.0586667714730195,-0.590303234037951,0.432642843543861,-0.735708582392098,-0.689090372696736,-0.813458857967958,-0.833427533614492,0.444417455934121,-0.846461626201222,-0.710415513697254,-0.317667772389734,-0.25543791364793,0.11190418283821,-0.790907365342491,-0.744522959107213,"GBM"
"VU456-1-GBM-WT",-0.694207657208648,-0.535789704134375,0.44311825273444,-0.740457659166183,0.130850671995499,-0.581271123800706,-0.599178254983706,-0.593769702258903,-0.563725718513687,-0.604886976238177,-0.616015997671187,-0.61559370807371,-0.539607930297786,-0.596280790865086,-0.791960567541736,-0.697433206682562,-0.536056469855981,1.52369321614441,-0.532222555415615,-0.513989144308933,-0.854276841251342,0.518619394429204,-0.520143776186538,-0.709672523209582,-0.590073672256911,-0.718734600210429,-0.650304239809274,1.07108666567297,-0.54939198603232,0.971767668492665,-0.573880525122672,-0.826099394995949,-0.444239129018957,0.453983589030639,-0.520346384801285,0.832306485663627,-0.66204415270491,-0.509459150723689,-0.553890310077857,1.10116382056672,1.92953900379953,-0.64477345936002,-0.664780716184974,-0.70519753941861,-1.11179041496866,0.841697251045854,-0.689602364628674,-0.752648005855879,-0.763225315490982,1.45187840411749,0.433999761247325,0.863710799329008,-0.708574156768296,-0.586528591579971,-0.4351196039765,-0.687881952463514,-0.724240554323061,3.78486588953313,-0.745191809663576,0.593545958531676,0.119272644725506,-0.538876256284067,-0.281042973460689,0.29922041240061,-0.573063317754321,"GBM"
"VU468-1-GBM-WT",-0.0565796579766559,-0.498957780227813,-0.587261790295071,-0.725988051391997,-0.38112468813817,-0.5651267613671,0.413791899127518,-0.576119175370862,-0.535425620216572,-0.562864731397045,-0.600059785671865,-0.57848521190296,1.40898663965064,-0.580064060210665,-0.777875582553355,-0.690816241743936,-0.516226635627252,-0.659823173605591,-0.512385927680496,-0.477583805722846,-0.837846848204182,-0.560083560739527,-0.47878750743138,0.778857624571074,2.67370370249648,-0.681144720177673,1.10309342449471,1.58305176086758,-0.532571229566994,-0.819915018082513,1.39939999867344,0.0992050627312189,-0.418078470157154,1.99911226433262,-0.498331330096573,-0.289321596394258,0.215026030181861,-0.475223808494224,-0.515433904828635,-0.563742628189018,-0.596164724426075,1.31522301912568,-0.623969684522787,-0.691579270976819,-0.769339189811028,-0.64362136059453,-0.657645289155914,-0.738401567374886,-0.751148759829807,-0.490161169757626,0.479576421408846,-0.44982868204994,-0.692316546832033,-0.0192208858929646,-0.396874519178024,-0.671252443536113,-0.702980950948075,0.5545491537145,-0.734456281933904,-0.445709123653134,-0.734996587663448,-0.516424434546632,0.0689289463013268,-0.620542306977474,-0.536754858986077,"GBM"
"GBM-471",0.517199834146046,-0.680847909085738,1.99620004611412,-0.805371663396206,0.323014188560915,-0.653753651750764,-0.665622106300796,-0.671451117733442,-0.625080215949349,-0.692654433129631,-0.683855316731451,-0.694967609481995,-0.66763251161477,-0.662770972052176,-0.853793515752065,-0.16557253348363,1.75258050130548,1.33395325255335,0.71994540708043,-0.637250057645635,-0.413186619667906,2.27995519692842,-0.674955435987846,-0.765127159427142,-0.660506314750577,0.224365916705034,0.161155371548836,-0.73574331250663,0.846750894783846,-0.920306968353439,-0.662835788864983,-0.90646990244695,1.34630431029534,-0.644779855564918,-0.589068237009032,-0.384352099653103,-0.720146997142474,-0.654589582346276,-0.679322643248061,-0.653730641008975,2.81954385710464,-0.708103395296754,-0.731012237090717,-0.765536084960396,0.454915225274339,3.14062741799805,-0.744116723955833,-0.815791927317537,-0.815229751853821,-0.648884334150843,-0.801746951271115,-0.543639069550457,-0.784538047693949,-0.167800670316051,-0.613966476250535,0.597300848348554,-0.773070110875011,2.50428694416467,0.53355745411633,-0.653153533142057,-0.801856440673118,-0.590392571173077,0.502248541284402,-0.718794290486861,-0.684152535472982,"GBM"
"GBM-475",-0.699302909860823,-0.547526581891514,-0.609929146861902,-0.745029290137852,-0.406444520082203,-0.586423058065795,-0.604423680374875,-0.599410616273795,-0.572743840810827,-0.618277804043749,0.00922809942455843,-0.627418718475349,-0.552873847766851,-0.601456425160285,-0.796388828712672,-0.699477449273973,-0.542375453922013,-0.67938046870522,-0.538543704303507,-0.525590086192273,-0.859471331598357,-0.598966674673199,-0.533322383747228,-0.713655502749719,2.32746156065223,-0.723740410309843,-0.662422832797021,-0.672279406633634,-0.554526069886471,-0.843624772466601,-0.587760451026733,-0.831657401451249,-0.452575496564839,-0.579284804526337,-0.527361712225973,-0.311397978742145,-0.666170279558211,-0.520368600573212,-0.566144845804378,-0.585461261200494,-0.62300346697125,-0.655647558557333,-0.671950861526104,-0.709488458006817,-0.596108668019021,-0.661344540973371,-0.694462707929305,-0.757136996819993,-0.767004918822756,-0.534253183323292,0.41959064020091,-0.489516139287304,-0.713757262157193,-0.590797390255537,-0.447306800231288,-0.693179753942812,-0.727795705840873,1.24347451298305,-0.748542686629653,-0.493900198547619,-0.751436286529389,-0.54603076409163,-0.809991376207407,-0.661337342490939,-0.584633387870511,"GBM"
"GBM-476",0.880178762972821,-0.52663654052111,-0.600167971579272,-0.736878979706051,-0.395554147689145,-0.577255632400875,-0.595090167130261,-0.589375875919797,-0.556692813291527,-0.594443957203846,1.38229794596699,-0.606371813019995,-0.52926232428681,-0.592247028641459,-0.788486734624047,-0.695817528518342,-0.531128524262372,-0.670986297363155,0.65842696757297,-0.504941992134086,-0.850211754997269,-0.590067414338607,-0.509866259994053,-0.706546860712276,-0.585802675314228,-0.714642267500067,0.393832453938444,-0.662495937637532,-0.545391845565961,-0.833449697697582,-0.563056076289809,-0.821758416621623,-0.437737899504028,0.465332252298871,0.0703516254106612,2.44784217326796,-0.658671992661198,-0.500951268008209,-0.54433344386263,-0.576110152937542,2.30597460368114,-0.636293145331057,-0.654638697783267,-0.701834608745176,0.36837870189259,-0.653760826133632,-0.685808383526901,-0.749129902126165,0.189661531322542,-0.51528866379761,-0.734528488915782,-0.472446073830163,-0.704532664212694,1.16827827903168,-0.425615253363399,-0.68374978591374,-0.721445546730104,-0.596217269628615,-0.742554983929267,0.607658745182349,-0.744429532754193,-0.533296716146551,0.0430699016121771,-0.647485043409513,-0.56404024134664,"GBM"
"GBM-480",1.11763486750058,-0.613391361956158,-0.640799962358815,-0.770304040320369,1.19393624443953,-0.61538391669001,-0.633917438019203,0.875261188833823,2.29025922981259,-0.658753052768822,0.310050108121309,-0.663742772265302,-0.627319262853846,-0.630555710430191,0.826056942512124,-0.07214116560552,2.81165648633069,3.32256957994158,2.00773511206557,-0.59069202399041,0.255582055508782,0.415779826463018,-0.607277834805452,-0.735469333891566,-0.626440800133766,-0.751712228105596,-0.708167209045203,0.939432620405413,-0.583424200777482,0.0971111787851997,-0.62520620544158,0.397508171776211,0.913303588807392,2.64503928310526,-0.562339145855117,6.48133988367939,0.0955325865674095,0.358560744223531,-0.634914608693837,-0.615020718389817,2.12510571747975,-0.681861112257122,0.327955401131236,1.90929620166586,-0.845464500722502,0.0134836379696013,-0.719534539040566,1.17997220245189,0.642149415699404,-0.594046933150983,-0.0807305526709386,-0.523522200623652,1.32508769552274,-0.614582786989191,1.77165208543233,-0.716204798656634,0.134647560536789,-0.688201183381056,-0.766710993733365,-0.559252738455477,0.541307802834208,-0.56522370128301,0.181111733087875,0.208682435736718,-0.649562080092044,"GBM"
"GBM-484",-0.670657993563274,-0.481713068795285,-0.57923815525905,-0.71915222350937,-0.372134694964813,2.64122341233168,-0.57506410817279,-0.567884119347164,-0.522175510613713,-0.543189911046333,-0.588313437912688,-0.561111009301331,-0.478486378531012,-0.572486335924817,-0.771185644637627,-0.687611512997905,-0.506942304732754,-0.103776337029431,-0.50309841606545,-0.46053882159132,0.407597454743152,-0.540590007040103,-0.459424497168381,0.244953314557481,2.39468995933273,-0.660274727043917,-0.594468885008661,-0.64108044409404,0.572858919280567,0.240184690965718,-0.509929983319446,0.82603739007779,-0.405830046368561,3.33038185023413,-0.488023878698786,-0.281483213934274,-0.638086347960622,-0.459194816931408,-0.497428611025959,-0.556051792382633,-0.573578487342057,-0.594672000598775,1.19465203333479,-0.684538478302716,-1.08364497082448,-0.63574217012754,-0.638598797918581,-0.731651471135549,-0.745383909444752,0.47401543268942,-0.71699305935485,-0.435737357493735,1.0198004578723,-0.563997659154196,-0.378968165637143,1.93174447919624,-0.685873713914782,-0.548586063888825,-0.728823165727958,-0.42859852689735,0.738106960283795,0.0915450845251108,0.0851134039920655,-0.60375616084774,0.496488912253925,"GBM"
"GBM-485",-0.692666069346455,-0.532241590260782,2.42183825136851,1.5464684803148,-0.398476165786877,1.54012274871211,-0.597593274557204,-0.592065924990619,-0.560999497324516,-0.600838865411854,0.0216983212774725,-0.612018951283226,-0.535597580459269,-0.594716879651731,0.0644930880865065,-0.696809146690864,-0.534146210969795,-0.673241307733628,-0.530311642093493,0.496309787780936,-0.852702507623085,-0.592454814218491,-0.516159820547859,-0.708462911617659,-0.588417556924512,-0.717220134326379,-0.646640731609051,-0.665120577361445,-0.547840980832936,-0.836183334442619,-0.569684557618898,0.0665424168661011,-0.441719005528102,2.09972500095265,-0.518225618011478,-0.304450364062238,-0.660792439292028,-0.506161172235253,1.7694968266638,-0.578617823746562,-0.616662808305053,-0.641486167541598,-0.660849284636528,-0.703895651003865,-1.10994619484953,-0.655801591617527,-0.688132039052403,0.835858905433747,0.182687401873685,-0.52037707283165,-0.00294535901512098,-0.477026178017135,-0.707007444588809,-0.58523651284701,-0.431435356682916,-0.68628022231374,0.233567988026784,1.27671524236241,-0.744172125955884,-0.47873408056228,-0.746319137007465,0.413806697912874,-0.278265936185333,0.303436750363051,-0.569565630622604,"GBM"
"GBM-486",3.39774887734783,-0.39676685728915,-0.487134322601128,0.379040213530401,3.81638773388559,2.05986877101126,-0.504366276131487,3.41743665284702,6.10682168789472,-0.44627315732771,-0.530451771448767,-0.47552693358506,-0.38247366931925,-0.489045326040193,1.18024366697983,-0.670807126006925,2.11330570713618,4.24162220859826,4.85825677254802,2.159425732617,1.60849516316142,3.48901999201645,-0.364043697574788,0.346391052893097,-0.509250927907426,-0.557470637928951,-0.506759991349305,-0.543387965922475,-0.421392502693266,0.618815590868265,-0.409473358829326,0.200818589470162,7.570367479528,2.14483811779407,0.576782807000508,4.38012258024413,-0.574956925896321,-0.380237154296564,-0.408735825323178,-0.467642475710706,-0.462320303639051,-0.51597018999222,-0.510738646084037,-0.638132731591908,-0.483481722651692,0.222010835812919,-0.544777148340627,-0.696296013363932,-0.662631735554609,-0.397389608464099,1.20328546361525,-0.366324503539281,-0.162894963459075,-0.51379168084072,-0.290762752566656,-0.576235431990364,1.06754727385492,0.719541599191152,0.391734823652516,-0.344312954668502,-0.666797776805246,0.160211925929134,0.732621001799156,2.06398525049878,1.31220065283936,"GBM"
"GBM-499",-0.641805291483266,-0.41570841516043,1.23932310276021,-0.692661641302531,-0.33772522468118,-0.480462667204792,-0.524070967162631,-0.511611012822411,-0.47146031608107,-0.46788394216094,-0.543353937236059,-0.494610724307403,-0.40388286763036,0.499393711440184,-0.745051495703045,-0.674702789683434,-0.471406247935284,-0.0536479505842445,-0.467550184964037,-0.39529863023099,-0.800067870179373,0.685114435409686,-0.385311990807382,-0.626799237487575,-0.528183088087992,-0.580394198248464,-0.526317580270787,-0.5651717240921,-0.441999991387697,-0.778914347760915,0.798464614105814,-0.170961236558506,0.847800173429732,-0.494051634842899,-0.448571797286404,0.253551913180464,-0.592191861784305,-0.397843367801103,-0.428512805406999,-0.48894323123383,-0.48712898301271,-0.533519352853593,-0.531726540172234,-0.652777795013477,-0.497741074443417,0.203162065511948,-0.565697777684187,-0.705380241632193,-0.681901504819452,-0.414585244304518,-0.690698429195402,-0.381802387330403,-0.655662580036497,-0.524986758606369,-0.31043105685722,-0.595643801715537,-0.620395247693455,-0.478603021254659,-0.661387731839461,-0.363107201236766,-0.684993902838359,-0.465677698943345,-0.749342535145356,-0.539506679753652,-0.45468865612632,"GBM"
"GBM-505",-0.6911563546749,-0.528768093261679,2.68500608916824,-0.73771340603699,-0.39666536631761,0.501317917339144,-0.596041970959945,-0.590398667225676,-0.558330608597476,-0.596875886401531,-0.613212468056272,-0.608519371668073,-0.531671568322768,-0.593186189250411,-0.789297290668273,-0.696195467022091,-0.532276124849364,0.842662540360045,-0.528440915299937,-0.507048857347848,-0.851159503187832,-0.590975285639697,-0.512259647540909,-0.707276266202457,-0.586796899263751,-0.715736993697619,-0.643054267027312,-0.663494028621946,-0.546323080789349,-0.834489574514688,-0.565576831358736,-0.822769820247149,-0.439251880262509,-0.570992912718055,-0.516149450971008,-0.302871526512005,-0.65956510887633,-0.502932550271334,-0.546559009277273,-0.577063678475749,1.43145547925041,-0.638268007506915,-0.657000531137554,-0.702619040044663,-1.10814039085744,0.0930404002920569,-0.686692184969586,-0.749950524640603,-0.760948172498071,-0.517223742472266,-0.735352636971739,-0.474187848495018,-0.705473771835697,-0.58397090823909,-0.427828589151172,-0.684712108237015,-0.722098189522433,1.28430984096307,-0.74317088066759,-0.475287597464155,-0.745148958711239,-0.534596057508041,-0.27554521287036,-0.649559914649105,-0.566141499890429,"GBM"
"HD-1",0.606424010746867,1.43773981768054,-0.552784690677716,2.70126857244452,-0.358971130212625,-0.526211204359941,-0.563840040692615,2.23279716898742,0.266505380447411,0.656789132097746,-0.571113891000032,-0.535670896438784,-0.449946324342833,-0.549070280065022,1.08057745752124,1.41473670838349,0.0181915357536603,2.24014089334457,1.71178227117886,-0.435580765674218,2.42281488211932,-0.512046642053664,-0.431072279933156,1.24663848579182,-0.553216323818062,0.597582242798611,-0.568397163896176,0.533297596883901,1.63866550985272,2.32460842279927,-0.480068962522851,2.0374173046325,1.11810133733532,-0.538763668612724,-0.472931230541177,-0.270005890973652,0.778769809481009,2.12322814392496,-0.471064425171389,2.98936604929712,-0.540506671976873,1.7247118635452,-0.576883530021581,0.743051942758226,2.35896217696276,-0.615532635884202,-0.610710042513587,-0.721680271043837,1.7081745671415,1.60174169170806,-0.70700440484692,0.427966528121231,2.76950214598974,-0.549073787581352,0.800972354162776,-0.637402329321458,-0.660824504413043,-0.521813599631862,1.80500796721204,-0.403544397934193,-0.720193458333324,-0.490520410460387,-0.768183394878767,-0.57917710753175,-0.494863595040264,"HC"
"HD-2-1",-0.549367717637155,-0.271803768863941,-0.349706132977974,-0.616398411127893,-0.262705019624005,-0.318922617364778,-0.374368571378197,-0.357696768358529,0.990469019625068,-0.303700385098134,-0.445332348056476,-0.349625492756816,-0.241230823305976,-0.363393010515891,-0.632140076303707,-0.642918384047476,-0.393929836764309,-0.545131118491706,0.496888609755448,2.391200884006,0.374219916473323,-0.303306928907358,-0.223730444254199,2.59068805267311,-0.384349838841624,-0.406237095540569,2.06437552413096,0.802676353648099,-0.285438773361881,-0.707502057329629,-0.261693136186315,-0.699585739998822,0.5170364573403,-0.336171522979855,-0.362557592095413,0.318962091823012,1.03821323098335,2.13627196349816,-0.278261208198469,-0.327115059008786,-0.298650070422032,2.59848268851532,-0.3722752692791,0.4308300059645,0.917397225207248,-0.467738835721491,-0.406757537053272,-0.58673855728172,0.528508151437762,2.79738655913215,1.95311856587825,-0.264212302738767,1.76423631340096,0.965495110191324,0.992716104904877,-0.448192646986146,-0.477637805563026,-0.32602461287857,2.23418249233541,1.96336861240445,-0.546752523826288,-0.37795701744888,0.533760634147404,0.629580515295821,0.782470713270441,"HC"
"HD-3-1",-0.631860839064635,-0.392986949611778,-0.482977368130887,-0.683434216458642,-0.325880096337324,-0.454956703557148,-0.500434080405286,-0.48730910671282,-0.454002099396207,-0.441960588527375,-0.527877062660525,-0.471718642442652,-0.378201328384442,-0.485244570488158,-0.733434982982542,-0.670019390484591,-0.45917330304741,-0.616757098972874,-0.455313049189429,-0.372840323448838,-0.789622542450551,0.718759961339633,-0.359799475139594,0.9418898833278,-0.505472895598678,-0.552896096477126,-0.502857150779508,-0.539040879198831,-0.417280147983207,-0.767666761642056,-0.405003274061319,0.204613975460534,-0.342810429419462,-0.469123547982374,-0.434990798686021,-0.241153791254648,-0.57151758542999,1.36867407923575,2.98951685320827,-0.463391775220115,-0.457369574756682,-0.512468143545874,-0.506550379071626,2.29009046470728,0.383666831704757,-0.564729195111127,1.33435673333923,-0.694415504486142,1.01212160033955,0.589002967762549,1.41977136960014,-0.363235793932111,1.99406405629226,1.11816622269831,-0.286837818044676,-0.572362369054985,-0.597854917088031,-0.454512033655541,-0.638173733985131,1.68007620290417,-0.663166624765984,1.27448188839121,1.57599844353196,0.47391197489111,1.80396030430675,"HC"
