"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977"
"HD-36",-1.12065094855616,-1.08238918509021,-0.934483258902563,-0.908238750621017,-1.23480264576548,-1.11604766423824,-1.28669613049305,-0.373939500031873,-1.21740992371715,-0.932211599853529,-1.03737867880093,-0.488016422098088,-0.863182672806924,-1.06755500649132,-0.127162801654236,-1.36227400810985,-1.22686392022344
"HD-37-2",-1.25793150026075,-1.27449693848096,-1.13996878587379,-0.342352385977517,-0.792037212242154,-1.29782814083532,-1.41464885761718,-1.32187600485075,0.077946649165952,-1.13141404692491,-1.2362583054736,-0.715729969527891,-1.06561730854311,-1.26433975787807,-1.0376907528437,-1.51192162008024,0.229214053803214
"HD-38-2",-1.30284791633175,-1.33735210386762,0.622705088718587,-0.434995083140523,-1.447882039838,0.173455952636867,-0.580721063382072,0.23648498005905,-1.43359112009643,-1.19659050406992,-1.30132913997094,0.959647607142031,-1.1318512958997,0.52491575367141,-0.381153780619428,-1.56088437787682,-0.136616013090223
"HD-44-2",-1.28443585620544,-1.31158662243387,-1.17964127757565,-1.16891461088959,-0.033599251739012,-1.33292396756169,-0.308440659981434,0.35853813297136,-0.433827787753978,-1.16987348270569,-1.27465541526103,1.96335632530508,-0.343989820707555,-0.201402480329519,-1.07463904784236,-0.97846631538865,-0.389539642171672
"HD-47-1",-1.18791211889927,-1.17651316816432,-1.03516173710678,-1.01528990504975,-1.31346459934404,-1.20511175561629,-1.34938709485835,-1.22025549199314,-1.2972169614092,-1.02981165724595,-1.13482056901265,-0.599585610252776,-0.962366354315548,-1.16397050394963,-0.940080504793652,-1.4355944704419,-1.29323851331393
"HD-48-1",-1.10397653903979,-1.05905533836879,-0.137348893960901,-0.881700187895462,0.22642941704611,-1.09396819215553,-1.27115469986568,-1.09843812505176,-1.19762532553104,-0.908016015425236,-1.01322230487595,-0.460357814268187,-0.838594499357376,-1.04365308090567,1.33438715151147,-0.219402801369424,-0.701334829446671
"HD-49-1",-1.28938788251993,-1.31851639244277,-1.18705361475067,-1.1767961290229,-1.4321405273209,-1.33948120886347,-0.963145795952331,-1.3675292744979,-0.21513403567061,-1.1770591746887,-1.28182946236725,-0.767908113515536,-1.11200305805494,-1.30943089632075,-1.08154240099271,-1.54621178301929,-0.884302244599858
"HD-50-1",0.671045304797604,0.152365872745401,-0.186234054098679,-0.933679646867492,-0.650181729127407,0.117103700611459,-0.820772677224622,-1.14583698899049,-1.23637620742045,-0.955406426168302,-1.06053591640538,3.52570930011688,-0.886753850194683,0.171114924223643,1.28885879570762,-1.37969874570271,-1.24263795970231
"HD-51-1",-1.18359727338993,-1.17047505667122,-1.02870315071363,-1.00842250755132,0.0637175736001236,-1.19939823929231,-0.864543359014044,0.627563688628958,0.0625931565221047,-1.02355055344413,-1.1285696117329,1.41398630273449,-0.956003660051184,-1.15778539039726,2.28212318371532,-0.0692364853065561,0.195167458486184
"HD-53-1",-0.651199772036843,-1.14735276135062,0.701752704977672,-0.982124551108452,-1.28909446017021,-1.17751894608728,-1.32996490335381,0.0544379109367068,-0.103432368880218,-0.999574333179858,-1.10463224647819,-0.565020531213325,-0.931638410091233,-1.13410016657966,-0.911031259871494,-0.288184504653897,-1.27267510244459
"HD-54-1",-1.17957322063011,-1.16484387493706,-1.02267983137491,-1.00201792833833,-1.30371225597567,-1.19406977710704,-1.34161480110297,-1.20815308402692,-1.28732265292361,-1.01771140764418,-1.12273992864489,3.11973923799926,-0.950069770330445,-1.1520171135942,-0.928455695880907,-1.42650435391084,-1.28500953102572
