"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"VU454-1-GBM-WT",-0.504199158802513,1.02011014445865,1.60751435918614,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,1.22397051791586,-0.454939538219349,-0.447146324040723,3.17953691186676,0.0243727025714873,2.05729679247855,0.194556253932213,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU456-1-GBM-WT",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,0.580976658830937,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.493132441460985,-0.534776723349047,1.27197966662642,0.890726731900125,0.94269419505641,-0.42753600107755,0.839398332538791,"GBM"
"VU468-1-GBM-WT",-0.504199158802513,-0.449923050943037,0.439263259428758,-0.458621758446677,1.23454883506512,-0.455608707943101,-0.450672281864098,-0.440006424941422,1.20538255615357,-0.447146324040723,1.69180144366512,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-471",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,2.01399783526632,-0.450672281864098,0.69330818068984,-0.454939538219349,1.52677840674504,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-475",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-476",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.500839294139566,0.297368741780069,2.54474404642214,-0.449906669511745,-0.46163066697826,-0.42753600107755,0.850439218570241,"GBM"
"GBM-480",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.666769887002135,-0.444045139577054,0.511494686068999,-0.450672281864098,-0.440006424941422,-0.454939538219349,1.08201217428935,3.09795942202869,-0.534776723349047,4.8412990179276,-0.449906669511745,-0.46163066697826,1.52072271622248,-0.504940112708961,"GBM"
"GBM-484",-0.504199158802513,3.09206828695017,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,0.543670566303921,-0.454939538219349,-0.447146324040723,4.25949596188975,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-485",-0.504199158802513,1.23526377491212,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,1.82148369263281,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-486",-0.504199158802513,1.73264922812124,-0.509007746483544,4.11691069766153,-0.444045139577054,4.81970311853911,-0.450672281864098,-0.440006424941422,-0.454939538219349,4.94432796902609,1.88938495226955,0.780826303447611,5.71517699137046,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-499",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,0.698301745764946,-0.450672281864098,-0.440006424941422,0.814396735976109,1.04518359637056,-0.445254053804432,-0.534776723349047,0.709528155120557,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-505",-0.504199158802513,0.532899983986283,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"HD-1",1.50995122255241,-0.449923050943037,-0.509007746483544,1.91550134947529,-0.444045139577054,-0.455608707943101,-0.450672281864098,1.28875729194691,-0.454939538219349,1.30885641085353,-0.445254053804432,-0.534776723349047,-0.322196680607796,3.62805865538734,0.608030532347785,0.874513359597227,-0.504940112708961,"HC"
"HD-2-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.757661528575575,-0.445254053804432,-0.534776723349047,0.850681605447864,-0.449906669511745,-0.46163066697826,1.10747649376494,1.88763428387558,"HC"
"HD-3-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,0.721927151507608,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,1.64505599728844,"HC"
"HD-4",1.08859399941835,-0.449923050943037,2.49399573307536,-0.458621758446677,-0.444045139577054,-0.455608707943101,3.49745422005436,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,2.7996597261814,1.61332965743525,1.1024202396932,"HC"
"HD-5",2.12008213305244,-0.449923050943037,2.54350397265754,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,1.70895113322025,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,1.03801843988238,"HC"
"HD-7",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,0.764706908914889,-0.440006424941422,-0.454939538219349,0.734877671834642,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,0.415588185713163,1.07844820954345,0.678488217605225,"HC"
"HD-8",0.669028228165196,-0.449923050943037,0.630713467760441,0.839396786021697,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.997275891340327,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-9",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-10",0.810255374608423,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,3.53134514418097,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,5.40541797652612,-0.42753600107755,-0.504940112708961,"HC"
"HD-11-1",-0.504199158802513,0.952129766399869,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-13-1",0.990497942081244,-0.449923050943037,2.42719143738002,-0.458621758446677,1.52028088819713,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.171428642703853,-0.445254053804432,1.05532722008845,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-14-1",-0.504199158802513,-0.449923050943037,0.646693313175359,-0.458621758446677,1.00795782562541,-0.455608707943101,2.97149742242464,1.11522938432505,0.563457649668654,-0.447146324040723,-0.445254053804432,0.834751897787224,-0.322196680607796,1.2352662394026,0.168574285120619,-0.42753600107755,-0.504940112708961,"HC"
"HD-15-1",-0.504199158802513,-0.449923050943037,0.809835120374623,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-16-1",1.97604433032779,-0.449923050943037,3.29028339786707,-0.458621758446677,2.63440453963889,-0.455608707943101,1.04553280522761,-0.440006424941422,0.260492039380568,0.150191674243006,-0.445254053804432,2.02125251178344,-0.322196680607796,1.22218737285096,0.163589620318162,0.333515887004509,-0.504940112708961,"HC"
"HD-20-1",-0.504199158802513,-0.449923050943037,0.714534809304063,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,4.18055801206551,-0.454939538219349,-0.447146324040723,-0.445254053804432,4.28434271377373,-0.322196680607796,-0.449906669511745,-0.46163066697826,3.10452615022056,-0.504940112708961,"HC"
"HD-22-1",-0.504199158802513,-0.449923050943037,0.484329298215179,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,0.574670535866497,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-34-1",0.787220340772844,1.42532170941011,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,1.43590367435184,-0.440006424941422,0.650467557984576,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-39-1",1.06087340076899,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.910341616062925,-0.455608707943101,1.63663137874486,-0.440006424941422,3.14361025795669,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.197464018557887,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-40-1",2.86262721941339,-0.449923050943037,1.90039952665342,-0.458621758446677,-0.444045139577054,-0.455608707943101,0.577656704879238,1.50833461348691,0.394364681382369,-0.447146324040723,-0.445254053804432,0.829262204384532,-0.322196680607796,-0.449906669511745,2.05686139452257,-0.42753600107755,-0.504940112708961,"HC"
"HD-45-1",2.68050933796278,-0.449923050943037,1.51487699979001,0.825489110994638,0.655517122196611,-0.455608707943101,0.481982615474068,2.98263181903868,2.36974933917063,-0.447146324040723,1.09518679760099,2.60481465889584,-0.322196680607796,0.977905747528809,1.03401495356216,-0.42753600107755,-0.504940112708961,"HC"
"HD-46-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,2.01519494461239,-0.455608707943101,-0.450672281864098,1.32000058179382,-0.454939538219349,-0.447146324040723,1.40057833620697,0.671662819849218,-0.322196680607796,1.65352057018145,1.66412121836287,0.300882616791489,0.30235781276236,"HC"
"Control-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,3.56581993775688,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-3",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-4",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.3372501292904,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-5",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.60289866032027,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-6",0.343523102884727,-0.449923050943037,-0.509007746483544,-0.458621758446677,2.05867648294267,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-8",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-9",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,1.032332495745,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-10",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Control-13",0.29747258976868,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,3.26504769364438,-0.440006424941422,2.31914053001573,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.539121934125488,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"Type-Unknown-3",1.78494783478397,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.19348060010989,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,1.13703069804194,"HC"
"HD-17-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,2.60543315384753,0.701008973980415,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-18-2",1.32567748246814,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,0.968267189155613,1.44579571371755,1.36892642732191,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.40382706609119,-0.322196680607796,-0.449906669511745,1.4615713882354,2.84200340980663,2.0895912178425,"HC"
"HD-21-1",1.6220821742746,-0.449923050943037,0.955551536433205,-0.458621758446677,3.53664392274263,-0.455608707943101,-0.450672281864098,-0.440006424941422,1.36507825993396,-0.447146324040723,-0.445254053804432,1.31212444128288,-0.322196680607796,-0.449906669511745,-0.46163066697826,2.86894777681636,1.64078753259214,"HC"
"HD-24-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,2.89790967211164,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,3.09546448829751,-0.46163066697826,-0.42753600107755,3.44793400117769,"HC"
"HD-25-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,1.56401837631343,-0.455608707943101,-0.450672281864098,1.19261924718699,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.4775711421084,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,1.83671588192891,"HC"
"HD-26-2",-0.504199158802513,2.24167678880648,-0.509007746483544,-0.458621758446677,-0.444045139577054,1.59094289268214,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,0.625364037693697,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-27-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.08597920043429,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.26754661349216,1.33741621799822,2.63548211124964,-0.504940112708961,"HC"
"HD-29-2",1.34833214512813,-0.449923050943037,2.51926516049635,-0.458621758446677,-0.444045139577054,-0.455608707943101,1.46927480608715,-0.440006424941422,1.13075840886771,-0.447146324040723,1.78541137540493,-0.534776723349047,-0.322196680607796,-0.449906669511745,0.924121034629654,-0.42753600107755,2.12129889428952,"HC"
"HD-30-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-31",2.97814843785675,1.37680595247737,1.58037093165842,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.819725967276109,-0.445254053804432,0.563516120920225,-0.322196680607796,1.71626686295662,1.40216568108488,1.18655108535548,-0.504940112708961,"HC"
"HD-32-2",2.57340347580398,-0.449923050943037,1.00389650372039,-0.458621758446677,1.45674178019256,-0.455608707943101,-0.450672281864098,1.10539963313618,-0.454939538219349,-0.447146324040723,-0.445254053804432,2.1150426614148,-0.322196680607796,-0.449906669511745,-0.46163066697826,2.37475747867324,-0.504940112708961,"HC"
