"","ENSG00000009694","ENSG00000049883","ENSG00000053524","ENSG00000062282","ENSG00000074657","ENSG00000080007","ENSG00000081386","ENSG00000081985","ENSG00000089091","ENSG00000092295","ENSG00000094804","ENSG00000099194","ENSG00000104549","ENSG00000104885","ENSG00000110195","ENSG00000111537","ENSG00000111879","ENSG00000112053","ENSG00000112877","ENSG00000113249","ENSG00000115423","ENSG00000116128","ENSG00000118113","ENSG00000119673","ENSG00000125851","ENSG00000128596","ENSG00000133131","ENSG00000133597","ENSG00000134061","ENSG00000134121","ENSG00000135686","ENSG00000137842","ENSG00000138336","ENSG00000139625","ENSG00000140543","ENSG00000143195","ENSG00000144749","ENSG00000146215","ENSG00000147324","ENSG00000148835","ENSG00000151623","ENSG00000152022","ENSG00000153253","ENSG00000155666","ENSG00000156510","ENSG00000157992","ENSG00000159788","ENSG00000159899","ENSG00000160284","ENSG00000162927","ENSG00000163482","ENSG00000163596","ENSG00000164169","ENSG00000164440","ENSG00000166707","ENSG00000167094","ENSG00000167637","ENSG00000167840","ENSG00000168096","ENSG00000169981","ENSG00000170899","ENSG00000172292","ENSG00000173208","ENSG00000173482","ENSG00000174292","ENSG00000178053","ENSG00000182931","ENSG00000183426","ENSG00000184206","ENSG00000184305","ENSG00000185272","ENSG00000185298","ENSG00000186073","ENSG00000186174","ENSG00000188001","ENSG00000189013","ENSG00000189164","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196922","ENSG00000198075","ENSG00000203326","ENSG00000203780","ENSG00000211728","ENSG00000211777","ENSG00000211795","ENSG00000211807","ENSG00000211812","ENSG00000213160","ENSG00000213468","ENSG00000214787","ENSG00000223960","ENSG00000224525","ENSG00000224691","ENSG00000235532","ENSG00000240403","ENSG00000241316","ENSG00000247287","ENSG00000247708","ENSG00000253350","ENSG00000254093","ENSG00000257252","ENSG00000259092","ENSG00000259363","ENSG00000264290","ENSG00000267254","ENSG00000272865"
"HD-16-1",-1.22092547474459,1.5905239127683,-0.125252645258323,-0.864025927538745,-0.13132118102177,-1.00831928775822,0.653094113009191,-1.10451914570798,0.338110432123649,-0.872145037753333,-1.05565561630521,-0.423674995645256,1.13652807456333,-0.983323929566638,-0.523835553070002,0.135609018075073,-1.14961982113765,-1.33927487007052,0.640762279196023,-0.0333827525557066,0.130813667104574,0.17129224152288,-1.13328687563051,-0.917271119200683,-1.1927970739003,-1.15234559831997,0.474498528304863,0.326706144929898,1.57365580775001,-0.723922112957443,-0.815950955695386,0.112444528468514,0.226057932593468,0.135343869213707,-0.592619912336899,-1.15268945927106,0.388395635078554,0.20674023449148,-1.12359087921622,-0.99101880615337,0.407725254393292,-0.307555671083853,-0.795255927847902,-0.769414690490294,0.486650074430046,0.191718084507291,-1.14417452545062,-1.29442811799538,-0.36472974583185,0.83448914797011,0.722318406032221,-1.08755647381549,1.52177603322234,0.183541352431886,-0.842616655027018,-0.606348268910493,0.28855349105613,0.035110173916296,-0.383773834288132,-1.01351737737534,0.144000928144947,-0.233519518122443,2.64950209905865,1.22144731600586,0.0189624534481367,0.0732829632179572,-1.12533402385977,-0.618878787341268,-1.08386218569251,-0.869277175503334,0.408926352539503,0.184031112338121,0.930642291638836,-0.220177921231914,-0.441646813156873,-0.970295949749353,0.121027896832948,0.662876659160411,-0.37768079877736,0.076490752005706,-0.3164553326819,-0.653178122329394,-0.750654297157361,0.054323653847999,-0.717980587760934,-0.166506773327732,0.493491589440995,0.637032706863495,-0.0808690629960443,-0.525977346264765,-1.10011001857801,-0.343012722001552,-0.444573080044299,-1.06561147650285,-1.28712844423311,-0.882583582058154,0.137702901817897,0.304769273060083,0.307009786196353,0.640372529615273,-0.336135743442134,-1.26631463711152,-0.78716616012116,-0.837768600661614,-0.709235800845496,-0.955680342472617,-0.704169154973622,0.298441686026898,-0.831939593827872
"HD-20-1",-1.0260419538723,-0.336776103791861,0.254052651407993,-0.640803277466098,-0.839137041799676,-0.264751278098684,-0.447075654236142,-0.872931991043922,-0.54951925128622,-0.162852071730917,-0.855287324246972,-0.85875057207612,-0.0165904383957232,-0.755972451410145,-0.74645229815213,-0.380488980966646,-0.638535644402811,-1.16251875080408,0.478861746586336,-0.925836808986404,-1.110388197218,-0.711005876114316,-0.796078901074166,-0.0627293059484695,-0.948983168245994,-0.908352444086544,-0.844855671374567,1.32256197107021,-0.363481192659628,-1.0106510771635,-1.07940699838038,0.303521745811304,-0.626789655027987,0.668696853987912,-0.768117797268547,-1.15995277522673,-0.945215024045792,-0.72164066727581,-0.239075624203786,-1.01107941260066,-0.707325283947501,-0.0861602123625624,-0.823191829316892,-0.934529786094741,1.10659896444046,0.224749074654884,-0.943171583104959,0.735318746629044,-0.284151501954484,-0.286167049877079,-0.716740236303867,-0.878058336977911,0.118108873204067,0.434035936656951,-1.13362526011522,0.126824604114985,-0.0829927382786824,0.501859418276617,0.931845846327258,-0.802459621760722,-0.767486603580417,0.581117752769896,0.953173819330649,0.231530045481927,-0.851193677298837,-0.961826664934858,-0.510307461615272,-1.02508527388174,-0.294991958456293,-0.675539283393488,-0.718399965130147,-0.319541559065916,-0.51196609461363,-0.791775034923286,-0.788084425595068,-0.52182132737355,-0.214482057557485,-0.861899391864099,-0.935241267084875,-0.37308122397555,-1.15227794732236,-0.839275343223239,0.733624085010601,0.442046573081734,-0.474418421133269,-0.849140776753455,-0.104900760798538,-0.634550101384321,-0.834941344994777,-0.922064417345928,0.456060344109025,-0.94517508744956,0.703705903621268,-0.866751920680976,-1.11782368564906,1.35790439296697,-0.930338817332106,-0.679420007378405,-0.878270016599907,-0.585176032867032,-0.960218189361033,-1.09981979225432,-1.038027402947,-0.853471200997006,-0.376567024371735,-0.0903538663369867,-0.136205394451687,-0.211892501887262,-0.370969081948334
"HD-22-1",-0.673713897414539,-0.422798886185849,-0.306645660249643,-0.726018534212055,-0.937715942899369,-0.419753535840177,-0.535181798496076,-0.984788024489423,-0.651330937949506,-1.13102110233816,-0.963759560382673,-0.166511049391096,-0.135950634555439,-0.872108828597521,-0.832074598252205,-0.466337645037902,0.177364969406653,-1.24956659559362,-0.617727310326149,-1.02571169264432,-1.21422010220943,-0.818141567383286,-0.933848672631231,-0.582478154801081,-1.07024839075795,-1.02058631070667,-0.963171652732987,-0.656223686959071,-0.442722903342794,-1.0964377983107,-1.15598481147093,-0.816323967276902,-0.732482781108869,-1.03419768471079,-0.868643376793287,-1.23562914524793,-1.03958660195133,-0.825652591213839,-1.21690909590617,-1.10874937877383,-0.819813164576996,0.882316081067616,-0.930786480545718,-1.02543597210931,-0.850599069367081,-0.824680791083583,-1.04093573744315,-0.642851024115129,-0.898879492856857,-0.366423859200163,-0.304101928150675,-0.982126434449141,-0.646910379725601,-1.12396436920409,-1.21684504794156,-0.89310821957845,-0.621853255190895,0.454309226350282,-1.06128377109915,-0.911293549921738,-0.863336972203682,-0.539187454160975,-0.35877357653731,-0.957808112550178,-0.951116194901968,-1.05437656470983,-1.04074053950961,-1.11214858646152,-0.0953483114262076,-0.782360794525671,-0.831916768019973,-0.392522189890194,0.715302650419162,-0.900220250084963,-0.901094654504581,-1.07099605137066,-0.819424901773508,-0.954945999739366,-1.03529680488436,-0.983446443143592,-1.25494079388959,-0.944582953632344,-0.629550204410029,-0.858654317873394,1.16820161473421,-0.943310621508197,-0.748847755862686,-0.733117949354574,-0.929246572929118,-1.01040170508113,-0.971107283792381,-1.03612838158344,-0.901568035839168,-0.968114941663216,-0.781165970836643,-0.175380632166215,-1.03522921101444,0.00615741601154268,-0.984974772222985,-0.684467517915482,-1.05855179161959,-1.17816891031323,-1.11208099450881,-0.948930230263148,-1.00621484292766,-1.05754290365885,-0.661584549429519,-0.881331413680489,1.56228232965191
"HD-34-1",-1.16716585553206,-0.457673510754098,-0.844253108890393,-0.754171045984379,-0.971022203822214,-0.943370189075948,-0.561209778518276,-0.547085682619325,-0.676156496501629,-1.17986220872178,-0.543676406956694,-0.995755183616797,-0.199221144058055,-0.903365182623507,-0.853349368334201,-0.496926968584461,-1.31886722394202,-1.29673640758247,-0.642630986149165,-1.07303737170336,-1.25115756447963,-0.110766700435372,-0.996505923230928,-1.06315931119927,-1.10679172134682,-1.07436269300466,-1.0087362532745,0.105699723858556,0.0240373073316118,-0.469844475175405,-1.19748108348929,-0.840246604880278,-0.300802143454023,-1.08182583552449,-0.892553007101675,-1.27663693992142,-1.0857356463873,-0.426348887858235,-1.26483999615311,-1.14240150767562,-0.840811315605478,-0.787807718403054,-0.952898643232405,-1.06786484042466,-0.872299572647842,-0.394287877923666,-1.08954466609496,-1.21323167935267,-0.916689006612123,-0.402855514877598,-0.0764516773075449,-0.57283588432258,-0.68110177296714,-1.14517744013906,-1.26194049809327,-0.922460836974003,-1.12922890269105,-0.815360612247714,-1.11306380021872,-0.945461031249833,-0.884463472858542,-0.0872547665138988,-0.411646598135692,-0.990604658569706,-0.987134061766547,-1.1018446830539,-1.08366147789611,-0.0752530624759796,-1.00967498208419,-0.362947746430762,-0.396986393676373,-0.421826665643705,-0.625866026933975,-0.932656413578922,0.682058026995789,-1.11927477619121,-0.835813447306562,0.0670205025956155,-1.08440708345611,-1.0253619691384,-1.27777056547286,-0.98257687184939,-0.655053399215301,-0.88267551829465,-0.60446059847157,-0.975659417167997,-0.767717153450761,-0.0344939768653348,-0.959260488283927,-1.04936802111855,-1.01843140706389,-1.07981959515888,-0.935577119421074,0.307746412725207,-1.2447780632634,0.0733515488895486,-1.0869582978902,-0.796316808406479,-1.03007446713957,-0.705683118871139,-1.0958202937561,-0.583339766940019,-0.808145501843881,-0.293194332547336,-1.02565625017002,-1.10528923277249,-0.671741828871099,-0.91199129220637,-0.601344195056259
"HD-39-1",0.0508942895575105,1.65145592983611,0.294413057860928,-0.844658755826176,-0.192420039744164,-0.997561608732701,0.671572926096724,0.238883571258429,0.187367222476676,-0.296581003157073,-1.04498154413601,0.299925029445872,0.51126484330712,0.637112084220106,-0.917716630325026,0.784787867945176,-1.37127884295037,-1.33293519484943,-0.71881281236502,0.381533369260713,-0.682535133876618,-0.888708029825776,-1.10854851021939,-0.107650974382347,-0.868095763064759,-0.621134510498292,0.897156618911004,-0.754695223183561,0.428778841189387,-0.402940420987084,-0.871313372672651,-0.622578399434621,0.18781431292352,-0.271254200230289,0.542016139882336,-1.31564239983763,-1.12738635456005,-0.468494072643495,-0.191915250131568,-0.944416767509382,0.0988928234150125,-0.853178708968644,0.769237105892592,-1.10554356888488,1.01491437754968,0.335321074147546,-1.13522674768652,-1.28048587845868,-0.540023887254149,-0.201665663590403,-0.631589433888787,-1.07722552942638,1.60415995536365,-1.19411996133798,-0.416794710327106,-0.972751430652713,-1.17339796505151,-0.867278638856846,-0.895831737224331,-1.00220619572185,-0.945808379910742,-0.654016175631944,0.635569415165733,-0.303313001980269,0.305022100978983,-1.14185372074045,-1.11866916285048,-0.793205991805481,-1.07137957174971,-0.858078577567101,-0.916743427767907,0.893426574444384,-0.700308480961762,-0.523311631927273,-0.0790116246550631,-0.741215309443252,-0.88012220673394,-1.06048238500894,-0.150226388414027,-0.624757834671604,-1.05062892705797,-1.0354621944359,-0.734280656767547,0.414555660241364,1.35181479819403,-0.126512831170523,0.0311549151954792,0.46261605952359,-0.214696451387015,-1.08415671006998,-1.08621133806199,-0.320410159482825,-0.996193568529033,-1.05611520819858,-0.618403850023587,-0.863139143799444,-1.14151441542093,-0.844455144820035,-1.08588200480896,0.486321226144718,-1.13878680344019,-1.26099147371994,-0.179535481364674,-0.227258077923921,-0.0581030927097042,-0.571960977848219,-0.525174217076137,-0.494923650932532,1.91240997167967
"HD-40-1",-0.911877221553118,-0.170029907038839,-0.890286196732513,-0.820558469261147,-0.718286585367813,-0.983752561002523,-0.0504839310675573,-1.07579658265878,0.0386856656793872,0.124450810390302,0.591674965758812,0.330877865481345,-0.35813463241668,-0.616223426672992,-0.900991830917888,1.60160200356819,0.0802744918819407,-1.05107168497648,0.225869715732946,-1.10874715785354,-1.28804248433063,-0.875548228212524,-1.07817071585222,-1.09242177400897,-1.15909539257985,-1.1223092531276,-1.0619555628874,-0.735530725617072,1.23913923408596,-0.90367215893231,-0.637239779396306,0.933250166982665,-0.80147686892554,-1.11588151658087,0.313229375661542,-0.873427827106845,-1.11692387378744,-0.0581312110213696,-1.31304760818564,-1.173117553661,-0.571227021355926,0.20605568344653,-0.997620022663604,-0.301547064024374,-0.919647775657051,-0.575029552278499,0.260210609544418,0.0603358632611973,-0.452452970679853,1.02253775311602,0.887963171637509,-0.750849687699329,0.114442489126751,-0.873420973471576,-1.30347833437972,0.238777995871262,-0.864848696332358,-0.854162367155577,-0.83050632975581,-0.67031785343525,-0.92995319955755,-0.0400505030990939,-0.544184850483239,-1.06186865497426,-0.728799067692341,-1.13182522464883,-1.10997245324212,-1.1907372805979,-1.05547619271138,-0.54040485651963,-0.901032237591496,1.46833323999263,0.22726455230006,-0.427323752532376,-0.973406281604606,-1.14822776794045,-0.869040279713311,0.520926676335894,-0.812157793372129,-1.06167511423678,-1.32202966317152,-0.295421036642484,0.990185137072832,0.361445769173476,-0.673664207666639,-1.00530998905853,-0.80946418803098,-0.791230001735374,-0.988751542501919,-0.81285287861971,-1.06860092862554,-0.453430172080401,-0.98063626014274,-0.742710217770273,-1.27204580290956,-0.838889095362379,-0.801699322728507,-0.832365098314791,-0.0268951540304961,-0.44280132208588,-1.12793308860898,-1.00069859686426,-1.17375691732319,-1.00979355053114,-1.06112645485204,-1.13506676866073,-0.692620196920758,-0.634444198536667,-0.736599610358403
"HD-45-1",-0.211874747576525,1.63096272983991,-0.681764589043608,0.781796133535104,-0.286463395651059,0.318101398265594,0.863560396548405,-1.10218210382179,-0.76489787053927,-1.02481864915739,-1.05368732528032,0.0412142769309938,2.76755245931378,-0.539891587983012,-0.928474375239099,0.798624674018088,-0.690988414788099,-1.33811159881242,0.985804698612225,0.247477248335278,-0.900864161812028,0.39239183602433,0.742153121308441,0.326719520300644,-1.19001718971399,-1.14989513195291,-1.09291089486582,0.177103750246588,1.91677523749328,-0.993633701874273,-0.599212732105958,-0.926552039874603,0.962317901755111,0.829872873368881,-0.441981917041543,-1.31957738916565,0.334219480950254,0.515265181038695,-0.943961929999548,-0.156970900773442,0.746043033078687,0.0592518661476442,0.764501572300033,-0.756307616367471,0.611100272726233,0.0676061754170415,0.463599496167477,0.372005102217004,-0.345413638449012,1.65575654622389,0.879435859668439,0.644672120729619,1.53401603334261,-0.0190954292058821,-0.960250107445766,-0.448336289947928,0.805574762634441,0.346231892218665,-0.938789472363998,-0.445999820036091,0.234595597785921,1.22296119550695,2.56011619589018,0.0801554177672626,-1.04063942068758,-0.321892928923647,-1.12411326984896,-0.849765017939366,-1.08155572398669,0.705694860447916,0.656784288977294,1.00965881330403,1.53639114830604,-0.768257682594072,-0.422797631841841,0.231825701766692,0.276840673320303,0.759699655500558,-1.14052947925935,0.656248994408591,-0.529558677325015,-0.817348803572172,-0.747618467616199,0.457497616486865,-0.0719955548982204,0.297842665755094,0.966740662372775,0.841331344476332,-0.522314394166593,-0.0902982276188207,-0.636351753933626,0.0985082992010381,-1.00612330852635,-0.845418488633846,-1.28592239886799,-0.220956784561749,0.540498383403311,-0.031051062794808,-1.09498164044493,-0.0968438663574726,-0.767730052949381,-1.26534132390294,-0.351506867511637,-1.02617224407211,-1.08093775001868,-0.0901733906489869,-0.703268805389429,0.192022571109286,-0.823761583830211
"HD-46-1",-0.888708212431461,1.84381238236242,-0.716449183676351,-0.041943066769812,0.368412892313746,0.930270812138972,0.63430123505769,-0.0639439955623263,-0.774619856471125,-0.133137070994763,-1.06034290993247,0.00805634194274107,2.93150204559361,-0.323650612846327,-0.560380918429544,-0.204369892474638,-0.575422222957242,-1.34203446436276,-0.208075368702016,-0.530423861347721,-0.108567153034844,0.0313236559067052,1.12324507156027,-0.159744583641486,-1.19945915253587,0.358543619417417,-0.39244018070851,0.329474791492758,1.58556790999058,-1.18826285242044,-1.24007096332417,0.267918672517202,0.870939414973192,-0.446043026152376,-0.0533672033501976,-1.17015647381862,-0.956141590715268,-0.0710687084104603,-0.557565407421767,-0.37712964557234,0.664203217699758,-0.872103291093798,0.0888033649550488,-0.11139570054062,0.752697964535193,-0.105262979323301,-0.553252602157178,-0.137176097691238,-0.645130502208849,1.54753624749044,-0.71062478434764,0.663424528307709,1.53730590801498,-1.00807146364066,-1.14754914818475,-0.395421956270952,-0.0522782039883732,0.0466555515889011,-1.18019979674122,0.0463224793248738,0.298410323043065,-0.679863103696963,2.54282193795601,-1.12024857345836,0.567880221212347,-0.972910258414539,-0.50647391976345,-0.665854878771545,-1.08936352465829,-0.679128938043636,0.438202854474923,0.717586299447069,0.802014587806226,-0.382643234769852,-0.260762191474885,-0.514810776562283,0.116081580241095,-0.503953479575796,-0.788961292697085,0.791408641260977,-0.0935378645774722,-1.05052497445161,-0.757915210493136,0.393320429164472,-0.726724011505152,-0.485889754501349,0.837475366377401,0.298815429436636,-0.0783300312877554,-0.675047949414417,-1.10625783411944,-0.486434236393809,0.520729263480299,0.463089565194922,-1.28999091042161,-0.450121733881384,-0.224582803734995,-0.532590638518303,-0.260821436010716,-0.288452314882402,0.042970343090908,-1.26861737229956,-1.0455925973198,-0.715412003726119,-0.896108559442096,-0.186361418957925,-0.706290071365274,-0.472699629204524,0.32680788459035
"Control-2",-1.19619740692438,-0.519931883566203,-0.879598541489879,-0.804698006619341,-0.996577584527581,-0.974413588687573,-0.606466609375978,-1.06500874759895,-0.719367880957826,-1.20988123371879,-1.02207619710903,-1.02234680033581,-0.318644486857431,-0.941155620135283,0.747964137045621,-0.550850940917763,-1.35015357686819,-1.31907925639553,-0.685918404278985,-1.10052094915026,-1.27999716192622,-0.86660771449815,-1.05840478275346,-1.08575183759719,-1.1466820041968,-1.11107138719477,-1.04941975055865,-0.72267762347308,-0.535786485534483,-1.16490405200223,-1.22200501866096,-0.503274450652264,-0.790407068080222,-1.1080547449404,-0.918587362861164,-1.02997613569688,-1.10978772877286,-0.871663906333014,-1.30639820140658,-1.16612959800164,-0.874848941923538,-0.469588256861239,-0.98716977666204,-1.089709450167,-0.908601017971801,-0.879923468631824,-1.11583139336726,-1.25167807652164,-0.944230875112213,-0.46802433215586,-0.873662477153466,-1.05497545835381,-0.743551258418,-1.17323937053872,-1.29782614445821,-0.951386836289495,-1.15503247629236,-0.845247052977101,-1.14288883984714,-0.977921382681493,-0.919321814142801,-0.616301301718836,-0.511322257409935,-1.04455280008467,-1.01373771484683,-0.232810438285194,0.344786411278521,-1.1846967764707,-1.04479350106332,-0.833924684895328,-0.890439141678881,1.47884501654218,-0.668192710041217,-0.964706442799558,-0.962960091971285,-1.14162142427398,-0.861463257509283,-1.02593994180741,-1.11216768173913,-1.05331384096409,0.474209556761058,-1.01289638239217,-0.699828931847075,-0.911781299477791,1.38188415789147,-0.998562353894052,-0.799846653287656,-0.782049698043804,-0.9820443199679,-1.06959826561856,-1.0568292951933,-1.10176608268144,-0.9701599407125,-1.0355532084303,-1.26623733645288,-0.822898780487365,-1.1181238104672,-0.824118977265054,-1.06196420122396,1.39999577436207,-1.12055447345699,-1.24919999628433,-1.16972311472105,-1.00291195468916,-1.05292829358832,-1.12826611589894,-0.688003884063415,-0.94627302429548,-0.703293496875952
"Control-3",-1.18890078501977,-0.499787894705527,-0.86835244897466,-0.788316071940037,-0.988524805455923,-0.96456180809555,-0.592002239643749,-1.05370179071286,-0.705551966433834,-1.20281038414715,-1.01235250680445,-1.01395215608993,-0.278954720470119,-0.929084258954487,-0.878130049980433,-0.533506094935775,-1.34132278361356,-1.31309716879854,-0.672086545705347,-1.09182124121073,-1.27154854431405,-0.857141574230142,-1.03816385174954,-1.07865105109766,-1.13380290302186,-1.09931695725597,-1.0363501069306,-0.70920582779932,-0.516506963042705,-1.15875668759324,-1.21718292292422,-0.86865083707331,-0.778755151365221,-0.733366837112179,-0.910390291500394,-1.30027278744618,-1.10220868510189,-0.862900052951264,-1.29934307287825,-1.1587293559979,-0.864036120997419,-0.813221510174973,-0.976218445118065,-1.08285082347376,-0.897013253153352,-0.868818695385369,-0.476836217176512,-1.23986525611436,-0.935505528624133,-0.446917537527186,-0.862090867993925,-1.04549875105029,-0.723136886877408,-1.16442366710161,-1.2918008293755,-0.942239955220191,-1.14714973427782,-0.835803803239654,-1.13340771122026,-0.967607064843318,-0.908181930838961,-0.600551440745392,-0.478232891973411,-1.02686518131173,-1.0053402320134,-1.11769531146539,-1.09762898612876,-0.840366859712931,-1.03358489409362,-0.823621042571372,-0.879290879412547,-0.456639576581681,-0.654675489687029,-0.954530430473067,0.485194428921975,-1.13459286365676,-0.853399488498928,-1.01180862776125,-1.10337530595943,-1.04446878848399,-1.30220331483488,-1.00328085924039,-0.685456052845173,-0.902582082969478,1.11991301476327,-0.991371860712935,-0.78967678027687,-0.772325161949308,-0.974894198837575,-1.06326426837443,-1.04452542587391,-1.09487273400024,-0.959145822973617,-1.02675192185529,-1.26006730974757,-0.80635748461622,-1.10820835169917,-0.815360304969148,-1.0518212271736,-0.730527630161305,-1.11273859832752,-1.24404400109095,-1.16537835380313,-0.995585468482246,-1.04427665186854,-1.1210349302384,-0.682996786750316,-0.935363837651666,-0.669591159740901
"Control-4",-1.1871437626909,-0.495013116664256,-0.865659431138083,-0.784437462132603,-0.98658542925493,-0.962199030949051,-0.588548011707536,-1.05100086023777,-0.702253264722729,-1.20110694448959,0.751954110292093,-1.01193259385925,-0.26970527100193,-0.926200328974296,-0.875343917375428,-0.529379960153248,-1.33921848986246,-1.31165519008328,-0.668782866695571,-1.08973157036707,-1.26952808438629,-0.854866067277848,-1.03339650925009,-1.07693835942661,-1.13074558810837,-1.0965127242002,-1.03323823463201,0.988684228114332,-0.511935328077966,-1.15727126859296,-1.21601362472168,-0.865454540257021,-0.775964351510437,-1.09777222969749,-0.908415255573378,-1.29913806077094,-1.10038336792112,-0.860790253660643,-1.29764503203053,-1.15695030511183,-0.861444425862494,-0.810379171031458,-0.973602674633884,-1.08119555000773,-0.894243752342653,-0.866162074455905,-1.10552413729593,-1.23706900065666,-0.933410781148907,1.2778625356884,-0.859325880930258,-1.04322539119485,-0.718328067619126,-1.16231548475969,-1.29034635984636,-0.940041599506805,-1.14525359228637,-0.833533223518425,-1.13113602506868,-0.965135169483867,-0.905521281288854,-0.596798455643135,-0.470514829024789,-1.02270579780142,-1.00331985476817,-1.11594062669236,0.099466479558723,-1.17670322496826,-1.03090570393614,-0.821147773887168,-0.876621047920348,1.69197473812602,-0.651445881798199,-0.952090565103929,-0.949356691529994,-1.13289828825784,-0.507097678389489,-1.00846578703372,-1.10126407356313,-1.04234381429565,-1.29981067495667,-1.0009738006044,-0.682032535968764,-0.900370527450722,-0.636232576559382,-0.989636454130167,-0.787234029586905,-0.769986832268572,-0.973168124087479,-1.06173314273928,-1.04159137080602,-1.09320946036815,-0.956509823283399,-1.0246368454807,-1.25858118123174,-0.802437465283141,-1.105833766692,-0.813250683274019,-1.04939177034636,-0.727755224602345,-1.11085933362454,-1.24279537617637,-1.16432267068217,-0.993818259488221,-1.04220123122424,-1.11929211953008,-0.681774799988893,-0.932751680713165,-0.661708152291035
"Control-5",-1.16934558345932,-0.459156645566344,-0.845114760729728,-0.755370900427069,-0.971653625126552,-0.944129667760601,-0.562306362623833,0.991797512392138,-0.67720288940393,-1.18200871772398,-0.992230659972863,-0.996410528144149,-0.201963038280785,-0.904281377702403,-0.854229648814409,-0.498222075543314,-1.31976281609611,-1.29824851167032,-0.643680123503339,-1.07371212739129,-1.25202926013042,-0.837398641551794,-0.997958208205846,-1.06371952336074,-1.10774437600395,-1.07524955166832,-1.00971472442919,-0.681525671280769,0.353840789508824,-1.1449672516345,-1.19930479568666,-0.84125470000009,-0.754665382382737,-1.082471197431,-0.89319700727342,-1.27843918411579,-1.08632990298978,-0.844555952501693,-1.26694650266947,-1.14320143515253,-0.841642922445465,-0.788715557736466,-0.953729069196151,-1.06840728782494,-0.873180538890982,-0.845926008667083,-1.09019124387385,-1.21437424445467,-0.917364476852815,-0.40440589839008,-0.838304543359736,-1.02583396555162,-0.682567928511365,-1.14610478054343,-1.26392238992325,-0.923172070183723,-1.13068421774442,-0.816096289820383,-1.11379169482146,-0.946253788308759,-0.885308055000857,-0.56838543156425,-0.413937780180265,-0.991865558741432,-0.987789810124549,-1.10241706263881,0.12678911275837,-1.16140020614756,-1.0105273310282,-0.366191482307072,-0.856250443059447,-0.423063588535463,1.26857472148158,-0.933440004568835,-0.929348753506623,-1.11982832621092,-0.836449288508909,-0.983453704353598,-1.08508809781273,-1.02604854835938,-1.27877565814525,-0.983319324170747,-0.656131708388327,-0.883391673720731,-0.605727072130297,-0.976228207961587,-0.768506125852391,-0.752027690236374,-0.959826653053821,-1.04987234963891,-1.01935820591343,-1.0803642689534,-0.936419002092659,-1.00840967650021,-1.24545780685504,-0.77301695874097,-1.08771803244551,-0.797004016521764,-1.03085218788068,-0.706572770250153,-1.096429027279,-1.22249091979155,-1.15397302939603,-0.980177198494261,-1.02632380585684,0.156920919475865,-0.672156728147862,-0.912826819944973,-0.603700660284914
"Control-6",-1.21355867389134,1.67993712546507,-0.90679371577038,-0.845666947347324,-1.01573306085673,-0.998129131586257,-0.366714165316993,-1.09254233396681,-0.753071196018751,0.148082088943849,-1.04554418180707,-1.04237531458047,2.11172795843239,-0.970542583673797,-0.918409223970187,-0.593636281114691,-1.37180368370384,-1.33327126277321,0.506439650488523,-1.1213689914451,0.0246686914664344,-0.88924730962096,0.743167101810019,-1.10256993371207,-1.17862348441672,-1.13979995362325,-1.08155089201987,-0.755487146657935,-0.583808988337932,-1.17938967020749,-1.23325721045433,-0.914951505214403,-0.818568572817666,-1.12786773951984,0.419697492159975,-1.31589883288779,-1.12781400249971,-0.892535905141481,-1.32320677058031,-1.18382090829022,-0.900925617714157,-0.853870460345399,-1.01384613561504,0.485192448119327,-0.936779232136265,-0.906852327200633,-1.13569987051822,-1.28121212389869,0.560109575492605,-0.520770272392774,-0.901821621620762,-1.07777070211812,-0.79541287719523,-1.19463492669801,-1.08576460797118,-0.973272910463413,-1.17384535357207,-0.86781596905849,-0.528651918389397,-1.00280250698218,-0.946463595748393,-0.65495449362777,-0.598135102467408,-1.08969000068154,-1.03376942633284,-1.14226330205437,-1.11902319833944,-1.1999121934652,-1.07203600573258,-0.858669781382435,-0.91739039988231,-0.513277810297588,-0.70110267989975,-0.989221885494354,-0.989568649030346,0.751703664744427,-0.880574497459303,-1.06135498095468,-1.13325744231125,-0.823232971835525,-1.33737080642524,-0.416378022666173,-0.735138348022202,-0.933775669533511,-0.699362375101108,-0.792158890290403,-0.824225544298034,-0.805288777585858,-0.99893950837268,-1.08450783443392,-1.08694052910176,-1.11807577074058,-0.996834701808566,-1.05661715999473,-1.2809077632102,-0.864152319561225,-1.14208954902831,-0.844949350522238,-1.08646994615181,-0.769997038810374,-0.220782905602458,-1.26127480324107,-0.99421755518798,-0.343554310714479,-1.07374023297958,-1.14542946653953,-0.699482229068295,-0.499082233597318,-0.790872604351988
