"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197841",1.94354412164526,-2.39315438513959,0.598455320083942,-3.99888563912158,6.36414196905866e-05,0.000283734662787199
"ENSG00000198830",273.100321152341,-0.480950277260677,0.120294187045248,-3.99811735773872,6.38482943766172e-05,0.0002845237750812
"ENSG00000183513",13.0588336654576,-0.982329568966039,0.245705878844217,-3.99798968419822,6.38827345770522e-05,0.00028454409793137
"ENSG00000128891",4.0106500052945,-1.29237898250575,0.323327803689633,-3.99711675815645,6.41186797261223e-05,0.000285388213789914
"ENSG00000204161",2.56579959879584,-2.65681698184252,0.664691648458288,-3.99706689260329,6.4132182874138e-05,0.000285388213789914
"ENSG00000204681",1.87113046490304,-2.86181714560189,0.716171368054198,-3.99599491582203,6.44231163661229e-05,0.000286548966443059
"ENSG00000183527",5.09530105931552,-2.48471649859324,0.621821603539617,-3.99586711759353,6.44578839088657e-05,0.000286569761187735
"ENSG00000157106",32.0966936754136,-1.09824996929167,0.275002142044879,-3.99360514476445,6.50762009769337e-05,0.000289183696641782
"ENSG00000146776",7.43911307041681,-1.32882885577998,0.33283232010417,-3.99248743440564,6.53837987254773e-05,0.000290415072417314
"ENSG00000229391",10.5694964229627,-2.99575692219377,0.750595373079966,-3.991174245987,6.57469507828777e-05,0.000291891940468692
"ENSG00000060688",49.3348900738086,-0.928385378440613,0.232740657009278,-3.98892651748252,6.63729765141831e-05,0.00029453394936839
"ENSG00000138964",108.131578145435,-1.03913864372779,0.260578567552259,-3.98781317085637,6.66851451140988e-05,0.00029560899757906
"ENSG00000162972",5.34247286007542,-1.97308362676458,0.494768625753483,-3.98789155993829,6.66631203966626e-05,0.00029560899757906
"ENSG00000166436",1.4686936003656,-3.21573714824499,0.806407829469501,-3.98773056352947,6.67083624695368e-05,0.00029560899757906
"ENSG00000182934",170.601032450831,0.571986600943362,0.143463135202946,3.98699359340098,6.69158317849618e-05,0.000296390449343345
"ENSG00000141076",26.3324983866229,-1.39728496755264,0.350641247876887,-3.98494180594303,6.74966651504569e-05,0.000298685289139313
"ENSG00000147650",47.478750689413,0.826877760877764,0.207498605745908,3.98497984073357,6.74858547483686e-05,0.000298685289139313
"ENSG00000108953",1905.31092023797,0.427474263064837,0.107293030476203,3.98417549739773,6.77148178676976e-05,0.000299511477266179
"ENSG00000198520",3.95821697436985,-2.36377296056674,0.593407397721627,-3.98338977512311,6.79391899268199e-05,0.000300364394462909
