"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000062598",72.8905503720132,0.271944663712692,0.240437492497678,1.13104100732259,0.258037832054445,0.353462156978328
"ENSG00000106701",2.81084464093535,-0.684666963306066,0.605781903777697,-1.13022023113671,0.258383436989772,0.35388434843288
"ENSG00000007350",4.70820650813644,-0.604988364298075,0.535528194281522,-1.12970403941055,0.258600954574295,0.354049817513935
"ENSG00000109111",44.3171859523099,-0.251428007403082,0.222568210312206,-1.12966720202491,0.258616482298588,0.354049817513935
"ENSG00000184674",11.0620290600589,0.437159687761815,0.386943323570565,1.12977705294892,0.258570179758773,0.354049817513935
"ENSG00000064225",52.50246782092,-0.187821139116142,0.166338927707046,-1.12914722792328,0.25883573113577,0.354298721357959
"ENSG00000082438",4.86123311823484,-0.601057100949181,0.532471756325274,-1.12880560106555,0.258979849344761,0.354444728011398
"ENSG00000130598",1.85279149572605,-0.599172643494747,0.530925963157879,-1.12854274432342,0.259090775546516,0.354545271800496
"ENSG00000143942",0.516137814448086,-0.958710629384964,0.849615125620493,-1.12840579278152,0.259148582479405,0.354573107501097
"ENSG00000162437",0.423139742470277,-1.28899268290506,1.14259074828454,-1.12813155965102,0.259264362513279,0.354680243831407
"ENSG00000234022",0.957919393995722,-0.961883903214951,0.853552714497302,-1.12691798277679,0.259777159475403,0.355330399953059
"ENSG00000259556",0.388669720291912,-1.56072037675243,1.38614547429062,-1.12594269916089,0.260189774212768,0.355843355946479
"ENSG00000204899",9.60139308194476,-0.253986005214541,0.225658196599455,-1.12553414430307,0.260362756871042,0.356028483026664
"ENSG00000267419",0.366163039465177,-0.853176915897609,0.758144390980261,-1.12534884653631,0.260441238411922,0.356084351391278
"ENSG00000085721",9.61792250512284,-0.550844343212293,0.489861982489765,-1.12448886197002,0.260805692973513,0.356496343550314
"ENSG00000137502",41.5099828773359,-0.186553410182585,0.165904880044198,-1.12446005285008,0.260817908151139,0.356496343550314
"ENSG00000165392",11.2394499931576,-0.419130191807217,0.372840961175463,-1.12415274997097,0.260948230377038,0.356622967839464
"ENSG00000185432",3.94484738891357,-0.338005023579716,0.300730437744629,-1.12394683462915,0.261035580968027,0.356690837176063
"ENSG00000268423",0.328728327805974,-1.28874859917422,1.14759201641901,-1.12300240916252,0.261436471264447,0.357187059917241
"ENSG00000085063",15.2951712898756,0.278166355429021,0.247832302658121,1.12239749397295,0.261693469527514,0.357434982769287
"ENSG00000178573",0.531342407583506,-0.754915241341692,0.672570919079957,-1.12243217767188,0.261678729438575,0.357434982769287
"ENSG00000140497",108.608013193504,-0.139389507568192,0.124212316379022,-1.12218749019106,0.261782730465579,0.357505304635821
"ENSG00000257122",1.59122916446655,0.415681856235456,0.370595040707449,1.12166060139914,0.262006774221861,0.35775964669394
"ENSG00000225135",0.387326432959884,-1.05406394868506,0.939856498295472,-1.12151583842503,0.262068353555639,0.357792108778212
"ENSG00000125037",2888.85764234963,0.136314934288894,0.121595017567229,1.12105690690432,0.262263640129919,0.358007080656217
"ENSG00000205571",1.14054461851915,-0.603330116773988,0.538972990006293,-1.11940696094427,0.262966562668118,0.358914846999001
"ENSG00000013810",118.573388577331,0.140269137698126,0.125345650371886,1.11905867720151,0.263115107245455,0.359065807494014
