"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000125841",1.04552345697752,0.760323852299472,0.470291003463528,1.61670932826687,0.105941039390042,0.164506617985371
"ENSG00000245532",11.6108027857239,-0.357733070307573,0.221396484121326,-1.61580285128437,0.106136944903136,0.164784410612433
"ENSG00000114904",68.0732639889188,0.367806446552632,0.227660465525954,1.61559208667568,0.106182535952292,0.164803589376126
"ENSG00000233622",1.33688432922275,-0.727712639539954,0.450431936410428,-1.61558846235288,0.106183320074915,0.164803589376126
"ENSG00000253754",0.351300895525018,-1.79449643804248,1.11084014893957,-1.61544074523732,0.10621528259582,0.164826791252332
"ENSG00000249072",42.4715698072123,0.366446822995151,0.22686202557298,1.61528498244528,0.106248994275125,0.164852699637639
"ENSG00000181007",2.43548138625693,-1.23349815564584,0.763911143553524,-1.61471417985593,0.106372605365329,0.165018062574749
"ENSG00000154188",163.69500163928,-0.202789090182313,0.125598782152593,-1.61457847525893,0.106402009864907,0.165037251292222
"ENSG00000204832",4.95807796141587,0.622004609193884,0.385265052739528,1.61448489752953,0.106422290059749,0.165042283671978
"ENSG00000010671",339.074744983744,0.223572033310955,0.138526157529504,1.61393369525418,0.106541808980212,0.165127202566973
"ENSG00000164048",0.584647060960608,-1.45988907746795,0.904561164156735,-1.61391969422975,0.106544846251349,0.165127202566973
"ENSG00000197763",0.427488363650486,-2.21373093299719,1.37155357996439,-1.61403168300189,0.10652055421671,0.165127202566973
"ENSG00000246451",0.270367595581848,-1.94723297091189,1.20652538434026,-1.61391794668014,0.106545225355713,0.165127202566973
"ENSG00000250510",0.306362015384514,-1.56976122781828,0.97286888737802,-1.61353831763388,0.106627605463432,0.165228445574173
"ENSG00000156395",0.399331518740146,-2.32177890662435,1.43971883618221,-1.61266133933564,0.106818104172308,0.165450720603882
"ENSG00000253882",0.358069514253971,-1.23864549956194,0.768010113133855,-1.61279842332761,0.106788308783856,0.165450720603882
"ENSG00000260630",0.416839962506466,-2.04574336612182,1.26856624545991,-1.61264212526809,0.106822280901867,0.165450720603882
"ENSG00000105427",0.270401261048303,-1.55290148006688,0.963030598559397,-1.61251520189481,0.106849874594523,0.165467005286404
"ENSG00000165434",59.7131701156077,0.469581129929428,0.291303973240741,1.61199699648914,0.106962593313204,0.165615087744657
"ENSG00000223695",2.24924244053567,0.725110445273926,0.449883319118405,1.61177446342055,0.107011027047517,0.165663603393471
"ENSG00000112701",91.8203249006681,-0.29787380734557,0.184828323299782,-1.61162424690957,0.10704373109685,0.165687756329491
"ENSG00000227225",0.329142280336262,-1.02219457710154,0.634295977591392,-1.61154195078316,0.107061651369916,0.165689022120088
"ENSG00000162702",0.315781568852583,-1.40229840598129,0.870483440492976,-1.61094208200805,0.10719234673748,0.165864790799027
"ENSG00000177706",0.355934131306573,-2.51493171992473,1.56159932226993,-1.61048463844685,0.107292096373862,0.165992626903541
"ENSG00000073536",2.1190814876104,-1.39894813197123,0.868737126480982,-1.61032387051074,0.107327170708363,0.165993874492755
"ENSG00000088836",1.39395137637273,-1.28170826971705,0.795931750124359,-1.61032433938813,0.107327068401363,0.165993874492755
"ENSG00000223725",1.09617510881329,-0.84316049579696,0.523649599239777,-1.61016163675298,0.107362574043571,0.166022125671846
