"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108448",8.30516384283507,0.393359020983387,0.342450788038548,1.14865853641753,0.250696809512706,0.399522447247018
"ENSG00000244038",94.8155155124547,-0.32551990889329,0.283459443602323,-1.14838265663844,0.250810630173168,0.399631308936779
"ENSG00000166377",22.9937918688004,-0.284323207381021,0.247710761386906,-1.14780321124979,0.251049811362466,0.399939839182478
"ENSG00000237984",0.753592492493589,0.612343776519268,0.533872647733372,1.14698473337987,0.251387930581193,0.40036779210786
"ENSG00000258733",2.14013119842899,-0.668056704848799,0.582472698212014,-1.14693221999846,0.251409635085154,0.40036779210786
"ENSG00000151023",910.790951538737,-0.167672549245359,0.146222200316783,-1.14669693714159,0.251506896781471,0.400377458418799
"ENSG00000159596",5.01044906215998,-0.456300753677736,0.397899924395294,-1.14677265739921,0.251475592526546,0.400377458418799
"ENSG00000125375",98.0057932095972,-0.11797718365915,0.102925480543341,-1.14623884228037,0.251696340242682,0.400606409945802
"ENSG00000086730",48.0590361813285,-0.407008037865965,0.355147085458171,-1.14602668733966,0.251784109855982,0.400673481088325
"ENSG00000007923",8.29014179958173,-0.606333416410086,0.529417720276583,-1.1452835694531,0.252091709940689,0.400944992752978
"ENSG00000120159",45.1966353907355,0.188354164941754,0.164455846147577,1.14531753874369,0.252077643260884,0.400944992752978
"ENSG00000128805",0.493579835710208,-1.6563997751808,1.44602419683318,-1.14548551732976,0.25200809138951,0.400944992752978
"ENSG00000100714",19.0533587940793,-0.485526093674463,0.424004826586039,-1.14509567634825,0.252169526341903,0.400996126549847
"ENSG00000169621",18.2976086351098,0.316152813564285,0.276197869857516,1.14466057876327,0.252349787382444,0.401210118233794
"ENSG00000130935",42.5742063022426,-0.50866957605571,0.444430578744431,-1.14454225335431,0.25239882516035,0.401215438764127
"ENSG00000137216",7.29733877266922,0.396411051493157,0.346557499137701,1.14385362451974,0.25268434645569,0.40159660565202
"ENSG00000160007",4.00232017332287,-0.413941793169893,0.362176971003585,-1.14292687362995,0.253068953761817,0.402062327299171
"ENSG00000237753",2.69913953328669,-0.550803618343469,0.481907811508557,-1.14296470235509,0.25305324663026,0.402062327299171
"ENSG00000144959",0.924443288929985,-0.962497767097685,0.842291178901353,-1.14271381584825,0.253157431668803,0.402130138835702
"ENSG00000005302",53.010638607959,-0.37141927150171,0.325146094310263,-1.14231503315335,0.253323094682738,0.402217978552445
"ENSG00000072415",8.55179967624153,-0.370877982923257,0.324630994872509,-1.1424601741091,0.253262791233221,0.402217978552445
"ENSG00000137807",2.5127889865069,0.860138055387872,0.753020886488183,1.14224993067489,0.253350146836758,0.402217978552445
"ENSG00000171596",0.64508137037949,-0.695148173230437,0.608872655810601,-1.14169714569457,0.253579927673788,0.402510004501723
"ENSG00000127125",37.5476545479568,-0.141423156363877,0.123932559683951,-1.14112995587705,0.253815847075217,0.402811666937914
"ENSG00000143324",11.0187447219605,0.332920729296063,0.291906546846398,1.1405044967054,0.254076180375705,0.403151958778291
"ENSG00000256618",10.2153595024728,0.275394760067236,0.241597553706989,1.13989051561853,0.254331916871243,0.403484835058065
"ENSG00000111275",19.3360817859794,-0.495408331860994,0.434669902231824,-1.13973461083297,0.254396883113166,0.403514998305042
"ENSG00000266401",56.2765059166235,-0.2116491559043,0.185805377277756,-1.13909058502602,0.254665373985021,0.40386791565152
"ENSG00000197121",1.50237810308907,-0.779479334893669,0.684551267225409,-1.13867196251497,0.254840001104917,0.404071876074806
"ENSG00000104412",57.7485605696725,-0.239904939605605,0.210720769998168,-1.13849688195279,0.254913060126389,0.404114746519195
"ENSG00000177426",1.46989644573802,-0.644921215738717,0.566537617077107,-1.13835550596977,0.254972065259131,0.404135325819572
"ENSG00000204644",0.519796433825922,-1.13273941726405,0.99524907848438,-1.13814666273196,0.255059246117665,0.404200548666164
"ENSG00000169371",17.2978597739883,-0.326962800864739,0.287380243158265,-1.13773583483495,0.255230805230989,0.404399440767469
"ENSG00000128284",4.87971127004621,-0.504425763286005,0.444164857053173,-1.13567238667335,0.256093701347295,0.405693449671766
