"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000255569",0.641684849522867,-0.878394223649625,0.919299315434295,-0.955504054992855,0.339322855710361,0.480674449571407
"ENSG00000189212",0.650857039021563,0.808937712830861,0.847913313935497,0.954033507359691,0.340066681665795,0.481433273679816
"ENSG00000213246",94.4326780410289,-0.187077594691881,0.196082321906733,-0.954076802399685,0.340044767437785,0.481433273679816
"ENSG00000215375",2.38104480217459,-0.797825532531586,0.836296922942287,-0.953997929018619,0.340084690685155,0.481433273679816
"ENSG00000230257",1.70692213802761,-0.655736831529173,0.687274383528384,-0.954112138099341,0.340026882582292,0.481433273679816
"ENSG00000101457",25.6883542165962,-0.268175279973324,0.281736742100787,-0.951864772672739,0.341165567184658,0.482819698487651
"ENSG00000204428",51.0331126375421,-0.207949517838114,0.218470783871344,-0.951841313301525,0.341177466330029,0.482819698487651
"ENSG00000132589",44.1661746111613,0.219847137293575,0.231016271413185,0.951652175618257,0.341273411122456,0.482875223613778
"ENSG00000197275",0.659175020008897,-0.993914675891845,1.04476267050508,-0.951330578657968,0.341436588825875,0.483025843803343
"ENSG00000169057",27.5558210881094,-0.199755204432421,0.210339390981162,-0.949680435512487,0.342274653768689,0.483985976133438
"ENSG00000171466",1.60034818824648,-0.824733303615208,0.868452491657487,-0.949658515045724,0.342285795452209,0.483985976133438
"ENSG00000187990",0.706627413661407,0.805827535758756,0.84850002865826,0.949708318847104,0.342260481627817,0.483985976133438
"ENSG00000205464",0.730371115476423,-1.11671650552688,1.17632398414734,-0.949327328674966,0.342454158309176,0.484143642371348
"ENSG00000198924",66.1814510259849,-0.281731661347164,0.297104281484799,-0.948258503509916,0.342997870470406,0.484820438239394
"ENSG00000253676",0.708561475217975,0.621000577340927,0.654951663833919,0.948162454776813,0.343046757532866,0.484820438239394
"ENSG00000125841",0.741911200326745,0.723692950865523,0.76356495215312,0.947781781791889,0.343240556966592,0.48493335698864
"ENSG00000230510",1.59422419780871,-0.783050654632472,0.826157813016972,-0.947822125863483,0.34322001461195,0.48493335698864
"ENSG00000138829",1.03130396727959,0.937649709762618,0.989661799102946,0.947444582192146,0.34341228264569,0.485095485522238
"ENSG00000095787",98.9538750062996,-0.210578442248541,0.222485177964974,-0.946483015968337,0.343902280917003,0.485633838410824
"ENSG00000112144",2.10475740378649,-0.671510303617014,0.709487126154901,-0.946472851813811,0.343907462785351,0.485633838410824
"ENSG00000179715",16.0290282744572,-0.169657138386756,0.179410641197655,-0.945635873403107,0.344334340458431,0.486078193059203
"ENSG00000267361",1.54132635503746,0.678737066097748,0.717760242272994,0.945632017661402,0.344336307754916,0.486078193059203
"ENSG00000143252",18.6963867924182,-0.303981192464538,0.321623672780545,-0.945145579106534,0.344584558486411,0.486348005223238
"ENSG00000196776",287.843827922914,0.132661822891209,0.140427787299676,0.944697808334082,0.344813176277739,0.486590022539766
"ENSG00000166595",60.5203482891185,-0.14454274000617,0.153042963072738,-0.944458582767191,0.34493535703495,0.486681783786677
"ENSG00000140299",303.123045578153,0.149815775532409,0.158704233866248,0.943993565153844,0.345172936579076,0.486855649324306
"ENSG00000149177",91.6415693519555,-0.259682908948893,0.275067802256629,-0.944068723487373,0.345134530788342,0.486855649324306
"ENSG00000016490",0.954570707671524,-0.89645777221581,0.949869721093438,-0.943769184666564,0.34528761086769,0.486856103086336
"ENSG00000256331",1.38918898006945,0.515889449427122,0.546609802100799,0.943798386791441,0.345272685143103,0.486856103086336
"ENSG00000179889",27.8229086360498,-0.292465514625186,0.310097249192292,-0.943141273864792,0.345608646744202,0.487228083944848
"ENSG00000137700",0.796334645628059,-0.997470464468937,1.05808216347184,-0.942715508213443,0.345826438803665,0.487373738234559
"ENSG00000223478",8.06092406173243,0.252930760018697,0.268287668612386,0.942759543615563,0.345803909304375,0.487373738234559
"ENSG00000101751",9.38164055232845,-0.484253598849879,0.513866537201756,-0.942372316140424,0.34600205561334,0.487540543363824
"ENSG00000038274",115.656925593937,-0.239950654490138,0.254918153399979,-0.941285080288668,0.346558786420152,0.488244220113765
