"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977"
"Control-4",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.85184269879378,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-5",3.51266192128151,3.51266192128151,3.51266192128151,4.5054475844516,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-6",3.77462261096703,3.51266192128151,3.51266192128151,3.51266192128151,4.40697950368034,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-8",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-9",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.15258713123837,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-10",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-13",3.76039042491389,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.62177629591399,3.51266192128151,4.51504374526741,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.94069597522408,3.51266192128151,3.51266192128151,3.51266192128151
"Type-Unknown-3",4.22034543976424,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.3752055457887,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.01555195054725
"HD-17-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.85308180251064,4.12920868519124,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-18-2",4.07826481104955,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07826481104955,4.07826481104955,4.30758369591498,3.51266192128151,3.51266192128151,3.51266192128151,4.48035770571302,3.51266192128151,3.51266192128151,4.30758369591498,4.62348278865351,4.30758369591498
"HD-21-1",4.16995270503126,3.51266192128151,4.16995270503126,3.51266192128151,4.93664216248613,3.51266192128151,3.51266192128151,3.51266192128151,4.16995270503126,3.51266192128151,3.51266192128151,4.43450904308884,3.51266192128151,3.51266192128151,3.51266192128151,4.63265745047429,4.16995270503126
"HD-24-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.72467521249557,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.05000913341315,3.51266192128151,3.51266192128151,4.72467521249557
"HD-25-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.23002717090426,3.51266192128151,3.51266192128151,4.23002717090426,3.51266192128151,3.51266192128151,3.51266192128151,4.5172352174095,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.23002717090426
"HD-26-2",3.51266192128151,4.64844416748047,3.51266192128151,3.51266192128151,3.51266192128151,4.32587382646765,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.09144334422587,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-27-2",3.51266192128151,3.51266192128151,3.51266192128151,4.25621079213394,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.25621079213394,4.25621079213394,4.55317660062605,3.51266192128151
"HD-29-2",4.08527165029322,3.51266192128151,4.87347694754849,3.51266192128151,3.51266192128151,3.51266192128151,4.08527165029322,3.51266192128151,4.08527165029322,3.51266192128151,4.49205837410671,3.51266192128151,3.51266192128151,3.51266192128151,4.08527165029322,3.51266192128151,4.31731018491947
"HD-30-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-31",4.58987634253401,4.28300143035923,4.4507649291084,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.06056959515778,3.51266192128151,4.06056959515778,3.51266192128151,4.4507649291084,4.28300143035923,4.06056959515778,3.51266192128151
"HD-32-2",4.46445482085368,3.51266192128151,4.19166870376885,3.51266192128151,4.19166870376885,3.51266192128151,3.51266192128151,4.19166870376885,3.51266192128151,3.51266192128151,3.51266192128151,4.83632605801595,3.51266192128151,3.51266192128151,3.51266192128151,4.46445482085368,3.51266192128151
"HD-33-1",3.51266192128151,3.51266192128151,5.0533355559463,3.91508962429357,4.20527844800633,3.51266192128151,4.30994483614686,3.51266192128151,4.07996546450182,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.30994483614686
"HD-35-2",3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.97164356430314,3.97164356430314
"HD-36",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21868392839508,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21868392839508,3.51266192128151,3.51266192128151
"HD-37-2",3.51266192128151,3.51266192128151,3.51266192128151,4.05592387286674,4.05592387286674,3.51266192128151,3.51266192128151,3.51266192128151,5.15126687578957,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.58103638102947
"HD-38-2",3.51266192128151,3.51266192128151,4.7952821634859,4.01108836874223,3.51266192128151,4.60635051013639,4.21412412052387,4.60635051013639,3.51266192128151,3.51266192128151,3.51266192128151,4.36769293927099,3.51266192128151,5.09367947458677,4.01108836874223,3.51266192128151,4.36769293927099
"HD-44-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.52969112892842,3.51266192128151,4.39783653793025,4.83890255784808,4.23909552687851,3.51266192128151,3.51266192128151,4.74628805578033,4.02901131936497,4.23909552687851,3.51266192128151,4.02901131936497,4.23909552687851
"HD-47-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-48-1",3.51266192128151,3.51266192128151,4.24140347461571,3.51266192128151,5.3372413359634,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.75006200576591,4.53285986765676,4.24140347461571
"HD-49-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.02412970840314,3.51266192128151,4.38963234925002,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.02412970840314
"HD-50-1",4.84722949675678,4.47254904750361,4.19754424977537,3.51266192128151,4.19754424977537,4.47254904750361,4.19754424977537,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.23722573138678,3.51266192128151,4.47254904750361,4.67813230496467,3.51266192128151,3.51266192128151
