"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000181007","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161"
"VU439-1-GBM-vIII",3.79368108462921,3.44218796603894,3.44218796603894,3.93806014676743,3.93806014676743,3.44218796603894,3.44218796603894,4.04803716662432,4.29291828301772,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.04803716662432,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,5.13933002348167,3.44218796603894,3.44218796603894,3.44218796603894,4.14008934110984,3.79368108462921,4.35895059572792,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.14008934110984,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.93806014676743,3.44218796603894,3.44218796603894,3.79368108462921,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.79368108462921,3.44218796603894,3.93806014676743,3.44218796603894,3.44218796603894
"GBM-440",6.50584144890529,4.06414742037909,3.44218796603894,3.80312163982069,5.47182521428818,3.44218796603894,3.44218796603894,5.11901717255921,4.15855711110439,3.95131151260902,4.31521700703719,3.80312163982069,3.44218796603894,3.95131151260902,4.15855711110439,4.50370703353458,6.1287159848215,5.11901717255921,6.1287159848215,3.44218796603894,4.24111879510507,3.80312163982069,3.80312163982069,3.80312163982069,3.44218796603894,3.95131151260902,3.80312163982069,3.44218796603894,3.44218796603894,3.95131151260902,3.80312163982069,5.23870896015499,4.94999966542064,4.50370703353458,4.55848334228385,5.0206013654363,3.44218796603894,3.44218796603894,3.80312163982069,3.44218796603894,3.80312163982069,3.44218796603894,3.44218796603894,3.44218796603894,4.83497053980882,3.80312163982069,4.24111879510507,4.15855711110439,3.80312163982069,3.44218796603894,3.80312163982069,3.44218796603894,3.44218796603894,4.91297174070083,3.44218796603894,3.80312163982069,4.06414742037909,3.44218796603894,3.44218796603894,3.44218796603894,3.95131151260902,4.06414742037909,4.61022969186144,3.95131151260902,3.80312163982069
"VU443-1-GBM-WT",4.12436961281234,3.44218796603894,3.44218796603894,3.44218796603894,3.92678831530174,3.44218796603894,3.44218796603894,4.60321478862706,3.92678831530174,3.92678831530174,5.79469168378249,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.27392539403256,4.84670696428504,4.12436961281234,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.60321478862706,4.39835502535017,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.12436961281234,4.77174536359927,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.92678831530174,3.44218796603894,3.44218796603894,3.44218796603894,4.12436961281234,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.39835502535017,4.12436961281234,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"VU445-1-GBM-WT",3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.9927487835866,3.44218796603894,3.44218796603894,3.9927487835866,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.94061080689991,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.21621493071273,3.44218796603894,3.44218796603894,3.9927487835866,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,5.5886843504914,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.52444770248673,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"VU454-1-GBM-WT",4.13656795134941,3.44218796603894,3.44218796603894,3.7279442438584,3.44218796603894,4.07706814435633,4.41515189220796,3.44218796603894,4.74044537574336,3.44218796603894,4.41515189220796,3.44218796603894,3.44218796603894,3.44218796603894,4.07706814435633,3.44218796603894,3.44218796603894,3.93553452440046,4.19102974534248,3.44218796603894,3.7279442438584,3.44218796603894,3.44218796603894,3.7279442438584,3.7279442438584,3.44218796603894,3.8456532178251,3.8456532178251,4.19102974534248,3.8456532178251,3.44218796603894,4.19102974534248,3.44218796603894,5.07154449612737,3.7279442438584,4.52512342627185,3.93553452440046,3.7279442438584,3.44218796603894,3.7279442438584,3.93553452440046,3.44218796603894,3.8456532178251,3.44218796603894,4.48995931016755,3.8456532178251,3.44218796603894,4.01094490149709,3.44218796603894,3.44218796603894,3.8456532178251,3.44218796603894,4.33308358062458,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.8456532178251,3.44218796603894,3.44218796603894,3.7279442438584,3.7279442438584,4.07706814435633,3.44218796603894,3.44218796603894
"VU456-1-GBM-WT",3.44218796603894,3.44218796603894,3.86399605877799,3.44218796603894,3.86399605877799,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,5.004242126291,3.44218796603894,3.44218796603894,3.44218796603894,3.86399605877799,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.03662776509002,3.44218796603894,4.45797420636319,3.44218796603894,3.44218796603894,3.44218796603894,3.86399605877799,3.44218796603894,4.16771636769716,3.44218796603894,3.44218796603894,3.44218796603894,4.03662776509002,4.16771636769716,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.16771636769716,3.44218796603894,3.44218796603894,3.44218796603894,4.16771636769716,4.03662776509002,4.03662776509002,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.67433357296005,3.44218796603894,3.86399605877799,3.86399605877799,3.44218796603894,3.86399605877799,3.86399605877799,3.44218796603894
"VU468-1-GBM-WT",3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.05637069237485,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.05637069237485,5.3134676064011,3.44218796603894,4.05637069237485,4.19164284819451,3.44218796603894,3.44218796603894,4.05637069237485,4.05637069237485,3.44218796603894,4.40280207122187,3.44218796603894,3.44218796603894,3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.19164284819451,3.44218796603894,3.44218796603894,3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.05637069237485,3.44218796603894,3.44218796603894,3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.87810757137316,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.05637069237485,3.44218796603894,3.44218796603894
"GBM-471",4.15981583733579,3.44218796603894,4.38449808015216,3.44218796603894,3.95221506072591,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.80376548144369,5.29733592769344,4.83729012859396,4.31673626964723,3.44218796603894,3.80376548144369,4.44712210768993,3.44218796603894,3.44218796603894,3.44218796603894,3.80376548144369,3.80376548144369,3.44218796603894,3.95221506072591,3.44218796603894,3.44218796603894,3.44218796603894,4.31673626964723,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.66140355196258,3.44218796603894,3.44218796603894,3.44218796603894,5.18313601005301,5.21270399823832,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.80376548144369,3.44218796603894,3.95221506072591,3.44218796603894,4.31673626964723,3.95221506072591,3.44218796603894,3.44218796603894,3.44218796603894,4.31673626964723,3.44218796603894,3.44218796603894
"GBM-475",3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.85959461095542,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.94110114391026,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.03046708359258,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.03046708359258,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.03046708359258,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"GBM-476",4.37997489060084,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.61669528614711,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.28382960331544,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86746031667788,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86746031667788,3.86746031667788,4.74696640346816,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.28382960331544,3.44218796603894,3.44218796603894,3.44218796603894,5.06287013610605,3.44218796603894,3.44218796603894,3.44218796603894,3.86746031667788,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.61669528614711,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86746031667788,3.44218796603894,3.44218796603894,4.04147574812038,3.44218796603894,3.44218796603894
"GBM-480",4.53258615574784,3.44218796603894,3.44218796603894,3.44218796603894,4.39189684713789,3.44218796603894,3.44218796603894,3.99703103132924,5.76993677574767,3.44218796603894,3.99703103132924,3.44218796603894,3.44218796603894,3.44218796603894,4.11968237593491,3.83572240245418,6.12275720676828,6.13991785944241,5.22060982385155,3.44218796603894,4.11968237593491,3.83572240245418,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.99703103132924,3.44218796603894,3.99703103132924,3.44218796603894,4.22216532987757,4.11968237593491,5.03487512207665,3.44218796603894,5.79215557635193,3.83572240245418,3.83572240245418,3.44218796603894,3.44218796603894,4.22216532987757,3.44218796603894,3.83572240245418,4.59549873983241,3.83572240245418,3.83572240245418,3.44218796603894,4.31166961947245,3.99703103132924,3.44218796603894,3.83572240245418,3.44218796603894,5.2875641214447,3.44218796603894,4.11968237593491,3.44218796603894,3.83572240245418,3.44218796603894,3.44218796603894,3.44218796603894,3.99703103132924,3.44218796603894,4.11968237593491,3.83572240245418,3.44218796603894
"GBM-484",3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.97190858679392,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.88487344407161,3.44218796603894,3.44218796603894,4.20310300143348,3.44218796603894,3.44218796603894,3.88487344407161,5.02455392637061,3.44218796603894,3.44218796603894,3.44218796603894,3.88487344407161,4.06583170692404,3.44218796603894,4.50650080999528,3.44218796603894,5.55698995961694,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.06583170692404,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.88487344407161,3.44218796603894,3.44218796603894,4.91669792296954,3.44218796603894,3.44218796603894,4.417284291614,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.06583170692404,3.88487344407161,4.06583170692404,3.44218796603894,3.88487344407161
"GBM-485",3.44218796603894,3.44218796603894,4.74081178467996,4.79997675061892,3.44218796603894,4.16998902239855,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86533562246285,3.44218796603894,3.44218796603894,3.44218796603894,3.86533562246285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86533562246285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.03850248576293,3.44218796603894,4.46109470690574,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.16998902239855,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.16998902239855,3.86533562246285,3.44218796603894,3.86533562246285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.86533562246285,4.03850248576293,3.44218796603894,3.44218796603894,3.44218796603894,4.03850248576293,3.86533562246285,3.86533562246285,3.44218796603894
"GBM-486",5.9803532173664,3.44218796603894,3.44218796603894,4.11453386607543,5.86213154524473,4.38480061047265,3.44218796603894,5.69802704530444,5.55029352380937,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.2620360076239,3.44218796603894,7.03794047551036,6.77608303409272,6.91304242367804,4.38480061047265,5.02365745870287,5.58882180002521,3.44218796603894,3.91973912571359,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.2620360076239,3.44218796603894,4.11453386607543,5.83088325082436,4.49161656646623,4.11453386607543,6.1898677180584,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.11453386607543,3.91973912571359,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.38480061047265,3.44218796603894,3.91973912571359,3.44218796603894,3.44218796603894,3.44218796603894,4.11453386607543,3.91973912571359,3.91973912571359,3.44218796603894,3.44218796603894,3.91973912571359,4.49161656646623,4.49161656646623,4.11453386607543
"GBM-499",3.44218796603894,3.44218796603894,4.10336545673285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.91173807090391,3.44218796603894,3.44218796603894,3.44218796603894,3.91173807090391,3.44218796603894,3.44218796603894,3.44218796603894,3.91173807090391,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.91173807090391,3.91173807090391,4.10336545673285,3.44218796603894,3.44218796603894,3.91173807090391,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.10336545673285,3.91173807090391,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"GBM-505",3.44218796603894,3.44218796603894,5.06005335048193,3.44218796603894,3.44218796603894,3.8666510772273,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.46415813773032,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.04034334777458,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.8666510772273,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.04034334777458,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.8666510772273,3.44218796603894,3.44218796603894
"HD-1",4.2201858243068,4.07994029336728,3.44218796603894,5.45523683907955,3.44218796603894,3.44218796603894,3.44218796603894,4.61268336459917,3.89496723782286,3.89496723782286,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.2201858243068,4.33705300960312,3.89496723782286,5.52872149909214,5.05757595051656,3.44218796603894,5.72710535514399,3.44218796603894,3.44218796603894,4.2201858243068,3.44218796603894,3.89496723782286,3.44218796603894,3.89496723782286,4.2201858243068,5.69605295463923,3.44218796603894,5.66425309244069,4.2201858243068,3.44218796603894,3.44218796603894,3.44218796603894,4.07994029336728,4.33705300960312,3.44218796603894,5.25036676101553,3.44218796603894,4.33705300960312,3.44218796603894,4.07994029336728,9.0554964205095,3.44218796603894,3.44218796603894,3.44218796603894,4.33705300960312,4.2201858243068,3.44218796603894,3.89496723782286,7.04464868505529,3.44218796603894,3.89496723782286,3.44218796603894,3.44218796603894,3.44218796603894,4.33705300960312,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"HD-2-1",3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.19289716916198,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.19289716916198,4.89803968299232,4.19289716916198,3.44218796603894,3.44218796603894,4.97900983545203,3.44218796603894,3.44218796603894,4.35663817333194,3.97597866598123,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.97597866598123,3.44218796603894,3.44218796603894,3.97597866598123,4.19289716916198,4.35663817333194,3.44218796603894,3.44218796603894,3.44218796603894,4.71544669073436,3.44218796603894,3.97597866598123,5.9535668353255,3.44218796603894,3.44218796603894,3.44218796603894,3.97597866598123,4.71544669073436,4.81065211940159,3.44218796603894,5.9535668353255,4.49251887108358,3.97597866598123,3.44218796603894,3.44218796603894,3.44218796603894,4.49251887108358,4.19289716916198,3.44218796603894,3.44218796603894,4.35663817333194,3.97597866598123,3.97597866598123
"HD-3-1",3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.92135173867882,3.44218796603894,4.11678427901372,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.11678427901372,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.11678427901372,4.59072546547285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.96677168278584,5.08721331513408,3.44218796603894,4.11678427901372,3.44218796603894,4.11678427901372,3.92135173867882,4.49504230154161,3.44218796603894,6.33591599719253,4.59072546547285,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.11678427901372,3.44218796603894,4.49504230154161,5.24754230527612,3.92135173867882,4.26475667179975
"HD-4",3.44218796603894,3.94652346800115,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.82266684123896,3.44218796603894,3.44218796603894,4.54837070457001,3.44218796603894,3.44218796603894,3.44218796603894,4.43622306982928,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.90008146617933,3.44218796603894,4.64841071253688,3.94652346800115,3.44218796603894,5.22352899262131,3.44218796603894,5.3318179703709,3.44218796603894,3.44218796603894,3.44218796603894,5.22352899262131,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.94652346800115,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.94652346800115,3.44218796603894,7.56107123536441,4.30716366426955,4.30716366426955,3.94652346800115,3.44218796603894,4.43622306982928,3.44218796603894,4.82266684123896,3.44218796603894,4.30716366426955,4.15188584277024,3.44218796603894,3.94652346800115,3.44218796603894,3.44218796603894,3.94652346800115,3.44218796603894,4.15188584277024,3.94652346800115,3.44218796603894,3.44218796603894
"HD-5",4.84542574889816,4.27312964593419,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.84542574889816,3.44218796603894,3.44218796603894,3.44218796603894,3.92631635390485,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,5.10274491788648,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.27312964593419,3.44218796603894,4.50558186783379,3.44218796603894,5.40697152361884,4.39744798393796,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.92631635390485,4.12371120185238,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.92631635390485,3.44218796603894,3.92631635390485,3.44218796603894,3.92631635390485,3.44218796603894,5.1590286419675,4.50558186783379,3.44218796603894,3.44218796603894,4.27312964593419,3.44218796603894,4.12371120185238,3.92631635390485,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894
"HD-7",3.81350788824141,3.44218796603894,3.44218796603894,4.74044866817353,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.08185701637126,3.44218796603894,3.44218796603894,3.81350788824141,3.44218796603894,3.44218796603894,3.44218796603894,3.81350788824141,3.44218796603894,4.17885034103249,3.44218796603894,3.44218796603894,5.47311526581387,3.44218796603894,3.81350788824141,4.08185701637126,3.96588426726801,3.44218796603894,4.17885034103249,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.95206071726305,3.96588426726801,3.44218796603894,3.44218796603894,3.44218796603894,3.81350788824141,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.08185701637126,3.44218796603894,4.33970156551838,4.2636367816737,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.81350788824141,6.08279524798943,3.44218796603894,3.96588426726801,3.96588426726801,3.44218796603894,3.44218796603894,4.53305192945831,3.81350788824141,3.96588426726801,3.44218796603894,3.81350788824141,3.81350788824141,3.44218796603894
"HD-8",4.3400924631676,3.81367388062128,3.44218796603894,4.64273310964924,3.96611711583541,3.44218796603894,3.96611711583541,4.08213992492279,4.47370140828793,3.44218796603894,4.08213992492279,3.44218796603894,3.44218796603894,3.44218796603894,3.81367388062128,4.08213992492279,3.44218796603894,4.17917445443925,4.08213992492279,3.81367388062128,4.08213992492279,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.81367388062128,3.96611711583541,3.96611711583541,3.44218796603894,4.47370140828793,3.44218796603894,6.17552058351932,4.08213992492279,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.47370140828793,4.17917445443925,3.81367388062128,9.79725846754655,4.17917445443925,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.81367388062128,3.44218796603894,5.02719225511484,3.44218796603894,3.44218796603894,3.44218796603894,3.81367388062128,3.44218796603894,3.96611711583541,3.44218796603894,3.44218796603894,3.44218796603894,3.81367388062128,3.44218796603894,3.44218796603894
"HD-9",3.44218796603894,3.44218796603894,3.44218796603894,4.33160825909722,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.21541668127351,3.9921744026524,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.14942187778161,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.4792478915187,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.14942187778161,3.44218796603894,3.76099998731776,4.38377062668248,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.76099998731776,3.44218796603894,4.33160825909722,3.44218796603894,3.44218796603894,3.76099998731776,3.44218796603894,3.44218796603894,3.44218796603894
"HD-10",3.44218796603894,3.85839146584226,3.44218796603894,6.26066618733363,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.85839146584226,3.44218796603894,3.44218796603894,4.3604966173246,3.44218796603894,5.70794165714413,4.88691273393809,3.44218796603894,3.44218796603894,5.11825887234855,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.65876499160101,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,4.52181282780229,3.44218796603894,4.02878282222292,3.44218796603894,4.7790272626526,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.44218796603894,3.85839146584226,3.44218796603894,3.44218796603894,3.85839146584226,3.44218796603894,3.44218796603894,8.35509853003174,3.44218796603894,3.44218796603894,3.85839146584226,3.44218796603894,3.44218796603894,3.44218796603894,5.92566405547782,5.68139943386312,3.44218796603894,3.44218796603894,3.44218796603894,4.59274218549441,3.44218796603894,4.26623672560373,3.44218796603894,4.7790272626526,6.29521441124731,3.44218796603894,4.15820470878136,3.85839146584226
