"","cancer_type","ENSG00000213553","ENSG00000211962","ENSG00000175899","ENSG00000211652","ENSG00000103175","ENSG00000157992","ENSG00000160223","ENSG00000188822","ENSG00000150687","ENSG00000099260","ENSG00000243364","ENSG00000167595","ENSG00000211964","ENSG00000211780","ENSG00000211967","ENSG00000156042","ENSG00000211706","ENSG00000249437","ENSG00000157554","ENSG00000171174","ENSG00000211750","ENSG00000211728","ENSG00000205643","ENSG00000250303","ENSG00000214900","ENSG00000131067","ENSG00000171469","ENSG00000152117","ENSG00000111537","ENSG00000103599","ENSG00000009694","ENSG00000176728","ENSG00000240382","ENSG00000161944","ENSG00000168026","ENSG00000211809","ENSG00000197635","ENSG00000171097","ENSG00000211707","ENSG00000211786","ENSG00000261372","ENSG00000211630","ENSG00000038945","ENSG00000163600","ENSG00000135069","ENSG00000073712","ENSG00000152583","ENSG00000211803","ENSG00000085563","ENSG00000205189","ENSG00000064545","ENSG00000272865","ENSG00000094963","ENSG00000159433","ENSG00000099381","ENSG00000168280","ENSG00000258511","ENSG00000237254","ENSG00000049768","ENSG00000134121","ENSG00000112077","ENSG00000104067","ENSG00000211650","ENSG00000099910","ENSG00000228302","ENSG00000080493","ENSG00000171291","ENSG00000128040","ENSG00000130653","ENSG00000077463","ENSG00000175066","ENSG00000107611","ENSG00000187626","ENSG00000211666","ENSG00000074621","ENSG00000196155","ENSG00000102349","ENSG00000188732","ENSG00000107779","ENSG00000173653","ENSG00000198133","ENSG00000198237","ENSG00000107742","ENSG00000225157","ENSG00000116771","ENSG00000130707","ENSG00000254977","ENSG00000245571","ENSG00000184206","ENSG00000144152","ENSG00000086288","ENSG00000070915","ENSG00000258733","ENSG00000154134","ENSG00000241657","ENSG00000142528","ENSG00000050438","ENSG00000197150","ENSG00000130347","ENSG00000177034","ENSG00000143502","ENSG00000211789","ENSG00000185798","ENSG00000267759","ENSG00000126464","ENSG00000198429","ENSG00000169902","ENSG00000117322","ENSG00000037757","ENSG00000142632","ENSG00000157800","ENSG00000236213","ENSG00000167633","ENSG00000165259","ENSG00000211777","ENSG00000149474","ENSG00000211638"
"48","HC",-0.67645007260015,-0.692909110535091,-0.398740023329593,-0.687118845372022,-0.156507801164631,-0.654556738630619,-0.671837510676971,-0.752107148099955,-0.753832823861246,-0.611353999054109,-0.645548292397678,-0.762861651705967,-0.764302657757703,-0.644825038855985,-0.735853711070687,-0.659218125482975,-0.713364450838459,-0.840991630478753,-0.620854567419413,2.48582394938538,-0.694364923687978,-0.639871976870255,2.38167416612923,2.57519081636617,-0.649406827571864,-0.656939503968547,-0.798612934444893,-0.793650423375797,-0.675776000026032,-0.642742240588219,-0.653523430572392,2.56180190506173,-0.628889820813461,-0.89067699761718,-0.732962072457687,2.45720485017455,-0.902121116292586,-0.823813109387602,-0.689019388591718,-0.701405941392237,-0.588347108730882,2.2985860036519,-0.669218155620345,2.60327627918941,-0.774764054427948,-0.660002173393222,-0.502494364873344,-0.73670259578993,-0.953760156918834,-0.660202666372948,-0.762884735001305,-0.586685349702022,-0.684433643062972,-0.726320639434918,-0.781827276624955,-0.656847826769362,-0.676645998394526,-0.722538528600317,-0.626627878019022,-0.591255421282314,-0.708598845423786,-0.711087636141387,-0.694185298262862,-0.785060616295507,0.137584816134663,-0.657846868637891,-0.693137795856309,-0.635671914339852,-0.66180111779738,-0.681977539394168,-0.853496258798752,-0.668146895466915,-0.633218686283441,-0.648288219022583,-0.678581289338783,-0.592272372397841,-0.581675888099986,-0.695620594076503,-0.61852246855888,-0.790591138620574,-0.695726607980938,-0.70359432323233,-0.971489197392121,-0.606230721647936,-0.673820076663166,-0.551505542031171,-0.637308560030289,-0.747300855904496,-0.616032906088706,-0.680371046624672,-0.772190853420291,-0.498992301104441,-0.74816852390108,-0.709549484586583,-0.671049478757098,-0.678932820894675,0.710677493134904,-0.888085278557103,-0.781741532423555,-0.741459570172995,-0.58979516725645,-0.694045156862298,-0.769076458121935,-0.530088451958553,-0.747517574429856,-0.695010436832667,-0.589132339263627,-0.731157684582171,-0.653500056950773,-0.74969305757151,-0.768885816385368,-0.773966169983591,1.00702264870879,-0.629609401606743,-0.649329807378535,-0.879702143069023,-0.494785744041364
"49","HC",-0.596920316475245,-0.605590623959327,-0.292023393917775,-0.644920802764773,-0.155886341141476,-0.611575406670139,-0.525827687685229,-0.664324445992141,-0.651722575901102,-0.566123736230549,-0.506458673892364,-0.72436653269377,0.0980142172886812,-0.543045223675743,-0.692007798505246,-0.610021258870566,-0.678856623439623,-0.782298851757916,-0.572923786762271,-0.641486957528355,-0.596809872152427,-0.553073970803513,0.019262912382134,-0.592517491944237,-0.609267879292868,-0.604577778658579,1.16859429906574,-0.739930541030091,-0.632690111949284,-0.597674730210595,-0.517127358415134,3.13748593915178,-0.555487057349776,-0.820397831176442,-0.677677741160511,-0.622148121553399,-0.827838230015328,1.77645847824163,0.364601397630996,1.50521470573261,-0.437244148802119,-0.545835232517887,-0.605372708487639,-0.594145171481229,-0.722389500372167,-0.616776116083817,-0.459931255734921,-0.615387653926734,-0.884152540944156,-0.605849848569275,-0.707694170705203,-0.541010408579834,-0.644065781491901,-0.691786290508307,-0.755762349593412,-0.610235074367223,-0.60663671843263,-0.680492221109862,-0.520119080543101,-0.470815124838116,-0.641705968708941,-0.664933168400164,-0.660595401681597,-0.0556619912592789,-0.62724478238403,-0.566039591932382,-0.658924176753688,-0.599704330665022,-0.616471323146058,-0.626617789840753,0.767267665136943,-0.618277748048728,-0.547679703633605,-0.53565755163095,-0.620406876527668,-0.501060457506253,-0.489029330943817,-0.655005046529219,-0.457190714491971,-0.74293200672887,-0.659319863824994,-0.652674785056874,-0.899504189976743,-0.457751722042385,2.79248383344625,-0.495567639228162,-0.495795369429196,-0.707139108777541,-0.518948335071003,-0.645087839505424,-0.71804407554302,-0.443476124871581,-0.703936967786441,-0.665831937677033,-0.591854871663788,3.11681722079535,-0.602180005128178,-0.823089533293565,-0.722317453694822,-0.69796596222503,-0.520384363379496,-0.656014776005084,-0.726008536933584,-0.392775430301461,0.119173700322674,-0.659474984132831,-0.456270865466514,-0.676852233363665,-0.550989279575993,-0.701864376054548,-0.712398935537357,-0.730800136139389,-0.789260354791096,-0.56671062117091,-0.602577848600677,-0.819377103909039,-0.407465348462341
"50","HC",2.18084734134916,1.55959190678952,-0.932993142239708,3.04985994203888,-0.157376073692278,-0.71449187495558,-0.718695969092269,2.19707865649169,1.72579575152534,-0.683931887895698,2.61037429791567,-0.825218483183934,2.24819661124944,3.06198963297962,0.794150465824782,-0.731230171520695,-0.180724853181958,-0.947420677942389,-0.678604602245222,-0.764298517786337,-0.740474644575589,-0.0926006286837135,-0.879056526501684,-0.734104662802556,-0.710610323447503,-0.710054927840779,-0.893791421903856,-0.889105645458905,-0.749533323297326,-0.719898842852976,-0.706907574944725,-0.671937595420875,2.31677272537355,1.30129957849079,-0.834412112978563,-0.709275856573378,0.555418185469397,-0.587171873766059,2.60172500530256,-0.758460158639629,-0.665718692234333,-0.660389677371281,-0.723605965171776,-0.695888899574497,1.9975997647853,-0.719856396767132,-0.578018691411786,-0.782233886928399,-1.0848851234228,-0.712209109121324,-0.863323039996059,-0.670283476992286,-0.752163655003828,-0.781504103365187,-0.821198098387664,-0.738705881078707,-0.727668074420873,1.42953348816217,-0.0642118557085124,-0.633124294949685,-0.843457851478364,-0.790573710773328,1.83222882027152,-0.86676702065111,-0.7337342339623,-0.704547823876843,2.09753743823416,-0.695110672336264,-0.741028517721181,-0.737315698040515,-0.973250152783442,-0.757528782672851,-0.68096612480769,-0.693084641380548,-0.741510627566875,-0.063404717820784,-0.627408181696011,1.0923152870115,-0.708633087109681,-0.433396356454456,0.580619529091841,-0.756158780903645,-0.252279419301957,-0.671183332598031,3.10364980625384,-0.61474817952678,-0.687816926376867,0.6532674643329,-0.675443409700406,-0.737623186494621,-0.869621478169806,-0.571218555748162,-0.822816917083539,-0.783856081470948,-0.721852219541784,-0.728893397469753,-0.712379368026767,-0.672272090385106,0.0420661443346325,-0.814760283671748,-0.640383795139487,-0.756568908005176,-0.840695711079997,-0.610479240723897,-0.820059886615226,-0.752609952381371,3.15173523804611,-0.042190072746317,-0.702819542955342,2.14753447399514,-0.872312563957095,0.293077357160209,1.05329264422606,-0.680236653291084,-0.704809741364273,-0.130971853125907,0.684495295717841
"51","HC",-0.728325660705136,-0.741238480307134,-0.949402207793593,-0.746797703649126,-0.157464404576073,2.46440517707157,-0.723853540770976,-0.808262319991079,-0.806166197650276,-0.692505453853061,-0.68823392339571,-0.832237782378109,0.477471916770689,-0.702501198286516,-0.803968815856794,-0.739636215092864,-0.770382296730033,-0.960535884987542,-0.685189177259499,-0.773469599690727,3.1933177501725,-0.69265682167358,-0.887236367343364,1.03396468353083,1.94534536161607,-0.716004868036047,-0.488692032841844,-0.900664355006971,-0.758187168941332,1.95855245740303,-0.71262989693705,-0.676187000701317,-0.745835209536199,-1.04705484378092,-0.847020932245197,-0.715320229410074,0.273911322204949,-0.378777184661414,-0.744212399173503,-0.225237968120041,0.5533020448512,-0.667412002897563,-0.729699655439327,-0.702656646499044,1.16016600276914,-0.726668885342154,-0.587418256613323,-0.787196751725563,-1.10151048341857,-0.718017530491837,-0.875726798945906,-0.68063785956882,-0.759988625067755,-0.78765356267146,-0.825413628171806,-0.748498432372159,0.275853025274,-0.78608279833388,-0.678934984823396,-0.637740898551168,-0.471022883075523,-0.799943447119076,-0.753956748773305,1.79099053975724,-0.740610391275213,-0.709702433276674,0.508551087025746,-0.228254012500506,-0.750476521874797,-0.743520116419176,-0.98848972968102,-0.76840138179688,1.24784181717919,0.377857327641365,-0.748679916042966,-0.647914138797566,-0.632506302246596,2.53371380904152,-0.713864738423764,-0.881390962395859,-0.761551861802848,-0.76199763407571,-1.12875440611204,-0.676141990270469,-0.730561424049341,-0.622121944243294,-0.693445921766909,-0.82076920283516,-0.68223028273493,-0.744074489031077,-0.881542578908753,-0.57874635392704,-0.831485676320799,-0.792530024271341,0.667717799611571,-0.734427658514292,-0.72012370851687,-1.02624513490043,-0.905298122765015,-0.823264346741337,-0.646087903379104,-0.763682775310934,1.54106061277239,-0.616145189276575,-0.828427712896408,-0.75909601221293,-0.630655157654641,-0.843821859824337,-0.708294553325732,-0.842474117764938,-0.885153347430886,-0.853922822320683,-0.98218703476498,-0.685906249495238,-0.711066410958085,-1.00242588578744,-0.580191531700777
"52","HC",0.801107985512082,0.87459964753751,-0.59943161259338,-0.739448600571134,-0.157355986980995,-0.712960524621767,-0.0112366366310114,-0.801451001748353,-0.799854726409655,-0.682017988612527,-0.683107267303187,-0.823641630079571,-0.846219883904276,-0.695398479500286,-0.795522699588157,-0.729350680472174,1.54786383696736,-0.944511198710935,-0.6771277858851,-0.762251014249693,0.449248283396576,-0.0836118978762529,-0.877222684240796,-0.73279847493938,-0.709040140074654,-0.708717436324088,-0.891238594792039,0.22514800097426,-0.747599858440101,1.62821045299579,-0.705620372709762,-0.670979171310304,-0.729792171554397,-1.02475248458585,-0.831618179069441,-0.70791760457984,0.878005585534972,-0.93120730132816,-0.159806166170939,0.622695055793253,-0.664731183373737,-0.658816770839965,-0.722236191393136,-0.6943713265429,1.90360126743152,-0.718328135905316,-0.575936094098606,-0.781114451432475,-1.08121113083226,-0.71090293540083,-0.860572091746192,-0.667987729270737,-0.75041174733067,-0.780120859719896,-0.820245152869011,-0.736523738208867,-0.726392373313946,1.4522029098622,-0.672536163728091,-0.632084444103359,-0.839475884174139,-0.788481634641507,-0.176024075457913,-0.864622836824608,-0.732191191562918,-0.703386943819711,-0.746745785035973,-0.693588444971885,-0.738922322091529,-0.735921154258778,-0.969885811208841,-0.755111703172812,0.378406038203207,-0.691974064309498,-0.739902530106463,-0.641027893408305,-0.626261453318301,-0.761810937320551,-0.707454423132989,-0.86974402293837,-0.753381614681143,0.319718470708924,0.222617125760144,-0.670066463211633,-0.723598144231724,-0.613099110430628,-0.686550734064748,-0.811583360338334,-0.673921611986086,-0.73617410014785,1.96204989593802,-0.569537152974737,-0.82087752446991,2.151056278651,-0.105828553191219,1.16923613530304,-0.710646282280832,-1.00716280558562,-0.888523975142584,2.03702658234531,-0.639102625271136,1.52802737305616,-0.838853376129805,-0.609206008138001,-0.818186113816827,-0.751152943159026,4.19402711381554,-0.828535432428528,-0.70158738983981,-0.830435710112256,-0.202319017886982,-0.843847629978246,0.472323698484575,-0.67896212315933,-0.703404510220431,-0.332677394454779,-0.568710054072098
"53","HC",0.624263215503181,-0.717802824965466,-0.874517820195531,0.0801344539677943,-0.157017393165162,-0.688251833454023,-0.698529130777252,0.0605881911161521,1.31383637849306,-0.651585397998074,2.8685259313805,-0.798079494191356,-0.810976761764422,-0.674201432750306,0.635410406867869,-0.699321123869059,-0.742541469251782,-0.899064452536029,-0.65330774304597,2.1269299496286,-0.720663918587434,-0.666863370177288,-0.847677285724671,-0.711522554805686,-0.683752868693841,-0.686992898914536,0.283845876587511,-0.377177239064436,-0.716773875746496,-0.68544990085648,-0.684668770100616,-0.655247777129113,-0.684924243684004,-0.96398412677646,-0.788126674759763,-0.685879171423293,-0.981213898546276,1.66803740507901,0.506090343253438,-0.733650858717714,-0.64852772050309,0.181157500902664,-0.699988985044129,-0.669909413215859,-0.82563311288691,-0.693661478853625,-0.543532233233506,-0.762735347793029,-1.02448503001145,-0.68966210972336,2.13100847293,-0.632195845607684,-0.722305255698265,1.48888498416391,-0.804490565078795,-0.7020059887234,-0.705604794723699,-0.754892360092512,-0.653367536166653,-0.615088663164848,-0.779632615942201,-0.755190366128187,-0.724656805658704,-0.830460477241823,-0.707260614056756,0.0692629826791867,-0.724265388533411,-0.669054020649969,2.19896493721247,-0.713277763745431,-0.918045252791499,-0.717141049382363,-0.660324986261495,-0.673807880235704,-0.713957232179886,-0.620534943144688,-0.607599431580488,-0.733643224513353,-0.688176386623676,-0.835807674423938,-0.0514612323572943,-0.733432122935803,-1.04574717413074,-0.651813398211741,3.04552303096816,-0.586736045207611,-0.665942089701705,-0.784410004489026,-0.649395019238296,1.11882487661012,-0.825494628510228,-0.542760976329197,-0.789829689827526,-0.750935964817361,-0.699882346778751,-0.707322287185824,-0.682880165753975,-0.954069343417623,-0.841318785904043,-0.78238427620047,-0.618346596799491,-0.729211568136214,-0.193605015433613,-0.588549576734673,-0.788106802142849,-0.727536614999315,-0.610523113015497,-0.785508820845153,2.62674799181804,2.46659174357515,-0.825154140097256,-0.81417914348918,0.107393340338097,-0.658257681130162,-0.0244481598132326,-0.939339332754384,-0.536183777587133
"54","HC",1.27704277391892,1.66905202022656,-0.95740014958431,2.53251476221837,-0.157505691090068,-0.724562938225189,-0.726291379906035,0.317741185292415,1.19086377770789,-0.696603365550601,3.04337034259187,-0.835567191872253,-0.0544754187270626,-0.705248590732268,1.73055510995761,-0.16878517098228,2.86595333157849,-0.966853437522183,-0.688318454833171,2.02244504605828,1.93562842214712,1.68654007866004,2.11071845331179,1.75734809956687,-0.720945717111075,0.523531681626944,0.385707930213489,0.747419656234317,1.43081187284321,-0.733424159835215,-0.715339733121971,0.587533909631706,2.50007977935956,1.71357002214098,-0.853103029809376,2.32152387287721,0.029866601685751,1.27657192272403,0.837202646967553,1.44416927382898,-0.0171021709717593,-0.67075469398814,-0.732587825875103,-0.705873825398218,0.439083384081097,-0.729905647479508,-0.591952774518161,1.24577624947755,1.21336481835276,-0.720769157868471,1.38631083338162,-0.685628702097606,-0.763715458043104,-0.790565791495248,-0.827398071870444,-0.75318919816581,3.17596105819669,0.280797610861102,-0.124827225836832,3.72261303909855,-0.870579018944727,-0.804420821281741,1.47894425883131,2.37045016651335,-0.743876133273058,-0.71213991875619,-0.252059376754626,1.19830249521849,1.20509649228253,-0.145282262642457,-0.995875176810372,-0.773624725265304,-0.688777815347179,0.345272124435257,-0.75208673364485,-0.650580476430632,0.606671884153564,-0.775128581606013,-0.716337538659203,2.28250588949206,-0.764717339449913,-0.220040921151291,1.37622016271214,-0.678486504849749,-0.733253042919939,-0.625638502720964,-0.696111602847196,-0.824333698994897,-0.685456714909203,-0.747134906828161,1.66964335264355,-0.582341836107909,0.396357012394254,1.11229863001086,1.69031622333545,1.00523847988102,-0.198137421266856,-1.03382536485846,2.27708199670277,-0.827317707747525,2.1649861115021,2.16477876936678,1.71750492008055,-0.618831571507906,-0.832412281320506,2.41114594961609,2.74952386074859,0.175818486208793,-0.710885794913623,1.94078820911429,-0.891346673684115,-0.413215941098247,-0.989300687821069,-0.688593190482239,1.38990181286455,1.01023901251506,0.405014076224769
"55","HC",-0.355480134213851,-0.353140140894668,-0.638986467277437,-0.394911927851631,-0.154504085199603,-0.391050639811426,0.888696486522578,-0.394199715980296,3.04122998999729,-0.443066158460838,-0.263614580582495,1.29081535430709,0.374467008578251,-0.309659860911047,-0.46539059010833,-0.426740745007057,1.62100507721339,1.74102779815246,-0.363604124087114,-0.527038981449254,-0.344821616829539,-0.325200517207714,-0.666052236073939,0.780258412154416,-0.417269529243998,0.670686950177417,0.178903274407814,-0.647119572216904,2.39266962905611,-0.473827112584924,-0.257091758901957,2.4766563045884,0.457560469872322,1.52650729218484,1.77177381854919,-0.405193452576775,-0.710606932889072,-0.6642240384704,-0.413380168460764,0.678807444988858,-0.197858560585961,0.960911516285479,0.704872772849642,-0.407721330836733,-0.629929709000863,-0.426108499601525,-0.328945330596769,-0.343708493102899,1.16084726001078,0.685979705572424,1.26589823376954,-0.4327059554846,-0.518659255517942,2.97859788595085,1.66063024718881,-0.46215537706238,1.68593405758682,-0.414467640210216,1.77837189448035,-0.249702893414625,-0.52204831953881,-0.562452993536501,-0.426324027873975,-0.652296714529784,0.642498799291951,-0.330137675354237,1.45072505139463,-0.402832155282175,-0.500454066283685,-0.362492621261974,2.69618711412957,-0.504206870576765,1.68216833312308,-0.29922002622846,0.76639203391259,-0.285275850465922,-0.281924192618165,-0.497058532019884,0.997735039095345,1.17859332017091,2.01096784520348,0.731420366789898,0.286483213597912,-0.222523155539877,-0.383741510147251,-0.32826149372711,0.829743118480455,1.15972294801996,1.51584364470731,-0.429577121331674,0.853269424635123,1.17555951380366,-0.590694329313169,-0.529050516090472,-0.355820869808888,-0.346355757625552,2.51801786265184,1.44625784049184,-0.622872882829112,-0.587928327399704,-0.29113768734917,0.638436859171519,0.440024493606393,-0.175236617861095,-0.556529485314184,0.556722423285466,-0.235091557280684,0.0333586286759828,-0.316792401484329,1.0488464305288,1.40288936008192,-0.601453595887987,1.04497095612815,0.953386880928031,0.63799346181253,-0.716537928600662,-0.250570243909725
"56","HC",-0.11041333436319,1.08770276507215,0.883670364450852,-0.111361687897557,-0.15239630952128,2.70639555200595,-0.0251088221473745,-0.120017504367886,-0.0981939841013649,-0.183925381844768,1.12240054940979,2.44343421627229,0.68133739555326,1.02237024738502,-0.163150289999828,-0.155453274011663,-0.185154023685428,1.72915284259032,-0.0765448282056213,-0.284252956720065,-0.089048303731728,-0.0939042287415778,-0.432859092693209,-0.106576844289372,-0.169569909709751,0.898081122864481,-0.464701474499779,-0.474600975681001,-0.274048662886662,-0.217350012027263,1.2270426515735,0.0858297417656505,1.37899778724289,0.583289027137008,-0.410635971053138,-0.183070220890945,0.443628398778747,-0.53909516289646,-0.17241177973388,-0.202366702481295,0.0451227836336989,-0.0336322213243883,-0.141566827362445,-0.139701104160741,0.489406130723309,-0.144343719508995,-0.195991895926415,1.20688070292483,1.18729563535155,-0.148562910238654,0.809731586088047,-0.26829668161021,-0.268078423148079,-0.227403556457229,1.32419949211013,0.86258732134176,3.6441359687164,-0.137921905930593,-0.0655393063585221,-0.0252693858879864,-0.370947909266406,-0.317207992793846,-0.188062142605018,1.50268746337383,1.90862666257373,1.01625548214495,-0.199762689037567,-0.194568807338789,-0.281186681035293,3.58677225231525,-0.565095654601176,-0.283479302402973,0.960690992244023,-0.0592310269977029,1.01367401685484,-0.0662499923460786,-0.0717081755214528,-0.266135740650048,1.2571648112651,0.509466542829479,-0.196932273336962,-0.162727305285222,1.42940909121649,0.0162387252966214,3.61683070514864,-0.0242815305473663,-0.0265760093114225,-0.313771483209379,0.902052683641206,-0.20140998599169,-0.461228917155691,0.110249927092913,-0.369701272331006,-0.311333202102879,0.991326154871099,1.03240939611184,-0.169812297290541,0.734540504560828,-0.465568039081742,2.0976244225415,-0.0584475495893771,-0.20574186902188,-0.353647777745174,2.08713110188346,-0.331787858371454,-0.239848910241893,-0.010589965447037,1.58242314757474,-0.0790777058136439,1.4268810063686,0.300995346769397,0.689697757428028,-0.567562171748847,-0.0286204911918723,-0.163435506253068,0.681366746943188,-0.0913184539847109
"57","HC",-0.228109849576859,-0.219961439721034,-0.583915905481748,1.06330288879424,-0.153515076096667,0.926791332294127,-0.146243497994584,-0.251697074428059,-0.232104469914193,-0.308381107288037,-0.13550367129809,-0.419128884296366,-0.488758406226753,-0.186538846807148,1.08894166465232,-0.285742607274046,-0.304591313754195,0.585446727609245,-0.214408785320705,-0.400854100043506,0.970544700343227,0.864287719272595,1.14827273598007,-0.22413635100264,-0.288530870789328,-0.262363529116057,0.860697397777797,1.94978697694892,2.44363683478992,-0.340526472429635,-0.119911576152203,3.96773222495697,1.65566231591849,-0.647651561008833,1.53187179797074,0.737120472525247,1.65140866770901,0.442471389037813,-0.288139979747456,0.844112266018693,5.06575897722027,1.16195184133017,-0.253771457411247,-0.268421300881654,0.359191154939703,-0.279664916615449,-0.259844510625444,-0.200385821126908,1.0509389244265,-0.259190467649215,-0.546667853370977,-0.347256371848205,-0.388423124132645,0.792133209684889,1.87137759509108,-0.338739449605827,2.70249508200382,-0.270736588465115,0.88307433137333,0.904492095382351,-0.443515844813997,-0.434990091301569,0.79898620779172,0.327821386873028,-0.286512119518566,2.0082065559512,-0.312777551003532,1.96617282261714,-0.386492692128897,-0.223155011479806,-0.627583205140481,1.15562855200584,-0.204164654943239,-0.174488862478831,-0.248262695267449,1.85365840829874,-0.172667149439828,2.50504500538226,-0.0667648572988222,-0.546318810007489,2.8033630392883,-0.281256150969001,1.19872178459432,1.00535840909013,2.02011423951866,-0.170271858012505,2.04526508794334,1.94463301384284,1.77197668160125,1.63362150057791,1.82920409087499,-0.0377302403051955,2.22018723531396,1.65800628261599,1.98383263803557,0.914647734137768,-0.287520089831483,0.979648514295988,1.80467029322491,-0.477802470079236,2.82539583061405,-0.323431483471691,-0.472363112526032,-0.0604753540126033,1.77273982571588,-0.349486080285503,-0.11840977227049,-0.516170750041874,0.905703800309141,-0.515695059939331,0.192067567613181,0.53455444790396,1.06305934860317,-0.158796080644823,0.752963415374459,0.864116093340471,0.568414496444056
"58","HC",-0.0309372731559592,-0.0137972805560451,-0.478894036019923,-0.0194053060472222,-0.151509846668781,-0.0516915951984603,0.0566889005334852,-0.0310992084366775,-0.00776923407859416,-0.0998850784002522,0.0628154117063213,0.912835775211879,-0.297234932880892,0.00405574620646295,-0.0651326531540789,-0.067473753069941,-0.104502482229872,-0.478604600982998,0.0165495533404574,0.916875102937324,-0.00610008104582244,-0.018893994836621,-0.357233701788669,-0.0271932998057271,-0.0892400154315178,-0.0794097592903403,-0.396089519966334,0.434311609827095,1.61294346600519,-0.134173548489194,1.31263985842366,0.179858375363444,-0.125746754140226,-0.557378266990678,-0.350996352180533,-0.111034842913324,0.829282656976186,-0.484924754321284,-0.0942648482721998,-0.120445087123868,0.123922523937888,0.0599618026899167,1.01427200692102,2.78126570953586,1.19683404268563,-0.0529663688343208,-0.152874609872122,0.0214814736944402,0.990861893495143,-0.0738602522372197,-0.398922927779885,-0.214978151636188,-0.186814140989419,-0.147591060159885,1.46638622889442,-0.147688322905959,-0.0520305977508668,1.23022455798681,1.06730738158711,0.0475152230105276,-0.321945492527122,-0.237674140384362,0.990683776821902,-0.382905668270885,1.9890183935245,3.30780410969343,-0.123447973426605,-0.127028240446596,0.803588314903294,-0.00745669855400517,0.189776202486681,-0.211896543216537,-0.020515454964612,0.018598284861535,1.09386847005591,0.00478089603415958,-0.00353435086753904,0.876301698399833,0.141963687776127,-0.372316607698328,2.04490469715514,-0.0826892023959034,1.44813139664355,0.0936700781639785,1.14845636512703,0.0743002854071693,1.14275361821734,-0.238198950910947,0.97178998988796,-0.127414547911924,0.402252806611752,0.210175407641227,-0.298032414151165,-0.240726679379712,-0.0385449733468799,2.24549215428498,1.04271554275881,1.37883129110919,1.31527192981582,0.672224827785857,0.0170147147490896,-0.126270467642776,0.869258924990729,0.117178124040087,0.78006969024596,1.94489919412355,0.0622167234417067,-0.387558794500539,1.09696111883232,-0.356774131120088,0.3756627253641,-0.297365626582047,0.172121950711357,1.31234022941292,-0.0916969599169318,2.52297306653735,-0.0396725149544064
"59","HC",0.0598346874379812,0.0811141177291695,0.198928592484138,0.0856207979505211,-0.150348740878693,0.0432243296947694,2.48217454090583,0.0704570077591012,0.0955075478996143,-0.00390016172606593,0.15411518733579,-0.130782454020099,-0.209063639027873,0.0917994132036444,0.0468161894801154,0.0330102604391446,1.13730417369639,1.8114007903488,0.12287540045543,-0.115589390474869,0.0886375378876118,2.20532740466743,-0.270859705659327,0.0634729947013436,2.82224287233019,0.00481631660006681,-0.317725776990397,2.27981933966863,-0.112291845886083,-0.0391752489265742,0.19021008465792,0.287251259384046,-0.0568253079431929,-0.501547078575911,1.73472271248086,-0.0287611067488598,0.0323888972835665,-0.423055128199238,-0.00501092607944317,-0.0268799867897227,0.213922038421339,0.166858306248429,0.0207371819623699,0.046492674115576,-0.290963394216417,0.0513984065285792,-0.103629081958592,0.123622094404349,0.618483766641671,0.011459863346874,-0.33090587993708,-0.154081481265099,-0.0939998003470614,-0.056434847096981,0.834235097521592,-0.0597344823718241,1.14707901540423,0.0541945465115164,0.0935361234940331,0.130644677973756,-0.265978382762226,-0.146836174748721,-0.0225414981832887,-0.305742228917951,1.02619540719736,0.0756504643553458,1.05158377526024,-0.0498881609899011,-0.12886152476444,0.0918439198001574,1.77113403976962,-0.130139756363012,0.0640307747706043,0.107489444310415,2.32863725384085,0.0859073749142988,0.0743289910120903,-0.105713568232279,1.4373907967317,-0.292211547765707,-0.0341980323361735,0.00872468262966792,-0.57866136364236,0.182106716875679,0.0528649305616182,1.59218268413456,3.41565543694112,-0.151885326159327,2.04554815372063,-0.0429021691215983,-0.332993661627726,0.324303255006638,-0.216177291090263,-0.160084881070267,0.0501944772057524,0.0691889469172571,1.1334962008499,-0.495259145948948,-0.331071239179421,-0.228842211492434,1.17892111400145,-0.0355038291763807,0.960816637392503,1.21974476813313,2.8147307388845,-0.0812587320882245,0.145371396614968,-0.328349955359607,0.086062805735294,-0.283612008120089,-0.333115883874581,0.849215594483859,1.00979782161348,0.159678512826427,-0.00976224395117574,-0.452213943931404,0.0193138398206787
