"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161","cancer_type"
"VU445-1-GBM-WT",-0.504092867637063,0.823074257004717,-0.50884989360878,-0.458221166086452,0.68256336629386,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,3.22744747515648,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,0.793203553463689,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,0.405453297704975,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU454-1-GBM-WT",-0.504092867637063,1.01813369046325,1.60620622612709,-0.458221166086452,2.31532396677033,-0.502737008274873,-0.443851632888024,0.0594654902455291,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.0674995557124072,1.22172114485413,-0.454763048708803,-0.44670420852186,3.18103612833089,0.0235675611123582,2.05175287635118,0.242320536707176,-0.49084846686413,0.193599285954426,0.953807772679932,0.486642976866031,-0.624231067142604,-0.539511579136432,-0.46119392711915,0.212871093848639,-0.592767931218722,-0.427419269955464,0.798069147248886,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU456-1-GBM-WT",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,1.58875588693514,-0.48551402693301,0.579541874833691,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.491716063789838,-0.534409221752732,1.26748329863711,-0.539840567297763,-0.49084846686413,0.888824014730286,1.5959251364939,-0.554620084119104,-0.624231067142604,1.34428544137183,0.940412525280501,-0.682025256037862,-0.592767931218722,-0.427419269955464,3.50719170517881,0.838688934152155,0.345782582248056,-0.578189275152201,"GBM"
"VU468-1-GBM-WT",-0.504092867637063,-0.449675359086114,0.438114435804943,-0.458221166086452,-0.517190536167296,-0.502737008274873,1.23292634577917,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,3.17652765252772,-0.439765002258775,1.20384830990232,-0.44670420852186,1.68975211801072,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.0562564809069713,-0.427419269955464,0.904016223368581,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-471",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,1.34928205326193,-0.48551402693301,2.01204606493627,-0.450589165201014,-0.490986750038817,0.691540400698187,-0.454763048708803,1.52367682588609,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,2.96332357203797,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.0544586955133627,-0.427419269955464,2.33696203163234,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-475",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,2.44398259172027,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,1.40151398875156,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-476",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.499412167563007,0.296068758906601,2.53925846884457,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.91724976897178,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,1.15776368106819,-0.427419269955464,-0.518588722594602,0.849727123094061,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-480",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.66456242857637,4.57490899789542,-0.502737008274873,-0.443851632888024,3.2244937716604,-0.48551402693301,0.510154056936751,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,1.07928759861497,3.09911064415109,-0.534409221752732,4.84502372777405,0.537401228709979,-0.49084846686413,-0.449673180451552,1.74658489460189,0.461005968829571,1.72887053428246,-0.539511579136432,-0.46119392711915,1.17549608567084,-0.592767931218722,1.51933373967294,-0.518588722594602,-0.504866704114067,0.279342214393456,-0.578189275152201,"GBM"
"GBM-484",-0.504092867637063,3.09275720139337,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.0128599384844076,-0.48551402693301,-0.455326700619484,-0.450589165201014,2.60800663060445,0.542109189114857,-0.454763048708803,-0.44670420852186,4.26741761581347,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,1.05521837599731,-0.624231067142604,0.609547702744277,-0.46119392711915,0.800818883867112,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,0.599373123355341,"GBM"
"GBM-485",-0.504092867637063,1.23315670640514,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,0.612572730129248,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,1.81952564977592,-0.534409221752732,-0.321813678624422,-0.539840567297763,1.66582049634358,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,1.42775811567959,-0.504866704114067,0.348930535155686,-0.578189275152201,"GBM"
"GBM-486",-0.504092867637063,1.73054733250288,-0.50884989360878,4.12338117910192,4.09157633015166,-0.502737008274873,-0.443851632888024,4.14557003276429,1.96218602824171,4.82950409253451,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,4.95454569688362,1.887489655538,0.778887761111588,5.72638981497896,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.202576755066323,-0.592767931218722,-0.427419269955464,1.03993451079588,-0.504866704114067,1.82223762580411,1.21070415340502,"GBM"
"GBM-499",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,0.0254917049572778,-0.48551402693301,0.696718592188071,-0.450589165201014,-0.490986750038817,-0.439765002258775,0.813080772018937,1.04250548236741,-0.445044818954859,-0.534409221752732,0.706463079249618,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-505",-0.504092867637063,0.531457406435742,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,0.81490610577041,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.24360444966791,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,1.43377058205132,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"HD-1",1.50911800297888,-0.449675359086114,-0.50884989360878,1.91262850414191,0.469392572973038,0.745854548102694,-0.443851632888024,2.34271037523025,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,1.28648050301737,-0.454763048708803,1.30589519648509,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.91116554197415,-0.49084846686413,3.63149877508048,-0.409470243074914,-0.554620084119104,0.675915508029353,1.48066416035157,0.606249343996953,2.96212823765642,-0.592767931218722,0.873317855983202,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"HC"
"HD-2-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,1.11910743805639,-0.502737008274873,-0.443851632888024,-0.644579436713602,3.29881383121856,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,0.75541557303813,-0.445044818954859,-0.534409221752732,0.847215057838625,1.96488734211733,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.463852749256993,2.7695791778294,-0.46119392711915,1.8505775431365,0.972316925192187,1.10616059052665,-0.518588722594602,1.88716556380975,0.608976972072589,0.84183487165366,"HC"
