"","ENSG00000009694","ENSG00000012174","ENSG00000023839","ENSG00000037757","ENSG00000038945","ENSG00000049768","ENSG00000065717","ENSG00000070915","ENSG00000073712","ENSG00000080493","ENSG00000091129","ENSG00000091137","ENSG00000092295","ENSG00000094963","ENSG00000099725","ENSG00000100162","ENSG00000102349","ENSG00000103599","ENSG00000104643","ENSG00000104722","ENSG00000105649","ENSG00000106333","ENSG00000106686","ENSG00000107611","ENSG00000107779","ENSG00000111537","ENSG00000111879","ENSG00000112796","ENSG00000112877","ENSG00000113249","ENSG00000113966","ENSG00000114739","ENSG00000115423","ENSG00000116771","ENSG00000117322","ENSG00000118113","ENSG00000118200","ENSG00000124469","ENSG00000124608","ENSG00000128596","ENSG00000129467","ENSG00000129646","ENSG00000130653","ENSG00000130707","ENSG00000133740","ENSG00000134121","ENSG00000134193","ENSG00000134470","ENSG00000135378","ENSG00000135960","ENSG00000142528","ENSG00000142632","ENSG00000142731","ENSG00000143502","ENSG00000147166","ENSG00000149970","ENSG00000150938","ENSG00000152583","ENSG00000153253","ENSG00000157554","ENSG00000159231","ENSG00000159899","ENSG00000160191","ENSG00000160223","ENSG00000162398","ENSG00000163751","ENSG00000164037","ENSG00000164440","ENSG00000165259","ENSG00000166261","ENSG00000167700","ENSG00000168026","ENSG00000168152","ENSG00000168280","ENSG00000168389","ENSG00000169031","ENSG00000169902","ENSG00000170629","ENSG00000171132","ENSG00000172878","ENSG00000173930","ENSG00000174080","ENSG00000174292","ENSG00000176728","ENSG00000178038","ENSG00000178789","ENSG00000179397","ENSG00000183378","ENSG00000183426","ENSG00000183850","ENSG00000185272","ENSG00000186281","ENSG00000187626","ENSG00000189233","ENSG00000189350","ENSG00000196155","ENSG00000196581","ENSG00000196922","ENSG00000197580","ENSG00000203326","ENSG00000204282","ENSG00000205189","ENSG00000211630","ENSG00000211638","ENSG00000211650","ENSG00000211666","ENSG00000211807","ENSG00000211809","ENSG00000211820","ENSG00000211962","ENSG00000213071","ENSG00000214826","ENSG00000215580","ENSG00000221968","ENSG00000225157","ENSG00000228314","ENSG00000229391","ENSG00000230063","ENSG00000231398","ENSG00000235281","ENSG00000235532","ENSG00000239650","ENSG00000241316","ENSG00000243364","ENSG00000244575","ENSG00000247708","ENSG00000251369","ENSG00000253784","ENSG00000254977","ENSG00000256553","ENSG00000257242","ENSG00000261372","ENSG00000266897","ENSG00000267759","ENSG00000272865","cancer_type"
"Control-3",-0.657940997138592,-0.695187950540455,-0.59426362792379,-0.655202467243732,-0.670394429787548,-0.629758987499245,-0.713696709060067,-0.503856452565491,-0.662331074708704,-0.660375642341557,-0.563412056821424,-0.596818930367943,-0.61827447692702,-0.685461835694004,-0.557612529981135,-0.697670233109683,-0.583691002952877,-0.642409421216639,-0.648881674521202,-0.622645828914065,3.085176315057,-0.552408815650021,-0.586962257101897,-0.667959265378417,0.520715299701641,-0.676255076939364,-0.579404496135343,-0.581298513875464,-0.661740291760517,-0.607484059866759,-0.605490858424839,-0.638024161628799,-0.609762696028869,-0.678445428446245,-0.72810487476693,-0.53948446684307,-0.55106219797306,-0.424956348702964,-0.648380810008074,-0.600324902603135,-0.616303965372573,-0.60588062250792,-0.66190675521161,-0.553499571739925,-0.706835091120419,-0.598456879607467,-0.567454465049531,-0.715022044261547,-0.637101969942384,-0.552289871787691,-0.681654548534219,-0.749239572310116,-0.548484412732391,-0.593191296968218,-0.526899710132516,-0.697961238681827,-0.584329611136721,1.46148527204824,-0.617592669628573,-0.623348741931215,-0.594297854966613,-0.569536137750789,-0.623844570202314,-0.675161431109588,-0.576720930823566,-0.514160534481661,-0.605696436318511,-0.609488700320784,-0.632657015265859,-0.633951257104981,-0.620525110463182,-0.73242712694219,-0.616060185435311,0.110907531827016,-0.598509942932321,-0.585281605280603,-0.592121244008954,-0.611542793916714,-0.652235195351716,-0.703348069368085,-0.716963635984132,-0.544354442187808,-0.606347979373551,-0.628924911991133,-0.653319275223718,0.164497215272777,-0.580568500591482,-0.628378091474127,0.341176296425932,-0.620807785476977,-0.627719196915066,-0.559104343115238,-0.634960074857527,-0.671181823025423,-0.687036346121454,-0.596015233803994,-0.510023645506816,-0.655499184237259,-0.581417358672557,-0.678149864825558,-0.474471931020576,-0.662125514754723,-0.601445534592561,-0.527767231756696,-0.696485796190353,-0.650531532393939,-0.656175787912129,-0.657259160731725,-0.628235270206221,-0.69842825956495,-0.565517327358699,-0.668907347359171,-0.571749978488448,-0.706233485473668,-0.602106392942285,-0.520734128671085,-0.448593544795779,-0.580732027672033,-0.474761503520474,-0.509131720625268,-0.611522670259753,-0.727894236592761,-0.606983920565326,-0.648624404657918,-0.69765204368855,-0.632026970588035,-0.5958796438039,-0.5155757270638,-0.636910261408724,-0.702130568378108,-0.610115464685095,0.485976477918341,-0.547699251005149,-0.506125448610224,-0.585265431669495,"HC"
"Control-4",-0.658998430372592,-0.696235494883907,-0.595360562966228,-0.655870377478884,-0.67112242571097,-0.630398723532123,-0.714555092732393,-0.505154137152787,-0.663121227340376,-0.661012271057302,-0.564547631220377,-0.597837804626525,-0.621627067316428,-0.686337015687312,-0.559687649125828,-0.69870610956939,-0.584308449975713,-0.643378953341242,-0.649573866427582,-0.626036119792909,-0.669687422671407,-0.555735072312888,-0.588047680683616,-0.669049876936145,-0.617506010499074,-0.677191483447642,-0.58056373869167,-0.581965737144248,-0.662557264153314,-0.608159238164567,-0.606189465363406,-0.638905509316147,-0.610883506918464,-0.679136996278173,-0.729275884844466,-0.54061568500339,-0.552310972759039,-0.425685995493415,-0.649160320213161,-0.601099441433974,-0.617453603635023,-0.606518590833589,-0.662894372166614,-0.554747521231258,-0.707865554278821,-0.599033265431258,-0.570804796502606,-0.715914985057062,-0.638115460337592,-0.555365506990528,-0.682332957483905,-0.750271507075799,-0.549398822966935,-0.593867558293824,-0.530341250390369,-0.698827085809621,-0.587624739593644,-0.503863494662432,-0.618360119646496,-0.624111415743848,-0.597555177134655,-0.570492085137192,-0.624610289868817,-0.675803132854623,-0.577844379249105,-0.515418533827417,-0.60673394115931,-0.61054244334143,-0.633338887820135,-0.634596730237738,-0.621238745510236,-0.733629889618197,-0.61668855943677,-0.658296446235754,-0.599162285888669,-0.588946592679211,-0.592683754724283,0.406405474716124,-0.65302406817219,-0.704253257488864,-0.718237847283562,-0.545597198113509,-0.606985426600546,2.559500754384,-0.654384207808166,-0.698437527190324,-0.581539537125157,-0.631922053902275,-0.64801612531819,-0.621544749912608,-0.628454092072777,-0.560163260102708,-0.635606401584073,-0.672063355988626,-0.687892216696165,-0.596685598275695,-0.51350595298205,-0.65624593616175,-0.58242508408977,-0.678865277723755,-0.477621103103598,-0.662824871684536,2.29388932804958,-0.528750146700602,-0.697209379898546,-0.651144222855463,-0.656822241509726,2.4529340009854,-0.628764257862257,-0.699031216203019,-0.566556392008762,-0.669754346775566,-0.572462167431786,-0.707148903096304,-0.605528713413802,-0.522055981558545,-0.450829280474476,-0.584131393958959,-0.478001897671675,-0.512907128264942,-0.612261035687316,-0.728617180795285,-0.607706460279893,-0.649159223901682,-0.698399343376145,-0.632704359497001,-0.596789492204476,-0.5190498952631,-0.638873691964052,-0.702930307178743,-0.610854313308184,-0.589693554144184,-0.551182065637006,-0.509209191500701,-0.586263665006918,"HC"
"Control-5",-0.518536365452267,-0.648481108114559,-0.547074516154728,-0.548674216794764,-0.602750471604372,-0.51936597183581,-0.673424684782395,-0.448828934674487,-0.618727749483682,-0.564977153577418,-0.476413961127449,-0.551738684911565,-0.475766214677861,-0.64586606787796,-0.412084723217772,-0.651393877246595,-0.487426030590182,-0.597766092620454,-0.599224128727416,-0.47853503530436,-0.568238407133974,-0.411019918778374,-0.511018234270038,-0.619676337060138,-0.455946384540453,-0.634175319898644,-0.509180892930326,-0.460385499327142,-0.624666341974873,-0.521579521520339,-0.560445729444449,-0.598337775876559,-0.518742991392082,2.79371452369386,-0.676603193597573,-0.485665173805589,-0.49784786745871,-0.378255018495063,-0.612693088028279,-0.517885198465576,-0.526536284448494,-0.472553066675372,-0.617826576470619,-0.497486780079707,-0.660736236623242,-0.474328035708676,-0.425042223205957,-0.674540892272947,-0.504903517124503,-0.421554119083165,3.10177480551222,-0.703017642462516,-0.492327314439212,-0.522449952778549,-0.380610463716291,-0.658686974818238,-0.444263878152719,-0.461360738661152,-0.574215689591673,-0.574876867259984,-0.455839150550919,-0.512487850608168,-0.58458448010335,-0.525317473733649,-0.520076523944557,-0.460740381872369,-0.525378930734204,-0.560195944905884,-0.565923119358661,-0.574388667234201,-0.528867501429256,-0.679496569561819,-0.504946031021817,-0.611627847664753,-0.504036752547101,-0.429494311075568,-0.455230287663364,-0.467201251971452,-0.547111840895562,-0.662409371762823,-0.661228703059116,-0.45702205736993,-0.534034149732565,3.09232451302294,-0.606120057343718,-0.662372084602272,-0.481689801910303,-0.477735194951305,-0.518409080592603,-0.496933941301752,-0.59307511814527,-0.465927389124886,-0.545499850927386,-0.626863504545002,-0.648220424078212,-0.502865119579963,-0.362001510597916,-0.584762535541147,-0.446660741509938,-0.641291804720774,-0.340610352673812,-0.603934154082842,-0.547470918796112,-0.434389364394576,-0.659781390531675,-0.534086647096821,-0.575888334278765,-0.622290098955134,-0.508289437988378,-0.607041903349849,-0.459009890250007,-0.627754523364779,-0.520853760458519,-0.664883860728508,-0.456634120278702,-0.464738900189257,-0.746132435009623,-0.436235466496192,-0.337022356813539,-0.348650803029916,-0.511841432061173,-0.633890070379308,-0.517022947239886,-0.505303432895517,-0.636313743072507,-0.563239315856222,-0.453042548524982,-0.367899567634155,-0.493485399527948,-0.661531473592268,-0.517511534313484,-0.437501668939649,-0.399655558434847,-0.375045063145505,-0.541342968681313,"HC"
"Control-6",-0.71425203326054,-0.779821319849968,1.95171706567641,-0.705997653635802,-0.726194119510021,-0.0610056236531722,-0.78049409591824,-0.578950183108769,-0.723716280017162,-0.708547908811512,-0.632371830755245,-0.680279055985911,3.08764127417328,-0.754263405291108,-0.612126489208419,-0.781039889348944,-0.63082380421822,-0.720315585622535,-0.701863189273448,-0.688321507425629,2.42855177947869,-0.625677933834182,-0.647877392276323,-0.757287692388764,-0.711565631274896,-0.750794472803768,-0.645084993966888,-0.632655884732577,1.34500002457978,-0.659329105762244,-0.659482542602854,-0.707907606929342,2.5296475354285,3.08354936750484,-0.0450236884837122,0.899333406149503,-0.623841237715106,-0.484911841643433,-0.709016456471673,-0.660932593642126,-0.680406014101195,-0.65451207139893,-0.741541753192648,-0.618712436440007,-0.789553814026567,-0.642040741534057,2.54780388390092,-0.784964245302694,-0.689363440873897,0.0103184392582883,-0.73314831714717,2.14492519166816,-0.622535419824992,-0.645323959175821,-0.595402264258956,-0.765720414065018,-0.673476215902058,-0.578233778000847,-0.677498497287198,-0.682706066546369,-0.639890783596303,-0.647258712530933,-0.683513175720128,-0.723603490991413,-0.636051345351676,-0.583067555277263,-0.659032585049816,-0.665721919744045,-0.684914668931652,-0.683135414101307,-0.675522672805834,-0.832317010928552,-0.663839752727499,-0.739759853422465,-0.648482555049428,-0.715038217054186,3.14454629679677,-0.665787684938471,-0.713419153863783,-0.774553121017032,-0.824040623342357,-0.624389040035564,-0.655022446436354,-0.676420254662745,-0.740325434582753,2.83193591743944,3.03507995321139,-0.707200142899942,-0.695134188107366,-0.677750688134437,-0.684656663410522,-0.618877980727229,-0.684124883450288,-0.740573188139495,-0.754030912367083,-0.0576900511693523,-0.670995088659793,0.660745749768717,-0.642156232945854,-0.732871433294004,-0.616822684010819,-0.715584548457857,-0.664180381826265,0.771932311118982,1.83389508438213,-0.696770594787751,-0.705208619710318,-0.712456012771939,-0.667783760371128,1.57125196143685,-0.628355497640659,-0.735245290751538,-0.627202278600396,-0.778431494546301,-0.675224058478187,-0.605549179745862,-0.939984645201755,-0.654546675741552,-0.626098756177425,0.19636777191587,-0.668760952040783,-0.782808473645185,-0.662897195370789,2.60829592288177,1.36197193991681,1.6284376768671,-0.647450807027975,-0.680434572553096,-0.690113864075303,-0.763879835102996,-0.667440127128019,-0.671482620640114,-0.691004357808837,-0.627455696366431,-0.668109988791357,"HC"
"Control-8",-0.720111630285725,-0.789800815002056,-0.654505042696725,-0.711570307564294,-0.732372308326437,-0.683716772886901,-0.225163578222096,-0.586608464769635,-0.730620786510919,-0.713802093397829,-0.638889141957227,-0.690277633989615,-0.691635014718426,-0.762113333918061,-0.6172316804461,-0.790823744007651,-0.636017074899287,1.95123528568093,-0.707720036606295,-0.694085162255233,-0.719088334111691,-0.631158572021679,-0.653640068368231,-0.767996917471984,-0.716889012359842,-0.759427346957037,-0.651803156282102,-0.067847590293802,-0.732872506140692,-0.665081217830253,2.88909705084884,-0.715962897590814,-0.675524387742117,-0.736968632741318,-0.837541760425528,0.358534172472911,-0.631432616136342,-0.492129964505186,-0.715848240378287,-0.667807340899737,-0.68681993288095,-0.659861461918584,-0.750909576754345,-0.626177933798387,-0.799231228295621,-0.646790476797252,-0.650943656803145,-0.792909764811972,-0.695032086081756,-0.607265443246231,-0.738785091491576,-0.841658759402205,-0.631278416171289,-0.651134621575436,-0.601303013284513,-0.773410250313354,-0.679712302889906,-0.587460346324406,-0.68427416799604,-0.689395706779602,-0.644274372463294,-0.656481025649086,-0.690249442854012,-0.728872419161494,-0.642476254490034,-0.590703207040009,-0.664490238612004,-0.671987992741054,-0.690699454678763,-0.688543817605975,-0.681650458662218,-0.844516440142197,-0.0950511295217837,-0.749496728874482,-0.654011453043057,-0.721309122999015,-0.635155785181494,-0.67137657964832,-0.72028699042424,-0.253581534003901,-0.837302358508704,-0.63283062923279,-0.660387823059497,-0.680774186155104,-0.750721898708538,-0.760704248714247,-0.638726684427727,-0.714032983736208,-0.700343098157988,-0.684113938832266,-0.691041471733041,-0.625110734521386,1.24952685356079,-0.748501183654985,-0.761635997337267,-0.653283664180083,-0.677651163741446,-0.719451681893572,3.03278633611781,-0.738916033671598,-0.622593262689751,-0.721484944865013,-0.671306883008572,-0.619499848363516,-0.757835715991573,0.38202733280168,-0.710571613849655,-0.718582089685329,3.7846409239591,-0.748504505687599,-0.633978464967001,-0.742779856587316,-0.633453771912274,-0.786702905453586,-0.680287574019743,-0.614869894426815,-0.957204871176671,-0.661140856929736,-0.63149547975661,-0.634230329025521,-0.67518219947539,-0.788824877531053,-0.669157092461002,-0.692816419541948,-0.761234095605264,-0.689631731247734,-0.652196062382885,-0.686950893902186,-0.695832499154256,0.899988957297626,-0.673877549351502,0.560258663839251,-0.697502871323877,-0.633905979686655,-0.678210542135522,"HC"
"Control-9",-0.712934212636158,-0.777597009715887,-0.64733988096336,-0.704743752731451,-0.724805579234754,-0.677185732653081,-0.176294527335979,-0.577239842134147,-0.722167602393018,-0.707364814013006,-0.630911052646506,-0.678055160718477,-0.684382815706278,-0.752505980678377,-0.61097850814126,-0.778857743620113,-0.629655898500917,1.62364003805843,-0.70054661169346,-0.687025381710743,0.635637300107045,-0.624446230494004,2.869918487698,-0.75490618340289,-0.710366489020524,-0.748865611460891,-0.643579620998723,3.05187965615372,-0.724004706959571,1.27801734931026,-0.6581277663255,-0.706106642848827,-0.66753675019565,-0.729862792215535,-0.82294108801363,-0.634868562060639,-0.622144559362137,-0.48330769160205,-0.707484459399803,-0.659392259564046,-0.678966555303422,-0.653308795097002,-0.739453099329332,-0.617043079083644,-0.787394507327791,-0.640971118507785,-0.645035463675846,0.824970408502477,-0.688088562276517,-0.602131766499465,1.17429761721348,-0.829823573580778,-0.620586728895772,-0.644019109112617,-0.59407864909879,-0.763997639240742,-0.6720756959549,-0.576188579522683,-0.675979799877121,-0.68120594257279,-0.638902697271156,-0.645204631193132,-0.682002972081327,-0.0078133559059764,-0.634611097933806,-0.581362860014201,-0.657805561169588,-0.664315805554123,-0.683614501191136,-0.681918829061906,-0.674146545533773,-0.829611672437545,-0.662660531688724,-0.737589863810477,-0.647239814887295,-0.713628646905839,4.17474472715499,-0.664531030401032,-0.711878284723185,0.205453620730408,-0.821105466699502,-0.622506675395094,3.3287209777351,-0.675438437760078,-0.738012354136583,-0.753015016015667,-0.632535361835411,-0.705666748870662,-0.693961306341677,-0.676322204210541,2.56513466835478,-0.617480593120304,0.381872937411944,-0.738798567122694,2.35922893269629,-0.646270218083029,-0.669501440597061,-0.711601345068343,-0.640908808566628,-0.731512524929979,-0.615526592688293,-0.714257917624213,-0.662584416481606,-0.607303766456896,-0.173181569522826,-0.69563802819569,-0.704001444274061,-0.711079612953469,1.28977041138318,0.885267797468041,-0.62709250480096,-0.733557448316971,-0.625800433793998,-0.776580767027962,-0.674083784112972,-0.603476305776112,-0.936212458149804,-0.65306786487567,-0.624885233095721,-0.625837518751591,-0.667320175174529,-0.781454503057647,-0.661492262386235,-0.68756659688236,-0.753476197195778,-0.682606286261504,-0.646382183290664,-0.678971312629484,-0.688827739170661,2.05470173485807,-0.665995907986093,-0.67047048156979,-0.689544898876258,-0.626009169528486,-0.665869349584894,"HC"
"Control-10",-0.691497454517059,2.05149823284615,-0.626070863908342,2.62010774134664,-0.702265003073275,-0.657635559235942,-0.751591341940628,-0.55001252478233,-0.697182571840817,0.0732051241671372,-0.607397617349743,-0.643072801012708,-0.662765413058597,-0.724314337530077,-0.592313478891694,-0.744246806266929,-0.610660614729434,-0.685969665449748,-0.679161049406954,-0.665947722651355,0.91081914021014,-0.60445562838929,-0.625609472069309,-0.717459613945542,-0.690763222018626,-0.718108976732818,-0.619368847990139,-0.610578033528701,-0.697903111649408,-0.637072534143613,-0.636216704705787,-0.677334317839257,-0.643926273809504,2.97473152070097,-0.781688601949348,-0.592386721013311,-0.595070598312048,-0.458128607364198,-0.682785833640809,-0.634624354061625,-0.655703558914513,-0.633725198081136,2.1969046029532,-0.590366580828549,-0.753103049003238,-0.623499715157123,-0.627293981103608,-0.754583859629043,-0.667350186822817,-0.586669966187155,-0.711192830494898,2.45883057895268,-0.589748093292186,-0.622892058010399,-0.572721694617445,-0.0945582251581746,-0.649393662447885,-0.544324639646848,-0.651532103536598,-0.657022653620232,-0.622715850501845,-0.612764629667161,-0.657674597314039,-0.703016105486133,-0.611418492686642,-0.554252349654166,2.97995539679609,-0.641599595347346,-0.662506552669337,-0.66211645451215,-0.651862258734743,-0.787404390895531,2.31638648304781,-0.703252282744159,-0.627059939646949,-0.690738275131254,-0.614548014369553,-0.644103827031136,-0.686998883164433,-0.743546615952617,-0.775573996357125,-0.592675914644331,-0.634195639637036,-0.659332553518224,-0.701591551528376,-0.730104744582737,-0.61402896722851,-0.680889925696758,-0.674810752378097,2.44872532740425,2.56243023875248,-0.594967557646876,-0.663135650126554,-0.710345721809383,-0.724941778745617,-0.62541387719146,-0.645371583143422,-0.688287599306415,-0.620664569309956,-0.709432910551205,-0.594530511017686,-0.692695805647456,0.184693438978925,-0.572747624367256,-0.728097716669368,-0.677122526477508,-0.684311216972864,-0.68875733055804,-0.651071840246562,-0.724497317347659,-0.606629210738422,-0.706432650999191,-0.60320362545509,-0.746942235437105,-0.655459127000158,-0.570887404789293,-0.879297310278962,-0.629223958752666,-0.605155915696668,-0.599654641551995,-0.644051652822475,-0.75938437257471,-0.638784586087654,2.86426021308361,-0.730357982669767,-0.661665602064149,-0.628926587944276,-0.655284234099832,-0.66790637266744,-0.737284312269142,-0.642681078058806,-0.653872172632098,-0.66590891287809,-0.602687074046212,-0.630883780148255,"HC"
"Control-13",-0.722887138693272,0.0206643308373108,-0.657281870528654,-0.714208340118782,-0.735301109925002,-0.122158611781084,-0.7916028157548,-0.590266811664394,-0.733901849829897,-0.716287200825951,-0.641988888629907,-0.695078018221137,-0.694441387319434,-0.765852239621094,-0.619650291334771,0.0624260893700182,0.612683251664693,-0.733798402554445,-0.710495847047986,-0.696815521641727,-0.721323940033273,-0.633756843860792,-0.656373810575804,-0.773139791143171,-0.719405645393912,1.43297968738177,-0.654999530328548,-0.641079740976599,2.31812333269261,-0.667808865185928,-0.668382748717947,-0.719805947957357,-0.678624654354233,-0.739716043285371,0.171306378412503,-0.656484959480369,0.854731706643502,-0.495599040859706,1.79249730495137,-0.671078558771858,-0.689865746236551,-0.662394788216116,1.20760893813856,-0.629738830136597,1.54870503828744,3.65266309623094,-0.653223997511885,-0.796691580679053,-0.697717139086937,-0.609244782662252,1.01072302065691,1.93929534909077,-0.635465181698993,2.17177018555846,-0.604106860583832,1.72643347627982,-0.682671173978929,-0.591908913834237,-0.687496792081485,-0.692575577423045,-0.0627826090811832,-0.660901139942123,-0.187659166016096,-0.731363442126285,-0.645531602628645,-0.594352313082752,2.77392029750765,-0.674964023314541,-0.693441643040809,1.35328261897907,-0.684558137244797,-0.850395368289937,-0.67156109490756,-0.754160162106972,-0.656632124862684,-0.724281365722833,2.74622907975221,-0.674024590055176,0.359860393977677,0.674473018649314,-0.843708600308198,-0.636870848508846,2.50991747766726,0.594323208328347,-0.755711567052386,-0.763680271043103,3.02240904523579,-0.717277942196119,-0.702806835656937,-0.687134678901471,-0.694074214605472,-0.628074150108567,-0.692074423013408,-0.752277982814987,2.384936900281,-0.655999959412607,-0.680812356780751,-0.722493582281096,-0.65033855611977,-0.741780510908483,-0.625330953293979,-0.724280720555275,-0.674699874444214,0.465443457881033,1.48283175183994,0.349385282082582,2.82930405841038,2.31802995910914,-0.674045790694325,1.68059072642322,-0.636645993393374,-0.746365905663445,1.91479550663772,-0.790645334301356,-0.682682206630097,-0.619345366825637,-0.965631976282584,-0.664275105228273,-0.634052228673903,-0.63749428730978,1.77692702286308,-0.113415674213536,-0.672129671275108,3.03761651435449,2.54604866230206,2.52636707273939,0.0288096254749113,-0.690043208996699,-0.698541219380434,0.215899758245025,-0.676935854498118,-0.0141829148929586,-0.700586238537791,-0.636971856799879,-0.683075908224623,"HC"
"Type-Unknown-3",-0.255390259247522,-0.540030183821843,-0.277953585520392,-0.314465091447075,0.706869237167217,1.7835315881324,1.98957813028752,1.19086835361411,-0.423007991720697,-0.328149775387187,-0.193675493948233,-0.452266025675282,0.839639498050144,-0.51635533615311,-0.17610770072638,-0.517081913394481,-0.279568738579471,-0.472098730183872,-0.378548041803394,-0.244855735511231,-0.277309460820193,-0.18175424344687,3.19946105444126,-0.504803381827246,1.0010343686078,2.38554877223932,-0.239422140924423,-0.247239365140557,-0.464466370383563,-0.306443736718854,-0.36812778655014,-0.404467182819506,-0.272262884078972,-0.382853047494119,0.0305574128180631,-0.362516246768541,-0.240472927335613,-0.282328843620933,-0.415953404501147,1.5362859527566,-0.242453202734025,3.02807477123344,-0.500198249428609,-0.323343671603538,0.481237359656961,-0.248020448693019,-0.194117168098006,1.81348548597402,0.877388110638641,-0.209562786687454,-0.344549829335847,1.05121363832463,2.85944507090366,-0.289407260523935,-0.143398747553076,1.71411264398971,-0.217143746559026,-0.329708834121225,-0.384655996501433,-0.359466163302551,-0.231324856460321,-0.330691691287824,-0.37281358049762,0.896606047449419,-0.264954277415538,-0.274446301503063,-0.25206481799762,-0.297617143235136,0.964702190005175,-0.311555818166842,-0.313225702576154,1.77361682547665,1.76200746658084,-0.461394049013249,-0.287201180779926,-0.176881269993541,-0.233217589504574,-0.226813721474175,-0.299837673558787,-0.510004048195161,-0.561791955379748,-0.214722443795134,-0.31985097891904,2.49210223046703,1.46369792862985,0.706744212162814,3.10394436948294,0.912756300352434,-0.282016725511228,2.32183819509283,2.46479266947221,-0.227097472560049,1.68150843742435,-0.429843969103236,-0.476248943695266,-0.283754022740029,-0.121979871878229,-0.361001334502025,-0.173904648483475,-0.412910956244225,-0.123550414873549,0.690300343190151,0.965744550525861,-0.260628413604328,-0.424220477387928,-0.297204861439921,-0.343988022645668,-0.40303842843269,-0.274621053722809,-0.352347313738618,-0.171245303319988,-0.423685202720372,-0.316317400319047,1.48256173024525,-0.220747147735832,-0.26849536441686,0.449175221901112,-0.201930634829448,-0.113674843762275,-0.0884269328081838,0.756324122729718,-0.345124800107452,-0.307204670408382,-0.261707460761598,1.05444658527335,-0.318812080297303,-0.184444297396264,3.17036377665383,0.830380878031035,-0.423334696939504,-0.286773624304167,-0.196390945638203,-0.159598963421502,-0.162494900005335,-0.43326771608494,"HC"
"HD-17-1",1.24649714360121,-0.307258140182182,-0.00139211835158657,-0.0767379645571517,-0.13916610392865,-0.0624415936892618,-0.204734316462423,0.119816893466707,-0.140761412237853,1.02352538744749,3.83111054668169,-0.218056218175867,-0.0101336944220074,-0.265370657556784,0.0634138784847248,0.80532238329956,-0.0685892698697418,-0.215470181492591,0.880944792201381,-0.00766639256395053,2.74830352978098,0.0509551789982422,0.0822713420881128,-0.283044751690392,1.26083057051919,-0.27199809101547,0.0343885954103659,1.96944522627807,1.51925938820496,-0.0880764466478746,-0.0741471731184208,0.753385261589533,-0.0220804556185853,3.567681083583,1.57961236339741,-0.237517527949896,0.0390310339349866,-0.18496178368031,-0.190836895081738,2.8849562368534,3.37630633561215,-0.02736447667447,-0.279893424291028,-0.019728469388591,-0.29250583152137,-0.0183135473297281,0.0402765592865268,0.948800854370921,-0.0155944559459112,1.00036243785873,1.03978583945064,1.42965302373837,-0.0600648489597637,-0.0528640874509629,0.0973760713802286,-0.251318928189699,0.0133879044280297,-0.196079416525288,-0.120522400412317,-0.0724682761025833,1.05007426784138,-0.0703459488773875,2.68847243067458,-0.0219793580685953,1.19113752563124,0.00137345279973974,1.30785574803378,-0.0231043250398497,-0.0241063144974504,-0.0447750171697367,1.92941338917975,-0.413462772913762,-0.0559271828023353,0.867816526295128,-0.0671085716331819,1.26488942412129,-0.00787008953839423,1.14518075362138,-0.0488492576812641,-0.254047889239081,-0.383281252181949,2.78557125320818,0.902584005153072,0.0898420281352637,0.778865590039802,-0.184636200325579,0.0683525624238197,0.014476487792443,1.067175574337,-0.0530973141556787,-0.172370798945161,0.0153198533918369,0.963190868487864,-0.173462210456384,-0.239050794834789,-0.0613517083804452,4.60938569993358,-0.133879067794824,0.102948451243716,-0.181099651435247,3.15237066633192,-0.145795904464416,-0.0292573181740561,-0.0842574394345111,-0.185121257807562,-0.0567649288233776,3.0693667706051,-0.180493428865562,-0.0374427902627202,1.10130366832526,0.120841729454622,-0.18082153067195,-0.0179505483973398,1.44558837121078,0.0186830289070565,2.00219299375511,-0.538096104796141,0.035893635962197,0.113027521044724,0.175705700470527,-0.0629311698772668,-0.0520220529561037,2.64310485483312,1.12859896333568,2.74966838709988,-0.0707133593067827,0.0881885064439171,2.36191207226271,-0.0248579750483084,-0.166232711303523,-0.0525698530818821,0.0483414465250836,0.0840634666345089,2.04799169096372,-0.268217994483433,"HC"
