"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"HD-33-1",-0.559595231767686,-0.592827306279629,2.45213324757939,0.258022422773714,1.78493554563637,-0.60526447647479,2.47142355628784,-0.560849326682946,1.28522608316,-0.463086910815089,-0.586119119585837,-0.535640789835928,-0.320153072089708,-0.592304704042593,-0.441691283192817,-0.459703068596472,2.3138254005261,"HC"
"HD-35-2",-0.412053790447759,0.654640013035178,-0.517543480224388,-0.41682980064003,-0.399666063855421,0.689658254442066,-0.38311664289798,-0.435121955627698,0.805058587304038,-0.357933450402946,-0.486986375562416,-0.44727732180289,-0.251300005728722,-0.482240550923351,-0.347749580608261,0.851344574516392,0.743205827972491,"HC"
"HD-36",0.0739811414431825,0.0683102047732541,-0.0156616478313016,-0.0239936958537049,0.149833540849755,0.0868037434629742,0.170710024259971,1.29240026142289,0.146761741956064,-0.0115341302370947,0.0420251903009854,-0.156188040155171,-0.0244824070943008,0.0604407070398466,0.67087800598759,0.198848885470001,0.122220392413812,"HC"
"HD-37-2",-0.222410811408845,-0.261821646009873,-0.321717296599608,0.596451746990154,1.0739584856147,-0.246155538933172,-0.167022423862318,-0.230341086478728,2.92485726094937,-0.222774031392203,-0.280574608189927,-0.333698986346212,-0.162799442742151,-0.27049509051307,-0.22700123916096,-0.109226838268075,3.27359048999599,"HC"
"HD-38-2",-0.319386414355469,-0.369836505973233,2.3036563937375,0.494877044260284,-0.294898518992584,2.4487306509033,2.03413797212528,2.27297078579931,-0.316872770366041,-0.29188898739482,-0.386125078329471,0.972318429914933,-0.208054982916807,2.73852209993397,0.420415372556193,-0.210025219517073,2.48182936581916,"HC"
"HD-44-2",-0.279634341763212,-0.325559240105984,-0.380806568554845,-0.309802225035937,2.65694438580168,-0.310439017008833,2.75282470341325,2.46903389934809,1.82727664129177,-0.26355750334374,-0.342858010905911,1.75474567797422,0.330265267239083,1.51706209171452,-0.263436262577413,0.988983997914833,1.93443013591731,"HC"
"HD-47-1",-0.0712373136225155,-0.093439251908653,-0.165614870415742,-0.141366025470314,-0.0143470116550502,-0.0763310249545966,0.00523662368368093,-0.0671004517562397,-0.0243969786909821,-0.115031987715322,-0.116033906413893,-0.24316025756885,-0.0922514070039399,-0.101702646665025,-0.13074695534304,0.0479059188543622,-0.0214332522643724,"HC"
"HD-48-1",0.109981585335965,0.108408773769393,1.17161163031005,0.00510354226948198,3.19966737405792,0.127245738763931,0.211731779177413,0.128583901142044,0.189192918603882,0.0141235508715676,0.0812088990138726,-0.134627154992086,-0.00768210386966479,0.100636925247789,2.11212466621478,2.55164870312183,1.25961597948087,"HC"
"HD-49-1",-0.290325883512583,-0.337467857838274,-0.391846702117672,-0.318443627822844,-0.262043369778197,-0.32244962672452,1.0247242295939,-0.303677350041972,2.29629972374883,-0.27117741407545,-0.354494930129617,-0.374373736769634,-0.194493324302723,-0.346325518216128,-0.27024371698618,-0.179819122538102,0.863622048365268,"HC"
"HD-50-1",3.9422956612735,2.19020255587461,1.09880076318166,-0.0518874376439547,1.37003442238069,2.34551271602367,1.40051943939874,0.0524435588341407,0.106085569177769,-0.0361305791767347,0.00446216632620062,2.9726563292003,-0.0405878298207423,2.14353006501727,2.06722877291616,0.162977022403261,0.088080849601881,"HC"
"HD-51-1",-0.0619214602777527,-0.083062924627383,-0.155995278818138,-0.1338365182259,2.86006075178712,-0.0658658290721603,1.28498630580338,2.90118978232076,2.89192928574342,-0.108392536405046,-0.105894317997722,1.32649187570293,-0.0879039839150999,-0.0913010506471193,3.04669511194754,2.86079226975156,3.19990389881032,"HC"
"HD-53-1",1.08753731709621,-0.0433279008513396,2.42139203105637,-0.105003084076338,0.0365175134699517,-0.0257904925934865,0.0565016840865335,1.98053495491013,2.53586148339914,-0.0829674752516401,-0.0670658601171037,-0.216215528303884,-0.0712559970969188,-0.0514692629752594,-0.102101251420641,2.41004956404907,0.0230718630343143,"HC"
"HD-54-1",-0.0532334353459386,-0.0733858948605879,-0.147023985632079,-0.126814451192114,0.00600774753404719,-0.0561059198745686,0.0257516674543659,-0.0476594481387467,-0.00317708090934191,-0.102200541277748,-0.0964380724238441,2.65618798260818,-0.0838495490944525,-0.0816004550934783,-0.119283633829476,0.0666195100189433,-0.00362337588468637,"HC"
