"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161","cancer_type"
"VU456-1-GBM-WT",-0.693112486215275,-0.534056227208765,0.254328251742719,-0.740615332542963,-0.581516630507172,-0.599078721674164,-0.515437861268854,-0.574255517563867,-0.601125412635248,-0.537599134864148,-0.486135212662264,-0.723862187360451,1.52119364548549,-0.510995384193139,0.521288729358833,-0.522135874856519,-0.709601512184151,-0.590379159718872,-0.646913352707446,1.07144955004086,-0.54959050934479,-0.569888893646617,-0.444885145393611,0.455147909830437,-0.520345324421267,0.859022362119335,-0.50701608160031,-0.553506437570644,1.10213213794992,1.92705736942521,-0.660332449393312,-0.705088298281143,0.623275745922177,-0.690398093017169,-0.752606188313939,1.45571229049182,0.710369125285032,-0.706896831843235,-0.586266477612917,-0.433157316468821,-0.687785343468673,-0.725320706407832,3.75066818787996,-0.746624759961265,0.596566864739303,0.121605574425355,-0.540589243149934,0.301465001987421,-0.569285421530337,"GBM"
"VU468-1-GBM-WT",-0.0578085839839013,-0.497135010055152,-0.448759004045691,-0.726098139193352,-0.565198349810944,0.414988951029077,-0.485596411243503,-0.544760475452167,-0.559174594690044,1.41475496552912,-0.46401852769381,-0.710488896192431,-0.658567670845429,-0.474587184512069,-0.554773809969001,-0.480064918013861,0.78071406006239,2.67180898074195,1.10564718984147,1.58175392122794,-0.5269946217699,1.40318984351397,-0.418571224968272,1.99791454891251,-0.498232982542889,-0.291004801935759,-0.47272939700662,-0.514735395834469,-0.564136692055833,-0.589311811087691,-0.619647740912154,-0.691287714600135,-0.559301901644378,-0.654090239923769,-0.738199504520323,-0.487510354310404,-0.40192198502822,-0.690937090560285,-0.0200073365717691,-0.394780664921988,-0.670967663109345,-0.699719929051696,0.562577633196585,-0.735565662376384,-0.442741661894016,-0.735730953084921,-0.517972891067162,-0.615991776061668,-0.533014965317017,"GBM"
"GBM-471",0.514875156416419,-0.684621286921525,1.48335204703082,-0.805770294200507,-0.655824032425687,-0.667142609791209,-0.579883955855351,-0.640186713430017,-0.695995669171565,-0.67043885208848,-0.566175255453101,-0.0971301578753316,1.33076193837409,-0.638969526442249,2.27837885288181,-0.681161703269277,-0.766282523337881,-0.662020208220661,0.164620074529173,-0.737784851555673,0.848718705598671,-0.665495949083266,1.35659608071652,-0.647147434128722,-0.590885602934214,-0.388808072915912,-0.656905844050672,-0.684539130345693,-0.656036043232144,2.80972947464483,-0.733646871399561,-0.766351305839329,3.03418165043876,-0.747208865966338,-0.816561624033924,-0.651072632580305,-0.535362749249883,-0.781270342619356,-0.168457286305663,-0.61261943908334,0.599385540689823,-0.775615673301138,2.50815821532339,0.537549332707448,-0.650060588785096,-0.80417669245066,-0.594226946986702,-0.719558597688193,-0.685797672830669,"GBM"
"GBM-475",-0.698176875487674,-0.54582155919293,-0.484441111967059,-0.745202444407186,-0.586725136281463,-0.604369709302862,-0.521846040932778,-0.583654421204765,-0.614493479513418,-0.550900741086926,-0.493182925633387,-0.728070205119444,-0.677992851268452,-0.522597237794315,-0.599328130749215,-0.535542225250815,-0.713664795186738,2.32782241230795,-0.659021724465255,-0.672416778658261,-0.554773931718562,-0.583755858210373,-0.453270351339583,-0.57997787588124,-0.527391653421316,-0.313725321463585,-0.517941892231175,-0.565861235504334,-0.586081376213201,-0.624665138485046,-0.67255968477934,-0.70943859545284,-0.582807761284441,-0.695348019078307,-0.757147346849009,-0.53165975390021,-0.432921392910208,-0.71198195173981,-0.590529261458903,-0.445386437843975,-0.693144220595672,-0.72897470259614,1.25314477248678,-0.7500790324625,-0.490903586129375,-0.752529141904748,-0.547796180272773,-0.66043841161108,-0.580843381734961,"GBM"
"GBM-476",0.877691414071556,-0.524880873179869,-0.469093796712674,-0.737024685173593,-0.577457401682898,-0.594955436816044,-0.50802191212561,-0.566925654836269,-0.590700144019449,-0.52722569649361,-0.480638957929197,-0.720562310817908,-0.669656281904727,-0.501947521002747,-0.585942816369403,-0.511680750320406,-0.7064136424054,-0.586082842522844,0.397319441850918,-0.662523503538411,-0.545552267286524,-0.559074552891107,-0.438345828588693,0.466473064187938,0.0732519954388153,2.49846432442349,-0.498495439707188,-0.543871380510678,-0.576631901469598,2.30103445706493,-0.650221823778667,-0.701679482731289,-0.576245516354559,-0.684634556437586,-0.749047764821233,-0.512670551936876,-0.419588164769303,-0.702930722275686,1.1674151043552,-0.423620269980872,-0.68360591394061,-0.722448825635994,-0.59608185380274,-0.743907378365982,0.610622672502003,-0.745367182483516,-0.534968815298433,-0.642837319180977,-0.560271789201763,"GBM"
"GBM-480",1.11513948330673,-0.611846018129989,-0.528607926733221,-0.770566759235621,-0.616013184447859,-0.634127749207835,0.651826016037975,5.94328370789763,-0.660491109475894,-0.625546433621066,-0.532733142855295,-0.00370920564117843,3.32907691249859,-0.587704291952702,0.418612410380442,-0.610775719069379,-0.735939362580427,-0.626970195663126,-0.709042303920914,0.940366985742327,-0.583958593601248,-0.627093701287671,0.92168805735363,2.64375609247592,-0.563701870650507,6.55693254542971,0.363138311490463,-0.63519364787868,-0.615961618355101,2.12169144876121,0.33044524591116,1.90732068872638,-0.0539464922621127,-0.721760901782174,1.1796294303811,-0.591531325657369,-0.474960090846758,1.31752015682488,-0.614279359059077,1.77544261204601,-0.717276803160955,0.137307173711202,-0.688720157763315,-0.768828228450258,-0.556216594451377,0.544000100975471,-0.5685032436124,0.211054157158967,-0.645704115792593,"GBM"
"GBM-484",-0.669699888681591,-0.479848491513045,-0.436089808320641,-0.719240565869832,2.64097651608741,-0.574761021411944,-0.471624640566501,-0.53095089300416,-0.53953321642103,-0.476313150293317,-0.453663492993682,-0.704142860757407,-0.105355240912385,-0.457540860815537,-0.535354568813764,-0.460367290697898,0.247292835530471,2.39469367996603,-0.591125091327769,-0.635419293644246,0.57428122327665,-0.505998070082518,-0.406251044096251,3.32415293189522,-0.48787998127808,-0.28293771381678,-0.456676366942377,-0.496582789188795,-0.556367877882008,-0.566854194294168,1.19573942396898,-0.683817330433521,-0.548651423326747,-0.635060199611166,-0.731376259453422,0.478609477577448,-0.390915416507024,1.01194007386009,-0.564116517340597,-0.376812711812855,1.92972442984672,-0.682638864602103,-0.548111791045846,-0.725514466031679,-0.425641415294879,0.740380008454964,0.094708873383277,-0.599266184328654,0.500107646491345,"GBM"
"GBM-485",-0.691580150332597,-0.530499511487246,1.9359817381214,1.54712741390917,1.54002373347181,-0.597480062427231,-0.512563157707039,-0.571414184366501,-0.597084182545351,-0.533577996145939,-0.484004655567997,-0.722584908702343,-0.671895951848581,0.500409036262474,-0.592254653653992,-0.518083071477931,-0.708367742425979,-0.58871320109897,-0.643252934433576,-0.665177430823137,-0.548024695180399,-0.56569684441755,-0.442350257822528,2.09851863306152,-0.518215185708032,-0.306574991644176,-0.503713157169994,1.78022204222978,-0.57916579905925,-0.618210786991043,-0.656413186881487,-0.703768578772678,-0.578011822299019,-0.688900794757005,0.836010439685505,-0.51776558356625,-0.423165630490647,-0.705359448132507,-0.58497620073969,-0.429460395012306,-0.686165253828179,0.236236441481091,1.28629888581764,-0.745573840567118,-0.475746642090388,-0.747298287391296,0.419249612258276,0.305673303889385,-0.565791395282404,"GBM"
"GBM-486",3.4108969712579,-0.394696341184151,-0.373682258975283,0.379454534893999,2.05798819694043,-0.499620100914582,6.58538167962959,2.88609449073934,-0.442781195997982,-0.380042142027535,-0.402655334855925,-0.646640028226,4.25002856981902,2.15913173553201,3.49138299426661,-0.363338191504316,0.348541973220956,-0.505833835872653,-0.503490174306751,-0.538228463878919,-0.416378980989634,-0.405635253909837,7.52968951502714,2.1433487470877,0.581250976639638,4.11705339965722,-0.377600292373823,-0.407164350988558,-0.462860128276032,-0.456229584915912,-0.50676718871171,-0.634566164442464,0.117006138279252,-0.541319586108292,-0.69544329699677,-0.394618050264941,-0.336697849503006,-0.166575887690571,-0.513959790611213,-0.288303863687935,-0.572357870246798,1.06867699501211,0.729037561713534,0.395007551888571,-0.341406827195182,-0.664139669729644,0.163790518444784,2.06179716149489,1.31377232113731,"GBM"
"GBM-499",-0.641003054532795,-0.413683819904163,0.846009004392534,-0.69267004970164,-0.474868294853737,-0.519226655890897,-0.418147266485218,-0.478094299265893,-0.464355248112993,-0.401508936626862,0.217649150027229,-0.663472505540988,-0.055382573650005,-0.392295542229598,0.687276534850965,-0.384974027464343,-0.622967612611725,-0.52468851002954,-0.523031267698291,-0.559900363000918,-0.436882099085211,0.802370306821604,0.855380357050776,-0.488760537003392,-0.448253556374507,0.26770848636773,-0.395232909722097,-0.427103139215819,-0.484060556807441,-0.480896988009865,-0.527690118562622,-0.651894311626449,0.101517812455912,-0.562222145787779,-0.704836840270086,-0.411836066330116,-0.348787443198096,-0.654903572326525,-0.525143886112749,-0.308039828825776,-0.591701136995654,-0.617260574734992,-0.477630876382031,-0.658126551473293,-0.360189705171305,-0.682316095925478,-0.466854275710356,-0.535248477016148,-0.451034657741362,"GBM"
"GBM-505",-0.690079457901283,-0.527017593537157,1.80104481471117,-0.737861890247125,0.503034010665861,-0.595915410709237,-0.509748909193292,-0.568632604438076,-0.593127939569488,-0.529641422019995,-0.481918904113282,-0.721332184685468,0.838984767915293,-0.504054551795019,-0.588343154401507,-0.514115498599742,-0.707157501046715,-0.58708294170545,-0.639669494796985,-0.663532717076972,-0.546492345806745,-0.561592954030733,-0.43986867896545,-0.571603802344042,-0.516129843835781,-0.304950087308581,-0.500479693277425,-0.546115154701717,-0.577595386342643,1.43136538926479,-0.652576346504177,-0.702474566050017,0.0111707662147119,-0.686986786844014,-0.749877748020705,-0.514608149128208,-0.420948644553928,-0.703854355615134,-0.583712352696595,-0.425841219855396,-0.684579213601818,-0.723119352844652,1.29387246391192,-0.744542027558946,-0.472302243761172,-0.746102378073112,-0.536277678429936,-0.644904705523487,-0.562370848445559,"GBM"
"HD-1",0.604097876599952,1.441015687079,-0.41753898463605,2.69815868376787,-0.520371756743619,-0.56141159356617,1.80274428805937,0.293093915812663,0.659627897262295,-0.447696315967812,-0.438501171158975,1.31875766898428,2.24393866259154,-0.432580843445202,-0.506920015699459,-0.431525111661909,1.24717693332811,-0.553310486530849,-0.565075359983968,0.534397410417089,1.63846106689107,-0.476164934078316,1.127025446672,-0.533225824437755,-0.472720636893634,-0.271125509428184,2.12255464552475,-0.470002901040571,2.98925195012204,-0.533970710720794,-0.572707333101928,0.742249327028423,-0.533056499251453,-0.607195532412741,-0.721300208053993,1.60471499440675,0.31995087351001,2.08712526347531,-0.549207285942896,0.807186916191264,-0.633319590784325,-0.657627978210674,-0.521148862633322,1.80372433140782,-0.40060244151086,-0.720339171986253,-0.491879038374646,-0.574775797567433,-0.491167547216298,"HC"
"HD-2-1",-0.549663932156212,-0.269430299267956,-0.281875455952847,-0.616272720243882,-0.314193616302727,-0.370269828890052,-0.301554841887332,1.04419336284327,-0.300450760430872,-0.238419316178125,-0.327618004023153,-0.535591171240578,-0.545051790349867,2.39401721410008,-0.298976051722263,-0.220600149543843,2.59109460582893,-0.381443945140963,2.06154967249024,0.802493194872336,-0.281113815527415,-0.257993031265366,0.522313659781293,-0.331751697049922,-0.361859244069056,0.335027180968478,2.13467867935933,-0.275622237437643,-0.322994598564679,-0.293491393316372,-0.368732400293373,0.430357584030399,-0.419009680330021,-0.403419185766745,-0.584608573604729,2.78790860379687,-0.256939205773071,1.75736408443541,0.96445441744767,0.999590283768855,-0.444744588931906,-0.474721539065736,-0.323966997597677,2.22925099961146,1.95853002617475,-0.544224382433794,-0.378490763794886,0.630696625523028,0.78482982835624,"HC"
"HD-3-1",-0.631109361231561,-0.390907269710967,-0.370905269034072,-0.683416362198306,-0.44949896684945,-0.495707488858835,-0.399738196125695,-0.459898926553446,-0.438475957443918,-0.375758307389118,-0.400385591154173,-0.643281000913435,-0.615767612145333,-0.369835470449475,0.720795007996613,-0.359020623593193,0.943101348573628,-0.502071266390008,-0.499590625524293,-0.533903699335732,-0.412287454092737,-0.401169343392486,-0.342862228302505,-0.463970017450014,-0.43461254170843,-0.241431572950989,1.37155457657998,2.97566774652143,-0.458629448671203,-0.451307048608752,-0.502591885723739,2.29260607629773,-0.493853428459215,1.3361777768453,-0.69335101810834,0.593392171067101,-0.33428529461523,1.97963548078077,1.1172399750254,-0.284365427015928,-0.568497799022131,-0.594754728873532,-0.453368501137557,-0.634928911690141,1.67797209827995,-0.66051244891751,1.28244480036089,0.47567909506415,1.80322412420512,"HC"
"HD-4",-0.594414561657607,0.780453350432156,-0.328708206820963,-0.659817055460493,-0.385368895166864,2.34108446864798,-0.353202670960568,-0.413903598803965,2.68987125765612,-0.310664360138799,1.37637524552038,-0.592239734115777,-0.584899567305852,-0.31305958687025,-0.370760915008662,3.35777066280499,0.423629381254075,-0.444898074588484,-0.440335998730479,3.01178846859654,-0.350115671453924,-0.333308707261974,-0.30182762357968,-0.40130309163556,-0.400129986702992,-0.214562667724244,0.71369598475508,-0.342724879396431,-0.394343205556342,-0.376507868490303,0.72238370474707,-0.577122113574566,0.862414373605743,1.96526221162585,0.239358946895565,2.19880717472844,3.31199871068408,-0.6203598158866,0.70060671940031,1.83398742160286,-0.509843043670855,0.494486853436998,-0.392036649408754,-0.576288560557887,0.821079966696005,-0.605395914284577,0.626045531249026,-0.457503371179316,-0.372098476481143,"HC"
"HD-5",1.50873030126369,2.21050831353024,-0.362413232025339,-0.678689924929061,-0.436592974973746,2.34774888926117,-0.390373055966712,-0.450642499565591,-0.425310535203802,-0.362658338336704,-0.393444713468751,-0.633009093252438,-0.611075540603189,-0.358409487708708,-0.422423706143296,-0.345817498171348,-0.590250750351656,-0.490565326515953,-0.487665802864123,1.80121270577747,-0.39977556223635,-0.387512586186355,1.47323873761721,-0.45135847945828,-0.427673027014657,-0.236024283305627,0.670988634212496,1.56926042439762,-0.445692027745395,-0.436253929446541,-0.489823806527534,-0.620172563547371,-0.486714517829296,0.618366856385553,-0.682978707629581,-0.380674906129571,-0.326907700231997,1.20885199603807,0.997286186200489,-0.272321685164803,-0.5566936987588,1.5720310702348,-0.441025642953131,1.09602983375549,0.775586609806303,-0.649420405364047,-0.445804650997953,-0.501999999312173,-0.417276804633839,"HC"
"HD-7",-0.203038983420286,-0.676940389125307,-0.548272824469737,1.47025571174039,-0.64495318236633,-0.657882722270373,-0.57111920399601,0.827599196192344,-0.686576379801754,-0.658646181349282,-0.558722740482137,-0.0682965653040574,0.418332572003704,-0.627620452881876,-0.655865263370165,0.454118291097041,0.87968978828573,0.668664986382445,1.57002570379853,-0.728401288697317,-0.612856644113562,-0.653468183196778,0.548804079117795,-0.638082993279206,-0.582500681722587,-0.374914458683226,-0.639704670188325,-0.676227695647832,-0.645512819679735,-0.679738709129829,-0.725083857627092,1.41438733239438,-0.622488795625725,-0.73945607258334,-0.805969038499771,-0.643032087371472,0.116689677471573,1.84604543441089,-0.637354334323967,1.15250843535217,0.643394885999314,-0.767462044439832,-0.72002760103149,2.41634840887188,0.388129361048857,0.451247314919445,-0.586309961782292,0.137884012510069,-0.677727659102392,"HC"
"HD-8",0.82594912229301,0.324564411648616,-0.548141059111312,1.32228496141069,-0.644730518311309,0.729545212780754,0.87600564471712,1.68867729846712,-0.686376402237408,-0.658447654549366,-0.558596161449296,0.700570415585854,0.418842127821128,0.317331147538116,-0.65564951876917,-0.671177575901897,-0.756820768796287,-0.651619978143661,0.793843037876523,0.83408017436526,-0.612634083247864,-0.653265762603301,0.839824186750154,-0.637929154291732,-0.582358535895949,-0.374680874912103,-0.639239852245961,-0.676048565117656,-0.645285356178884,-0.67952920599563,1.62042860065796,-0.0133779677775792,0.658010715413372,-0.73932389592304,-0.805789314275829,-0.642842842183746,-0.51608789188523,1.1144070967848,-0.637178379603672,-0.581153707266349,-0.737556842749361,0.0621161963617987,-0.71992266448658,0.585293762984164,-0.620114396794016,-0.79493197058923,-0.586175611672774,-0.710028668442244,-0.677590301026679,"HC"
"HD-9",-0.824194892404468,-0.712252830128295,-0.590791613441919,0.819298074267708,-0.695592697806831,-0.708511923023995,-0.619450543469346,-0.677275291744621,-0.729198120663152,-0.709677854757354,-0.599308714968493,0.460527237157793,-0.793480244339556,-0.674847102443587,-0.705622962646376,-0.710925611932598,-0.807450995824572,-0.708249437774464,-0.772005111609697,-0.779353552553193,-0.669075958290925,-0.702701846833529,-0.561225465536602,-0.687606115551634,-0.628567262607987,-0.449876847282018,-0.690724203213903,-0.714323373467747,-0.697083878808965,-0.725851796833465,-0.77128006955625,-0.811704648949184,-0.669918492419224,0.00282646654737491,1.3584612643548,-0.686031247081463,-0.572757737398984,-0.841041645132342,-0.695711111425849,-0.669683320353543,-0.786614583394543,-0.122100924048564,-0.752470045334916,1.83989185266133,-0.693415496702526,-0.844175994164244,-0.176271630537628,-0.76121978231489,-0.72125370752988,"HC"
"HD-10",-0.699569155602162,0.504834016464964,-0.48681376506599,4.77409578686299,-0.588158965880537,-0.605826302560479,-0.523117623581587,0.197614065926049,-0.618171864316109,-0.554560838438856,5.65142807507442,-0.729223439816487,1.6621166492362,-0.525789627715648,-0.600723240894108,3.21323994824248,-0.714777988012135,-0.59741374451658,-0.662353488965311,2.36545410840939,-0.556201217750405,-0.587571520727272,-0.455577641870084,-0.581420782212229,-0.529330535815062,-0.315236104155731,-0.520948260777034,0.509986405087429,-0.587543568042568,-0.626028534400434,-0.67398271859892,-0.710631483176636,-0.583817135069241,-0.696709218229786,0.010621196777883,-0.534595432755946,6.00866229345722,1.59237630128521,-0.591700734640433,-0.448751428057331,-0.694618687777944,2.51572249122996,-0.62183716506579,1.59649521910849,-0.494106074587711,2.54149651238001,7.07068741439958,1.24551764144946,0.409104821814367,"HC"
"HD-11-1",-0.892279015537084,-0.740824983775179,-0.629194106479241,0.495757185679331,1.21262449387936,-0.754081256652858,-0.663895963883954,-0.717565729212877,-0.764295672097476,-0.746214058734067,-0.635512622338264,-0.873001138013938,-0.855086403042642,1.74339109892114,-0.746571793226809,-0.737998393662642,-0.852048220713407,-0.760295062356296,-0.80976872231893,-0.824444759682789,-0.715019274818611,-0.738791318791167,-0.596770556115524,-0.732082641137048,-0.670590073501799,-0.482863285983176,-0.726768253355137,0.408630159228079,-0.742190987045284,-0.760719832817898,-0.811526497046817,-0.861776570370562,-0.713120442482001,-0.816492932399021,-0.916327119825543,-0.723567334097485,-0.607826253039325,-0.913550571222547,-0.131687917395073,-0.704116239674613,-0.829665902483429,-0.848785899816802,-0.779404680113915,0.675376389780602,-0.72279595608002,-0.887077981874404,-0.668632622790295,-0.806722999202108,-0.759150744939479,"HC"
"HD-13-1",-0.889725068866585,0.799678151940169,0.423404475091468,1.13864184615752,-0.737521632705586,2.27725677701266,-0.662276249400076,-0.716124294797413,-0.0614927683508004,1.86720291076366,-0.634212470303973,0.796165021030813,-0.478303018666209,-0.71057031252634,-0.745109271692345,-0.737056247651144,-0.850454057779777,-0.758396276675221,-0.808434058090073,1.54487905910193,-0.713358061759297,-0.737513719962154,-0.119987484830277,-0.730481041441444,0.925655944078512,-0.481665080101513,-0.725491208417852,-0.744328924356252,-0.740567046026321,-0.759490685033413,-0.81009795038779,-0.859968253144811,0.417388134248494,2.01608476599,-0.415133122458038,0.315661948690486,-0.606569008593629,0.736277176141613,-0.749610424977518,-0.702898742126077,1.44383083917763,0.122648304197782,-0.77846977310685,1.29896141789158,-0.721768806884676,0.0152578882008583,0.174477118068956,-0.805089554539664,-0.757805992196418,"HC"
"HD-14-1",-0.900901882668718,-0.744148129010532,-0.633846159976933,1.04219006932488,-0.744315371147024,0.786015738607827,-0.669335950965214,-0.722391595398592,1.86697440127411,1.1506069597623,1.81394597853389,1.83901348926675,-0.259177889515933,-0.716294694547953,-0.751467005433299,3.11698248845037,0.937386010701963,-0.766673486039438,-0.814228327204016,1.32021361262082,1.48963153248619,0.460753173567021,-0.601062400990668,-0.737450713722531,0.693291811757883,-0.486885336461246,-0.731037025525355,0.374575104504373,1.62331398504881,-0.764825069033568,0.284357573639716,0.00230242397231725,-0.718384241625061,0.87538505542803,0.523576718077513,-0.728033128503558,-0.168607643510602,-0.223142276687932,-0.758739861396712,-0.708184574007437,0.697735140711418,0.652807180679131,-0.782519464067173,0.0603261032679928,-0.726221959899189,0.495726861518233,0.760614615938992,-0.812195089105987,-0.763646992188756,"HC"
"HD-15-1",-0.844142972591906,-0.721063258136265,-0.602344295788294,-0.87148677826235,-0.708729942961142,1.01518810559983,-0.63273749737732,-0.689477417906698,-0.739934457827485,-0.720826263401134,1.37283531292223,1.13049765591984,-0.811588764800325,-0.686112095465454,-0.718040071381513,-0.719287580028531,-0.192547579711985,-0.723795835404512,-0.783542429407986,-0.793015041592531,-0.682886147573385,-0.713714348509063,-0.57193961050868,-0.701014617757014,-0.641162035571918,-0.459760889048254,-0.701716655229814,-0.723878650023512,-0.710684582574971,-0.736523517274476,-0.7835383826342,-0.82677124799123,-0.682872203560772,-0.791853275561599,-0.879693670601003,-0.697447145399815,-0.583364010912816,-0.862037020643744,0.157423931129657,-0.680199206456212,-0.799680258520444,0.625311313537005,-0.760804731266531,-0.837422352926844,-0.702460786208192,-0.252759792004232,-0.641348950704453,-0.774969407939049,-0.732798868546273,"HC"
"HD-16-1",-0.904157380614821,2.14569986228578,-0.635589803577181,0.852581460135551,-0.746274225855607,2.6364147566407,-0.671378190988691,-0.724197145097741,-0.101347136089342,2.57726360184121,1.79041674321649,2.27473839086597,-0.865776004815887,-0.717941858202581,-0.753298010760402,0.908385242758142,1.4412019498005,-0.769068481814041,1.62540500384344,2.12101047949683,-0.722679566301418,-0.0429361227389553,-0.14684272527363,-0.739461519248778,2.05931728325625,-0.488394362296562,-0.732631483303659,1.29626038072432,1.60818867212154,-0.766357080975314,2.03624584974689,0.656362978936078,-0.720359087919304,2.33499014533044,1.68600601603097,-0.729702327557983,-0.174586302592206,1.55829483023406,1.60445819914401,0.00894300486350144,0.893132829785601,2.08095615210575,-0.783678811513424,0.844960767304803,-0.727498684601988,1.4874294940898,0.548938318287027,-0.814243785768666,-0.765326872981556,"HC"
"HD-20-1",-0.508365456842,-0.210458683329011,-0.238655478330776,0.150341996774681,-0.248508942591897,0.777457855128494,-0.25389123094421,-0.315744993810983,1.03206456544718,-0.171747401216751,-0.29229260707387,-0.483312593228294,-0.508277951606616,-0.191894203296135,-0.232728818166029,-0.153403223213191,2.54583936136017,-0.322884795744133,-0.313880730553216,-0.327943570640196,3.2938552401136,-0.188487359041845,-0.214255695014014,-0.267565637895704,5.07945059913718,-0.157221751074819,0.827801030504966,-0.213696029173521,-0.257149967609109,-0.216878977159485,0.922395717813023,-0.462100378409734,-0.382676400416868,-0.338499680668859,-0.531818998344948,2.08169595388635,-0.219391151776121,-0.568093541674621,2.90211868731794,2.92469637803141,2.17506661417771,-0.416450813812545,-0.261148376579649,-0.45114421775002,-0.159154433545239,0.518001083291935,-0.34236728434901,2.36324780101996,2.16754865494193,"HC"
"HD-22-1",-0.654601373315937,-0.445010694884594,0.3377417389834,-0.0597673048780272,-0.509761277328564,0.477620771351622,-0.44346710819816,-0.503120221161462,-0.4999496334126,-0.43692636094946,-0.43279482634543,0.170966566546283,-0.637624081679676,-0.42318713269168,-0.496218662274945,-0.420670348087618,-0.652793330725919,-0.548897261394995,-0.555271535017828,2.00142825851587,0.618630065974367,-0.464937223522821,-0.381421987013415,-0.522857426135476,-0.467015412644476,-0.266679982418259,1.27252892154487,-0.459999551386564,-0.519038511697002,-0.521595000853529,-0.562210236653565,-0.666989169735197,-0.527187344442263,-0.596708655740275,-0.717482845581681,-0.440243557637329,-0.368733703353794,-0.668418321141003,-0.54359619179863,-0.340601609229005,-0.623615016036149,-0.648215122884309,0.647051164083798,-0.690032593220787,-0.391179015485064,0.225300971116768,-0.48604377402138,0.408696862456438,-0.481809375772735,"HC"
"HD-34-1",0.479546441676654,0.475734454627437,-0.501343741702794,-0.75413685206901,1.77062320704172,-0.614752642703142,-0.530912550894141,-0.600058558840024,-0.640698058839938,-0.576975041777661,-0.506998113371859,-0.736241288384807,-0.687138624449649,-0.54533962050363,-0.609269001070171,1.43051571449838,-0.721548624393048,-0.606727038614783,0.338768158832286,0.380095071349178,-0.564950795003615,0.564156459179067,-0.469707342295949,-0.590264104128542,-0.541204128248486,-0.324488041251005,-0.539359070495773,-0.590079567553912,-0.596505092262153,-0.634374938991826,0.387473369349059,0.0972436222478397,-0.589967667536343,-0.705036934407031,-0.00948731803338148,-0.552573343309379,-0.447605825640775,-0.721946938627267,-0.5988600607921,-0.469358414053334,-0.703286637670828,-0.736043422550255,-0.64295594267667,-0.756751321149477,-0.513717910173903,-0.760303940925449,0.0248483588419075,-0.670793790354164,-0.603499722984189,"HC"
"HD-39-1",-0.870173489946994,0.896106714526054,-0.617047347458016,0.834172975303827,-0.725383814585638,-0.739686595626497,-0.649750458353894,-0.704907261938465,0.508455315514056,0.99016598193002,-0.624108515232768,1.14758961320634,-0.835146322986003,0.469603476287187,-0.73372210277099,1.77070421014647,-0.838045983783351,-0.743717648672626,2.6624389424162,0.753748411398223,-0.700476730447653,2.61002352809995,-0.585549591172208,-0.718045009315147,-0.65724817093107,-0.472388708720037,-0.715521833703472,1.72351558122566,-0.00944869224935145,-0.749879178330168,-0.798952646030036,1.09299682357321,-0.699409637332124,2.56687137881113,0.795385016213833,-0.711822948864777,-0.596792746983474,0.947562697001973,2.20419256138129,-0.693387789918457,1.77959889415826,0.519293346183515,-0.771122404760628,-0.850615339687131,-0.713715168072348,0.0761899561463838,0.766523828053005,-0.792393439207136,-0.747313393100852,"HC"
"HD-40-1",-0.830743923782467,3.1798593890136,-0.594611271840206,-0.860396437389094,-0.699941130491572,2.09576957758042,-0.623835929318249,-0.681317079315004,1.6822909151745,-0.713378598852083,-0.602929154917373,-0.830614323973296,-0.11438359171752,-0.67858302281965,-0.709737516127893,0.191899207498124,-0.811929493140017,-0.0102953169994433,-0.775836386981605,1.46423052302469,1.90234539142192,0.172017925551389,-0.564769811144353,-0.692041870151351,0.677053611633763,-0.453141159597992,-0.694372651172567,0.0984143470774289,-0.701583401692411,-0.729397388222947,1.50866793066892,1.38337819440657,-0.233353570532203,-0.784586233403287,-0.287907425308846,-0.689817262011385,2.19696472871309,1.68668349568869,1.09940569890616,-0.673174967139054,1.72818400985935,0.680333488190053,-0.755248090523841,-0.830359871734525,-0.696425872575796,-0.848504772712004,0.500211363853667,-0.765771472172814,-0.725084441557185,"HC"
