"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161"
"HD-9",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-10",3.91888965856901,3.51266192128151,3.51266192128151,3.51266192128151,3.91888965856901,3.51266192128151,3.51266192128151,5.1521799245671,3.51266192128151,3.51266192128151,4.70145594913105,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.91888965856901,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.9473540325558,5.70635834181804,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21173632318772,3.91888965856901
"HD-11-1",3.51266192128151,4.1037756830187,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.25731566700609,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.88807557339252,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.88807557339252,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-13-1",3.97461499329902,3.51266192128151,4.83197797175445,3.51266192128151,3.51266192128151,3.78012829615148,4.21438744127309,3.78012829615148,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.78012829615148,3.51266192128151,4.30617059537128,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.89037871433088,3.51266192128151,4.65047275061749,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-14-1",3.51266192128151,3.51266192128151,4.03125599229339,3.51266192128151,3.51266192128151,4.24222114800372,4.03125599229339,3.88034487711677,3.51266192128151,3.51266192128151,4.53398237419584,3.51266192128151,4.19599146392712,3.88034487711677,3.51266192128151,3.51266192128151,4.19599146392712,3.51266192128151,3.51266192128151,3.88034487711677,4.24222114800372,3.51266192128151,3.88034487711677,3.88034487711677,3.51266192128151,3.7730038499595,3.96237648714285,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-15-1",3.51266192128151,3.51266192128151,4.1045088778632,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.02610420713407,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-16-1",4.27948589296995,3.51266192128151,5.22140959367096,3.51266192128151,3.51266192128151,3.77094437659957,4.61312000882613,3.51266192128151,3.51266192128151,3.51266192128151,3.95883769029124,3.51266192128151,3.51266192128151,3.77094437659957,3.77094437659957,3.51266192128151,4.78934219106422,3.51266192128151,3.51266192128151,4.0871671416844,4.23655326335707,3.51266192128151,4.35827552782851,4.0871671416844,3.51266192128151,3.77094437659957,5.64176954123709,4.9394972102237,3.77094437659957,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-20-1",3.51266192128151,3.51266192128151,4.06171568388916,3.51266192128151,3.51266192128151,4.06171568388916,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.54888488500818,3.51266192128151,3.51266192128151,3.51266192128151,5.92697663673909,3.51266192128151,4.06171568388916,3.51266192128151,3.51266192128151,3.51266192128151,4.06171568388916,3.51266192128151,4.45268347861701,3.51266192128151,3.51266192128151,5.70368434925301,4.7128927765882,3.51266192128151,3.51266192128151,4.7128927765882,4.45268347861701
"HD-22-1",3.51266192128151,3.51266192128151,3.95836823118615,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.95836823118615,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.14052878456785,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.95836823118615,3.51266192128151,3.95836823118615,3.51266192128151
"HD-34-1",3.91176850219047,4.30348459614674,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07531278834448,3.51266192128151,3.51266192128151,3.91176850219047,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.91176850219047,3.91176850219047,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-39-1",3.99637508096832,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.90822440030215,3.99637508096832,3.51266192128151,3.90822440030215,3.51266192128151,4.1352204272377,3.51266192128151,3.51266192128151,4.81374351983374,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.19360587794821,3.79280346047356,3.51266192128151,3.51266192128151,4.24705685534996,3.51266192128151,3.51266192128151,4.86546256816201,5.28189443538178,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-40-1",4.55407054019904,3.51266192128151,4.59473877400262,3.51266192128151,3.51266192128151,4.193249933046,3.51266192128151,3.94548108872657,3.51266192128151,3.51266192128151,3.81928290495896,3.81928290495896,4.36892681749689,3.81928290495896,3.51266192128151,3.51266192128151,4.193249933046,3.51266192128151,3.51266192128151,3.81928290495896,3.51266192128151,3.51266192128151,4.193249933046,4.36892681749689,3.51266192128151,4.55407054019904,5.84034659257724,4.59473877400262,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-45-1",4.49763671469913,3.51266192128151,4.42131348165554,4.13071352470023,3.51266192128151,4.24177139475685,3.90533485889312,4.24177139475685,3.51266192128151,3.51266192128151,3.79075076776852,3.51266192128151,5.01886328067904,4.53336495907351,3.51266192128151,4.18869079849297,5.0818961528509,3.51266192128151,3.51266192128151,3.51266192128151,4.13071352470023,3.51266192128151,4.06629766049973,4.24177139475685,3.90533485889312,4.13071352470023,5.79063894248472,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-46-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.16201319067781,4.3914194078811,3.51266192128151,4.45444731991768,3.51266192128151,3.51266192128151,3.86183915385815,4.28605898331311,3.51266192128151,3.51266192128151,4.3228663725232,4.11455719546595,3.51266192128151,3.51266192128151,3.86183915385815,4.42354920437881,3.86183915385815,3.93979776710648,4.73758723682526,3.51266192128151,4.3914194078811,3.51266192128151,3.51266192128151,3.75986806208704,3.51266192128151,3.75986806208704,3.51266192128151,3.51266192128151
"Control-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.25487596656749,3.51266192128151,3.51266192128151,4.95193858529483,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.05116188639959,3.51266192128151,3.51266192128151,3.51266192128151
"Control-3",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.54383577782741,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.84499810699058,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-4",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.85184269879378,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.85184269879378,3.51266192128151,3.51266192128151,3.85184269879378,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-5",3.51266192128151,3.51266192128151,3.51266192128151,4.5054475844516,3.51266192128151,3.51266192128151,3.51266192128151,4.43429440519448,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-6",3.77462261096703,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.40697950368034,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.0952620932324,4.75867643483115,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-8",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.76206055010747,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-9",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.00368064407588,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.15258713123837,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-10",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Control-13",3.76039042491389,3.51266192128151,3.51266192128151,3.51266192128151,4.11581392687425,4.67083476224065,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.62177629591399,3.51266192128151,3.51266192128151,4.51504374526741,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.76039042491389,3.94069597522408,3.51266192128151,3.94069597522408,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"Type-Unknown-3",4.22034543976424,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.22034543976424,4.22034543976424,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.3752055457887,3.51266192128151,4.22034543976424,4.22034543976424,3.51266192128151,3.51266192128151,3.51266192128151,4.8061671900231,3.51266192128151,3.51266192128151,4.50392745137481,3.51266192128151,3.51266192128151,3.51266192128151,4.01555195054725,3.51266192128151,4.01555195054725
"HD-17-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.7196506544438,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.85308180251064,4.12920868519124,3.51266192128151,4.12920868519124,4.7196506544438,3.51266192128151,3.51266192128151,4.12920868519124,3.51266192128151,4.12920868519124,3.51266192128151,3.51266192128151,4.85308180251064,3.51266192128151,3.51266192128151,3.51266192128151,5.07835826088245,4.12920868519124
"HD-18-2",4.07826481104955,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.62348278865351,4.07826481104955,4.07826481104955,3.51266192128151,4.30758369591498,3.51266192128151,3.51266192128151,3.51266192128151,4.48035770571302,3.51266192128151,4.30758369591498,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07826481104955,4.30758369591498,3.51266192128151,3.51266192128151,4.62348278865351,3.51266192128151,4.30758369591498,4.30758369591498,3.51266192128151
"HD-21-1",4.16995270503126,3.51266192128151,4.16995270503126,3.51266192128151,4.43450904308884,3.51266192128151,4.93664216248613,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.16995270503126,3.51266192128151,3.51266192128151,4.43450904308884,3.51266192128151,4.16995270503126,4.63265745047429,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.43450904308884,3.51266192128151,5.54045919293619,4.93664216248613,4.63265745047429,3.51266192128151,4.16995270503126,4.16995270503126,4.16995270503126
"HD-24-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.2258928754204,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.72467521249557,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.51155370763998,3.51266192128151,5.05000913341315,3.51266192128151,4.51155370763998,5.18273548285817,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.72467521249557,5.05000913341315,4.51155370763998
"HD-25-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.23002717090426,4.23002717090426,4.23002717090426,4.23002717090426,3.51266192128151,3.51266192128151,5.42054754451578,4.23002717090426,3.51266192128151,3.51266192128151,3.51266192128151,4.5172352174095,3.51266192128151,4.5172352174095,3.51266192128151,3.51266192128151,3.51266192128151,4.23002717090426,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.23002717090426,4.23002717090426,3.51266192128151,3.51266192128151
"HD-26-2",3.51266192128151,4.64844416748047,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.32587382646765,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.09144334422587,3.51266192128151,3.51266192128151,4.09144334422587,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.09144334422587,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.32587382646765,4.09144334422587
"HD-27-2",3.51266192128151,3.51266192128151,3.51266192128151,4.25621079213394,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.55317660062605,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.25621079213394,3.51266192128151,3.51266192128151,3.51266192128151,4.77424509562051,4.25621079213394,4.95539957629452,5.11077970165585,4.55317660062605,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-29-2",4.08527165029322,3.51266192128151,4.87347694754849,3.51266192128151,3.51266192128151,4.76206591922513,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.08527165029322,3.51266192128151,3.51266192128151,4.08527165029322,3.51266192128151,4.49205837410671,3.51266192128151,3.51266192128151,3.51266192128151,4.76206591922513,3.51266192128151,3.51266192128151,3.51266192128151,4.31731018491947,3.51266192128151,4.08527165029322,4.97429132076855,3.51266192128151,3.51266192128151,3.51266192128151,4.31731018491947,4.08527165029322,3.51266192128151
"HD-30-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.26599594792032,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.79019759758855,3.51266192128151,3.51266192128151,4.56658988152919,3.51266192128151,3.51266192128151,3.51266192128151,4.26599594792032,3.51266192128151
"HD-31",4.58987634253401,4.28300143035923,4.4507649291084,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.06056959515778,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.06056959515778,3.51266192128151,4.06056959515778,3.51266192128151,3.51266192128151,3.51266192128151,4.4507649291084,3.51266192128151,3.51266192128151,5.23642607284677,4.06056959515778,4.28300143035923,5.69977748068445,3.51266192128151,4.06056959515778,3.51266192128151,3.51266192128151,4.06056959515778,3.51266192128151
"HD-32-2",4.46445482085368,3.51266192128151,4.19166870376885,3.51266192128151,3.51266192128151,4.19166870376885,4.19166870376885,4.19166870376885,4.19166870376885,3.51266192128151,3.51266192128151,4.19166870376885,4.19166870376885,3.51266192128151,3.51266192128151,3.51266192128151,4.83632605801595,3.51266192128151,4.19166870376885,3.51266192128151,3.51266192128151,3.51266192128151,4.19166870376885,3.51266192128151,4.19166870376885,3.51266192128151,5.95250103190205,5.3286685292325,4.46445482085368,3.51266192128151,3.51266192128151,4.83632605801595,4.46445482085368
"HD-33-1",3.51266192128151,3.51266192128151,5.0533355559463,3.91508962429357,3.91508962429357,4.626707225545,4.20527844800633,4.07996546450182,3.91508962429357,3.51266192128151,4.30994483614686,3.51266192128151,3.51266192128151,4.07996546450182,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07996546450182,3.51266192128151,3.51266192128151,4.48319852292276,4.30994483614686,4.30994483614686,3.51266192128151,3.91508962429357,3.51266192128151,3.51266192128151,3.51266192128151,4.30994483614686,3.91508962429357,4.07996546450182
"HD-35-2",3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.51266192128151,3.97164356430314,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.97164356430314,4.15907998432999,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.15907998432999,3.51266192128151,3.97164356430314,3.51266192128151,3.97164356430314,3.51266192128151,4.15907998432999
"HD-36",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21868392839508,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21868392839508,3.51266192128151,3.51266192128151,4.21868392839508,3.51266192128151,5.49279903709481,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.21868392839508
"HD-37-2",3.51266192128151,3.51266192128151,3.51266192128151,4.05592387286674,3.51266192128151,3.51266192128151,4.05592387286674,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.15126687578957,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.80736691630396,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.58103638102947,4.05592387286674,4.27654317462669
"HD-38-2",3.51266192128151,3.51266192128151,4.7952821634859,4.01108836874223,3.51266192128151,3.51266192128151,3.51266192128151,4.01108836874223,4.21412412052387,4.60635051013639,4.21412412052387,3.51266192128151,4.60635051013639,3.51266192128151,3.51266192128151,3.51266192128151,4.36769293927099,3.51266192128151,4.21412412052387,3.51266192128151,5.09367947458677,3.51266192128151,4.01108836874223,4.21412412052387,3.51266192128151,4.01108836874223,7.22801186593165,3.51266192128151,3.51266192128151,3.51266192128151,4.36769293927099,4.21412412052387,4.01108836874223
"HD-44-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.52969112892842,4.39783653793025,3.51266192128151,3.51266192128151,4.39783653793025,3.51266192128151,4.83890255784808,4.23909552687851,3.51266192128151,3.51266192128151,4.74628805578033,4.02901131936497,4.02901131936497,4.39783653793025,4.23909552687851,3.51266192128151,4.23909552687851,5.00285490345715,4.02901131936497,3.51266192128151,3.51266192128151,5.07653164843051,4.02901131936497,3.51266192128151,4.23909552687851,4.52969112892842,4.39783653793025
"HD-47-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.13377394154893,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.728225253249,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.38451859862704,3.51266192128151,5.88997147894699,4.728225253249,3.51266192128151,3.51266192128151,3.51266192128151,4.13377394154893,3.51266192128151
"HD-48-1",3.51266192128151,3.51266192128151,4.24140347461571,3.51266192128151,4.24140347461571,3.51266192128151,5.3372413359634,3.51266192128151,4.92821877535673,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.92821877535673,3.51266192128151,3.51266192128151,3.51266192128151,4.92821877535673,4.92821877535673,4.92821877535673,4.75006200576591,3.51266192128151,3.51266192128151,4.53285986765676,3.51266192128151,4.24140347461571,4.24140347461571,4.75006200576591
"HD-49-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.38963234925002,3.51266192128151,3.51266192128151,4.02412970840314,3.51266192128151,4.02412970840314,3.51266192128151,3.51266192128151,4.38963234925002,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.23229667640901,4.02412970840314,3.51266192128151,3.51266192128151,5.78816184263839,5.31660061460859,3.51266192128151,3.51266192128151,4.02412970840314,4.52035331208013,4.23229667640901
"HD-50-1",4.84722949675678,4.47254904750361,4.19754424977537,3.51266192128151,3.51266192128151,4.47254904750361,4.19754424977537,3.51266192128151,4.47254904750361,4.47254904750361,4.19754424977537,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.23722573138678,3.51266192128151,4.84722949675678,4.19754424977537,4.47254904750361,3.51266192128151,3.51266192128151,4.19754424977537,3.51266192128151,4.67813230496467,5.69377178035337,4.84722949675678,3.51266192128151,3.51266192128151,3.51266192128151,4.19754424977537,4.47254904750361
"HD-51-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.58129464393083,3.51266192128151,4.58129464393083,3.51266192128151,4.138910713011,3.51266192128151,5.29137631224635,4.99293153840481,3.51266192128151,3.51266192128151,4.58129464393083,3.51266192128151,4.39162392388948,3.51266192128151,3.51266192128151,3.51266192128151,4.58129464393083,4.138910713011,4.73786460889896,4.87305368371526,3.51266192128151,6.19936504301375,5.1011368698716,3.51266192128151,4.58129464393083,4.99293153840481,5.1011368698716
"HD-53-1",4.15896468781267,3.51266192128151,4.91418833491978,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.41933938874037,4.41933938874037,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.41933938874037,4.41933938874037,3.51266192128151,3.51266192128151,4.61450047978459,4.41933938874037
"HD-54-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.58929638483012,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.11244404045892,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.74691552736664,4.58929638483012,4.14373839180581,3.51266192128151,5.46904853507273,5.2119362654796,3.51266192128151,3.51266192128151,3.51266192128151,4.14373839180581,4.14373839180581
