"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161"
"VU456-1-GBM-WT",-0.769316113628519,-1.40227703395538,-0.61578258982597,-0.570972571342779,-1.46053135199295,-1.3261890331468,-1.35646760845151,-1.18171046849503,-1.45569433900377,-1.5641644148691,-1.00111111689465,-0.892896960420901,2.74960577814639,-1.49506211541551,-0.878838816231247,-1.54918652121981,-1.04716601630164,-1.30687244615951,-1.2751901331933,-0.3475057829254,-1.52061506351894,-1.55156622069904,-1.34086821343838,-0.78269255495845,-0.95516252661714,0.429875447541282,-1.42791087302026,-1.43563097055333,-0.448132777862311,-0.475880854447016,-1.34600245882872,-0.992121807868262,0.711320158119436,-1.25854723153026,-0.824079513052218,-0.104095239598231,-0.0871153585950862,-0.432420176768001,-0.832764652482655,-1.66927067023903,-1.16905240085766,-1.0563382334789,0.507188157952716,-0.981789294918285,-1.00769402616996,-0.29312601422786,-0.914756443316652,-0.582166638855947,-1.37527092931818
"VU468-1-GBM-WT",0.101216781843114,-1.38517614774143,-1.28135795331459,-0.553621762358146,-1.45103554528325,-0.645344778356854,-1.32925027634712,-1.15574701279958,-1.43560816785266,-0.628755285888661,-0.975403601495197,-0.881717072057463,-0.600803637343172,-1.47375447194525,-1.4663195431225,-1.53324759177827,0.0358112854186933,1.1746668232575,-0.285922847790846,-0.0577940956103942,-1.50654867810126,-0.631568872327443,-1.31605378533031,0.168408018132381,-0.926796502328773,-1.25325294623752,-1.40736188625,-1.41723070728393,-1.43894821662953,-1.5097885336169,-1.32382349047306,-0.980949172416234,-0.811103518728482,-1.23987828672543,-0.811387586027781,-1.36685807411815,-1.21507566202344,-0.402644821729022,0.0517925089884916,-1.65062923303093,-1.15811956683495,-1.04052413667065,-0.829207030190098,-0.975432213612067,-1.48790238221482,-0.906449825380791,-0.887037429002041,-1.2252817452661,-1.35373109330691
"GBM-471",0.885943639287554,-1.47201460363603,0.547668962666989,-0.648845150903857,-1.50377173612737,-1.37188707523074,-1.41524661408634,-1.23974739810293,-1.50111848812113,-1.62781039187593,-1.09414633603139,-0.368957562452042,2.45690208635515,-1.56995808446487,0.0804516945466154,-1.60943476962388,-1.08835477501904,-1.36136963255854,-0.817104120707764,-1.37465032808299,-0.65014001422963,-1.5961454033899,0.357956045766271,-1.46224687431986,-1.04565259160492,-1.39639344546772,-1.51774407742862,-1.49781748749981,-1.49359443836667,-0.113214885223213,-1.3859692745291,-1.04171893114678,3.81506581003607,-1.28775846530328,-0.880422647572449,-1.4731456200569,-1.35039624806929,-0.571175414061232,-0.180102142488059,-1.75644429678298,-0.332288629951261,-1.08740641021252,-0.0136516112015104,-0.243609795571579,-1.58369326481428,-0.955414730500236,-0.98049579310272,-1.29787959303887,-1.44446373934386
"GBM-475",-0.776255654597199,-1.40772641019597,-1.31513630977644,-0.576455043045851,-1.46356224507536,-1.32974139816753,-1.36231228268649,-1.18998399518952,-1.462095007511,-1.57053746158659,-1.00930308553708,-0.896414805668255,-0.630661175826527,-1.50185201885192,-1.49064415605295,-1.55426562778262,-1.05011870856643,0.912997005035312,-1.28202494190243,-1.33753934929285,-1.52384184612044,-1.55803204002411,-1.34877559047511,-1.42083749734406,-0.964201656920867,-1.28650568385447,-1.43445902256486,-1.4414944068821,-1.45199721056763,-1.5243142546293,-1.35266804589639,-0.995643708501657,-0.841364429996622,-1.26109240808437,-0.828080159804738,-1.39554764353908,-1.24651176826978,-0.44190725100385,-0.839423575412955,-1.67521095916567,-1.1725360985452,-1.05859537780913,-0.539732629696284,-0.983774908208668,-1.51015540705619,-0.918466960842594,-0.92358939712553,-1.25643776638321,-1.38213482333617
"GBM-476",1.38309702712505,-1.39802726384168,-1.30060782153417,-0.566681064359524,-1.45816923719524,-1.3234206628673,-1.34970378328452,-1.17525824627202,-1.45070269068867,-1.55919430778209,-0.994722498826836,-0.890138308799901,-0.617847424027261,-1.4897669169515,-1.48333638913967,-1.54522551094598,-1.0448494662531,-1.3036042472155,-0.685752383728426,-1.33192270638349,-1.51810117823724,-1.5465237636333,-1.33470153800163,-0.775710707848916,-0.193687505777074,2.82928948136002,-1.42280420961402,-1.43105829005314,-1.44637825803392,-0.322223837130709,-1.34049072594591,-0.989362109123481,-0.832916344515651,-1.25558370884529,-0.820944631219698,-1.38320790544441,-1.23299071076959,-0.425020788619809,1.90667298276291,-1.66463805519603,-1.16633543821099,-1.05456421701386,-1.31489805325318,-0.98022726731082,-1.00119959630083,-0.913343418211897,-0.907867944256333,-1.24409982447472,-1.36991802829368
"GBM-480",1.70846313066924,-1.43830711274764,-1.35694668757821,-0.606770226636491,-1.48060531777828,-1.349720923251,-0.291847471858665,4.5554517394036,-1.48411880378545,-1.606301599978,-1.05527461426004,-0.290858925126212,5.52841879520754,-1.53995546559079,-0.934895370848995,-1.58276845822927,-1.06630511320598,-1.33470716589198,-1.31026004228897,-0.421924410365654,-1.54200987342036,-1.57823939412729,-0.052168850293266,0.566563025278825,-1.01078091611938,8.76908230672085,-0.906402557952761,-1.4743987237037,-1.46976493489588,-0.395911003118349,-0.805887315523007,1.12282448267192,-0.160520411522041,-1.27467350989357,0.878171596072773,-1.43445393966601,-1.28914267850594,3.34444146001359,-0.876523760461175,-0.596444479684603,-1.18822420261713,-0.523476257612824,-1.35373050845705,-0.994552475040463,-1.54033302183652,0.00904776761972331,-0.948968352273735,-0.645542463727091,-1.42065348896737
"GBM-484",-0.737234717229214,-1.37716951065268,-1.26936469859352,-0.545425657093921,0.414676742108993,-1.30986214791132,-1.31650711801268,-1.14359091955843,-1.42620381997867,-1.53480116081874,-0.963367339533013,-0.876411873298039,0.249513376784508,-1.46377823057693,-1.45571752930583,-1.52578498299737,-0.351813382256972,0.963865829745644,-1.2436993512474,-1.31653501459572,-0.820982756591701,-1.52177552499227,-1.30443566695093,0.986021035004728,-0.913515526168477,-1.24144631636602,-1.39774084804459,-1.40861570169344,-1.43432863731212,-1.50056130947249,-0.334178584898345,-0.974901321042017,-0.797392334186916,-1.23009332997473,-0.805376478287821,-0.739045187795607,-1.20391404052547,2.77433475829422,-0.79816405257153,-1.64190130977183,0.532537788339043,-1.02997283180064,-1.29478979097404,-0.969654502374994,-1.48000128153403,0.149534576969788,-0.136123464762895,-1.21355750826169,-0.740193411095061
"GBM-485",-0.767216411756553,-1.40062966164379,0.976149451671926,2.16331541695727,-0.225981119760023,-1.32511569455911,-1.35384569291198,-1.17920934209194,-1.45375938652316,-1.56223781258668,-0.998634645877932,-0.891829172946057,-0.621289916198885,-0.90314477305601,-1.48678236241766,-1.54765108318988,-1.0462694648138,-1.30560515513934,-1.27312393806833,-1.33342940276918,-1.51964031333682,-1.54961157281685,-1.33847777581533,0.230429453951299,-0.952429954607827,-1.27604078048515,-1.4259313363218,-0.328071913465656,-1.44788499260572,-1.5216623370866,-1.34386590181572,-0.991053393277414,-0.835190246779859,-1.25777734358058,0.57545188509724,-1.38651880581884,-1.23661857337061,-0.429551950710541,-0.830749102417723,-1.66747489269156,-1.1679992133334,-0.462365729759756,-0.525834970027422,-0.98118519680055,-1.50315220156609,-0.914724897460443,0.261639594179005,-0.579216720570704,-1.37319594156625
"GBM-486",4.85425273823719,-1.3377293906916,-1.21028678614666,0.767724093454532,0.0754287235409523,-1.25941259173537,5.11993898351338,1.8643148191139,-1.37987867695115,-1.4886759318094,-0.904077576501416,-0.828340292398048,6.94397061768453,0.0676110512271315,0.742696246938504,-1.48902470745606,-0.278238013402534,-1.24255900618105,-1.19423209784127,-1.26135751490596,-1.43768826129834,-1.47497884981911,6.17927726107973,0.258066781633856,0.45798075796746,5.19818416101261,-1.35034830398822,-1.36617880213271,-1.37872601168198,-1.4551086652313,-1.26228749110901,-0.935028708700072,0.0595601327797753,-1.18189333492258,-0.773720439757027,-1.30649394164198,-1.14893269368024,0.575631749758467,-0.719813896946928,-1.59890818587543,-1.09401533394756,0.0518489488620145,-0.759429762677463,-0.325546832770484,-1.44108102634811,-0.855234652174186,-0.0514557384501521,0.651783811089157,-0.256984610054374
"GBM-499",-0.697912531367175,-1.34652386547096,-0.0556698459638698,-0.513668833336404,-1.39847138378133,-1.27257641765269,-1.267732294765,-1.09706310567911,-1.39020839456884,-1.49896107200713,-0.183061424206044,-0.842412013031162,0.326324031996441,-1.42559386555172,-0.788217097639952,-1.4972216225884,-0.984211197507775,-1.25690171491451,-1.20526245253882,-1.27366115723485,-1.4504518564632,-0.91171602013072,-0.114698022517719,-1.36460289835496,-0.862682188955334,-0.435545131224489,-1.3609160338492,-1.37564150770433,-1.39133244800194,-1.46524383048508,-1.27369347179303,-0.949057178511257,0.0396208129417001,-1.19264111259845,-0.781995915739824,-1.31768271140515,-1.16119259726681,-0.335418744583278,-0.737284646738747,-1.60849491999707,-1.10659000062595,-0.989587393861251,-1.2652453493727,-0.930918027846567,-1.44975958013995,-0.868237754958041,-0.824385520080896,-1.16868263716644,-1.30504567366544
"GBM-505",-0.76516006970851,-1.39901693359035,0.848411832895015,-0.567681683760395,-0.829418096425494,-1.32406518860017,-1.35127891628558,-1.1767608144051,-1.45186512611488,-1.56035172677183,-0.996210255074427,-0.890781912815181,1.7010143431038,-1.49100004194246,-1.48464686346653,-1.5461479354389,-1.04539001084596,-1.30436502044135,-1.27110119504997,-1.33249566043528,-1.51868639564658,-1.54769803120152,-1.33613760912226,-1.41567496275291,-0.949754848618458,-1.27366264307249,-1.42399342930227,-1.43212315790253,-1.44695117620297,-0.679547211816058,-1.34177427662063,-0.990005790309688,-0.076689927933466,-1.2567931898772,-0.821675825597954,-1.38446701269495,-1.23437035605889,-0.426743968846877,-0.828774837003703,-1.66571688036601,-1.16696816064494,-1.05497841467836,-0.522660250505308,-0.980592081572529,-1.50156073106734,-0.913869364496098,-0.909472110823303,-1.2455490125122,-1.37116459082996
"HD-1",1.00820215630661,-0.487478371438959,-1.25180361906145,3.53901685026448,-1.42495040364697,-1.3008993523325,0.757864415734115,-0.418213047448398,-0.852042062306609,-1.52109030372309,-0.945743286804805,0.814705280191735,3.8605034219243,-1.44917055549831,-1.44019356919952,-1.51485788527734,0.374778892849996,-1.27867438883708,-1.2289950677797,-0.652402801903697,-0.158509827197175,-1.50786507859165,0.14146743813424,-1.39201531400496,-0.894068905210369,-1.22415850159001,0.14806576990953,-1.39600121114334,0.674007546095611,-1.48705038013523,-1.298234273829,0.179609478094767,-0.777315782173838,-1.21576574270059,-0.796499729766923,-0.00726893034847786,-0.483033554517824,4.78025829965172,-0.774874243279235,-1.06677414702503,-1.13364531609346,-1.01452312208472,-1.28348737431721,0.484223316747001,-1.46843212364708,-0.895438809821614,-0.855056326406005,-1.19639033694114,-1.32887928228796
"HD-2-1",-0.572753988513828,-1.27970962605686,-1.12337816166325,-0.422359484591445,-1.30497282721978,-1.17256691867624,-1.16139246414548,0.242953569707237,-1.31173045889859,-1.4208218042488,-0.816857301823325,-0.735504967990149,-0.426323673885475,0.205076129904777,-1.32666571496692,-1.43494722146162,1.35137228139337,-1.14793589271293,0.253655118938951,-0.500198575441966,-1.35348302949801,-1.40613696795074,-0.428784995533988,-1.26780848118444,-0.751854345630901,-0.337020496454022,0.155332048752804,-1.30375052030267,-1.29555760350328,-1.38824396696207,-1.18703884564487,-0.072890910697489,-0.630494490774955,-1.11098705038084,-0.676077828784416,0.761604837140676,-1.06805046496467,4.1650380395041,1.589626747057,-0.973314317916499,-1.01105651953917,-0.901538266380832,-1.20083197570077,0.728828051172417,-0.378404384079565,-0.769449317407953,-0.716085585471195,-0.351383199603444,-0.571106232536538
"HD-3-1",-0.684355577842759,-1.33597439762488,-1.20765795725763,-0.502608915595614,-1.38370866217063,-1.2567856670132,-1.25094203218451,-1.08104635440638,-1.37781731646573,-1.48662346703008,-0.901439320756994,-0.825532191542963,-0.535017664090981,-1.41244926609337,-0.769917550682216,-1.48738896119643,0.153814311637149,-1.23969682793655,-1.19203092079508,-1.25890224525947,-1.43514120515426,-1.47289650725637,-1.24465904731599,-1.34931978504596,-0.845183302791934,-1.18069978237889,-0.302029964457585,0.23927202928727,-1.37621031757941,-1.45308612890063,-1.2600113555214,1.43474267974441,-0.726846636826755,-0.216512800027603,-0.771877194542019,-0.664456040858419,-1.14648615237642,4.5797195574472,1.82829408031409,-1.59699509244596,-1.09150597967792,-0.97568509627655,-1.25507496024056,-0.917583370015582,-0.508035054739162,-0.852639800769859,1.31958738733994,-0.460046755186404,0.0336847852103375
"HD-4",-0.634074082625007,-0.793432568702284,-1.16771223958259,-0.474403252591992,-1.34639059071977,0.647834269400108,-1.20849862403928,-1.04055827340284,0.120044242864877,-1.45543574729878,1.16379363052419,-0.782862391150756,-0.487571832617086,-1.37922157849518,-1.36585695350741,-0.0792518873383348,-0.223673758650569,-1.19620530797984,-1.15858348067949,0.754069852709622,-1.39643804495295,-1.44125478707407,-1.20596278950345,-1.31068623701213,-0.800948594492419,-1.14137565273188,-0.696303358351132,-1.33559661529583,-1.33798371150509,-1.42235317949123,-0.592224959310876,-0.888523325009814,1.01918181065747,0.106952830404585,0.0498168872036146,0.378789521366145,2.55116419731042,-0.270972047475626,1.17746850725119,-0.568006370906861,-1.053375708963,-0.302839440435484,-1.22936565552528,-0.883875241742752,-0.903958643616712,-0.81321037954039,0.515092450666596,-1.11418519030094,-1.25816806094116
"HD-5",2.24778573388905,-0.131070677925839,-1.19961899684082,-0.496959923516941,-1.37619850797424,0.65230875626931,-1.24240041876778,-1.07289824493472,-1.37151367478854,-1.48034702842782,-0.893371533010402,-0.816945017339794,-0.527805699847385,-1.40576228984433,-1.39406246478556,-1.48238684809276,-0.960436622598278,-1.23094428504214,-1.18529971998602,0.0667977722194739,-1.42735230584358,-1.46652870237339,0.467951849402172,-1.34154489498311,-0.836281195388036,-1.1727859147591,-0.721899090096333,-0.42819172283948,-1.36851732341167,-1.44690121151339,-1.25305093144496,-0.923375980137282,-0.717656164985642,-0.585600237389832,-0.762739449204014,-1.2974332793151,-1.13900462751128,3.14170427201689,1.6409134708716,-1.59114485152032,-1.08383237272327,0.362780525808485,-1.24990103685204,0.077420553048681,-0.924978667568342,-0.844704743522922,-0.798586715455603,-1.14537625501508,-1.28499799034566
"HD-7",-0.0977869385618855,-1.46845702429926,-1.37556240184581,2.07143910253938,-1.49744585579381,-1.36566999387782,-1.40725259362267,0.0522932876016119,-1.49660850553507,-1.62216030418831,-1.08548384236862,-0.344853073735415,1.05444947966231,-1.56331611877416,-1.52151083392211,-1.1793245680834,0.107734621041859,-0.349120361989811,-0.0237952574746877,-1.36932306070647,-1.55999947949264,-1.59053715648419,-0.403804126262025,-1.45665873501977,-1.03489629631728,-1.37605937220567,-1.50743492393889,-1.49387298201998,-1.48733700128715,-1.54694248742197,-1.38130121081232,0.723756963519,-0.892448894790369,-1.28377209708211,-0.871090845436335,-1.46792063892252,-0.689158154663335,4.33048675411934,-0.912569332429866,-0.899034410581689,-0.303679044239286,-1.08236975549077,-1.36685407437182,0.836376920664019,-1.10400174271446,-0.0573059807783962,-0.97079259139245,-0.696832972978094,-1.43967122250058
"HD-8",1.31219652278042,-1.00458771117496,-1.37543766657916,1.89458589390231,-1.49731628486247,-0.434151946372647,-0.0873811540485157,0.81027027485482,-1.49651275570752,-1.62206518630936,-1.08533671216169,0.297909198070831,1.05523269413429,-1.01028982319302,-1.52139304727832,-1.60565220051714,-1.08147914035896,-1.35345820064971,-0.461926837098375,-0.482265910854375,-1.5598609309667,-1.59044277281579,-0.129367728259854,-1.45656389478571,-1.03471394964441,-1.37571750943078,-1.50715634530519,-1.49378796885636,-1.48720174439202,-1.54685640828027,-0.102662416725765,-0.432129017726088,0.756037171058757,-1.28370413385748,-0.8709325129035,-1.46779766187184,-1.33084985975423,2.96550276868231,-0.912294472393795,-1.74115983500138,-1.20140784638112,-0.569923182968605,-1.36681008669604,-0.216164950017175,-1.56985674634327,-0.948801215429828,-0.970627929443641,-1.29119934214561,-1.43958965003818
"HD-9",-0.948933374288297,-1.4848127699134,-1.41581268115648,1.29342083462266,-1.52691360790859,-1.39966240028776,-1.45133390054235,-1.27239517857504,-1.51701591648993,-1.64661052721058,-1.1326592922879,0.0972363866055346,-0.808171459276767,-1.59095518414874,-1.5486762525394,-1.6207110722253,-1.11827093645482,-1.3965361047524,-1.34580063808089,-1.39824984865435,-1.5949971107437,-1.61349358449862,-1.45057890890275,-1.48718925647477,-1.09399115652994,-1.48577097612224,-1.53801238342765,-1.51195272581646,-1.5180027622128,-1.56588910139906,-1.406484734568,-1.07843595564441,-0.953508812109731,-0.902101726295589,1.03571795573163,-1.49586274887199,-1.38831803112434,-0.682687983213443,-1.00372884115044,-1.78416304546669,-1.23329929184467,-0.683717671916353,-1.38045341407533,0.505013428371229,-1.60372522695448,-0.984029543217565,-0.468242121196693,-1.32708308014084,-1.46551991709192
"HD-10",-0.778163443350135,-0.921091818096136,-1.31738237445156,6.02015678361675,-1.46439660801965,-1.33071935375936,-1.36347204828841,-0.502260625443071,-1.46385622863434,-1.5722910822414,6.13293736096992,-0.897378894089557,2.96621195199123,-1.50372034265968,-1.4914058221198,-0.134008542152789,-1.05092763963096,-1.31222363918331,-1.28390562193747,0.387130769621039,-1.52473035980943,-1.5598111881806,-1.35095140061925,-1.42172703501201,-0.966688882623861,-1.28871679792678,-1.43626082487405,-0.93091024565795,-1.45286667545402,-1.52487443694181,-1.35344380227346,-0.996609442993852,-0.842663874943793,-1.26179231594623,-0.15169533266714,-1.39745533340829,5.28581652426496,3.85722792320608,-0.841253541442798,-1.67684550129584,-1.17349461985321,0.945717023444011,-1.32569425663909,0.365102176365416,-1.51163510406475,1.43802235635524,8.41376328660868,0.0795915258997217,-0.794237008136572
"HD-11-1",-1.04222647171476,-1.49804660092092,-1.45216628172562,0.9067278960206,-0.416498733346065,-1.43025761580539,-1.49187099799961,-1.30786144386111,-1.5338207241105,-1.66411570146725,-1.17474120951719,-1.01757508175976,-0.902863411383889,-0.175698240047964,-1.57103243340763,-1.63096781916346,-1.15067869168046,-1.43612709571925,-1.36711705126396,-1.42384917807063,-1.62359773090093,-1.63032120413682,-1.48409847119177,-1.51460860033519,-1.14789861151755,-1.5340484545357,-1.55961460943101,-0.979012683051836,-1.54482485624341,-1.58021542936439,-1.42842477727852,-1.11897303272424,-1.00912602405088,-1.3233832765186,-0.968313546705331,-1.52025479461308,-1.42388056792401,-0.817964550643605,-0.122664467340182,-1.80088881693302,-1.26128608407767,-1.13260507857729,-1.39174397050578,-0.164382914599968,-1.61730035092966,-1.01472088758947,-1.07168874876329,-1.35897973933023,-1.4880257264017
"HD-13-1",-1.03872689524098,-0.784528172573996,-0.455727108964726,1.67509741996902,-1.55131256688925,0.604980406372837,-1.49039371365235,-1.3065925994756,-1.19731669149326,-0.411979067744846,-1.17322996682911,0.377824979728024,-0.323727251311225,-1.61186194226159,-1.57023396381803,-1.63061087936632,-1.14952025094179,-1.43468269367102,-1.36636367377625,-0.0787288144355208,-1.62256359302625,-1.62972549170384,-1.03448476657026,-1.51362122975706,0.899788311646704,-1.53229481392263,-1.55884924002209,-1.52619299409836,-1.54385921024184,-1.57971040595882,-1.42764601561774,-1.11750906064799,0.446265110421992,0.133085013429127,-0.526774207687343,-0.844933251629002,-1.42260561228218,2.26004317266494,-1.087925316483,-1.80029741817395,0.216668187657915,-0.532531325682043,-1.39135207284661,0.194071352994276,-1.6168257607441,-0.369205320462392,-0.0383580467060199,-1.35783473395991,-1.48722712179108
"HD-14-1",-1.05404206023075,-1.49958578984597,-1.45657013369734,1.55981918982156,-1.55526592620921,-0.396237678805238,-1.49683261799155,-1.3121094853601,-0.27396111642488,-0.755313503963186,1.67240766437871,1.24963202470889,0.0130797607111827,-1.61521209668484,-1.57370499445334,-0.17047647573429,0.149661109924746,-1.44097914844128,-1.36963436299815,-0.206276625617326,-0.251159146040457,-1.07100355936233,-1.48814574633678,-1.51791796468305,0.601708322769663,-1.53993494797902,-1.56217300619321,-0.995174796436201,-0.138221789184083,-1.58190215930889,-0.831011669685893,-0.419434532853852,-1.01590251983706,-0.453445395862364,0.300205613892263,-1.52315679826031,-0.978474548329127,0.470098440301331,-1.10218646968919,-1.8028650080792,-0.268353543169829,-0.205041903005595,-1.39304963677085,-0.517931171929632,-1.61888332231847,-0.0254860779013475,0.680022779447011,-1.36281554256916,-1.49069590038148
"HD-15-1",-0.976267473675501,-1.48889351639133,-1.42674899196094,-0.727388856607774,-1.53455833121036,-0.242371528031313,-1.46345246170013,-1.28313628417508,-1.52215650531231,-1.65195193695633,1.15967895999786,0.657322486164721,-0.836005221165188,-1.59754794229409,-1.5554554236368,-1.6238790728955,-0.671435075110105,-1.40836221488334,-1.35231310414528,-1.40600579444728,-1.6035942257937,-1.61862843905339,-1.460682510945,-1.49545546719567,-1.1101479090696,-1.50023681820147,-1.54460047305266,-1.51648754346295,-1.52609016505368,-1.57027382117681,-1.4131672634099,-1.09063352804349,-0.97018512641816,-1.31071394042967,-0.936040396904034,-1.50328113304821,-1.39907371853385,-0.721858089353982,0.32895906955938,-1.78927113130975,-1.24179302311403,-0.222026633537934,-1.38394717749975,-1.03398231306112,-1.60790456686381,-0.560940560715273,-1.03824938178073,-1.33672123657278,-1.47237621009122
"HD-16-1",-1.05850294586874,-0.16108815935996,-1.45822074848729,1.33320081527369,-1.55640580767291,0.846118797403346,-1.49869527295331,-1.31369884771606,-1.21639907631258,-0.0717757959970042,1.64505825916169,1.61389207826238,-0.919293899511459,-1.61617608765933,-1.57470463927062,-1.00722178189699,0.51577231244419,-1.44280101640501,0.00746467819820062,0.248354423220321,-1.62836641334599,-1.30586130136583,-1.05980966770756,-1.51915760666126,2.35406507974165,-1.54214349079414,-1.5631286101596,-0.55775421203769,-0.147215772204502,-1.58253162136216,0.124017285638385,0.110077864090476,-1.01844489222392,0.297061300034525,1.32427666536011,-1.5242414925618,-0.984537430653056,3.79364369067954,2.58938090100712,-1.45452068430709,-0.141329455577139,0.677153421634828,-1.39353561617513,-0.0669010298520159,-1.619473227871,0.683960934586871,0.420588441707455,-1.36425162959118,-1.49169352656469
"HD-20-1",-0.516164250645743,-1.2523956052371,-1.08246410429846,0.493891005394211,-1.26675011387401,-0.401983435185119,-1.11792016882366,-0.954152680821859,-0.673718324498156,-1.38887805086466,-0.77579652859439,-0.691800792358777,-0.369800322156089,-1.30831038769887,-1.2904977679362,-1.40948911097751,1.31848635880344,-1.10339007789326,-1.08720331615027,-1.14197387902738,0.872005676190524,-1.37372820851398,-1.12338112586107,-1.22823840227585,6.2283347280485,-1.05745404813461,-0.627916954027692,-1.2743610975709,-1.25640433139263,-1.35676600816422,-0.483189887556679,-0.795404371075648,-0.58371984920182,-1.07760643009708,-0.629571537229306,0.30268722934098,-1.02997345977525,-0.173461264334745,4.61646495983908,-0.0381951001459802,0.692029782642058,-0.865543308984741,-1.17449944172336,-0.811938742752957,-1.35687203537275,-0.00955148261659367,-0.671811989084423,0.8630934495964,0.250045191619335
"HD-22-1",-0.716545792995598,-1.36103360717991,-0.536819471616959,0.242770401633122,-1.41877603616928,-0.603293822408355,-1.29082562770111,-1.11909255089613,-1.4072510876596,-1.51593021814187,-0.939110468759152,-0.14483237053185,-0.568612223627657,-1.443672952174,-1.43435112170341,-1.51074546845349,-1.00588484591265,-1.27531725828303,-1.22346110585636,0.180464808767912,-0.793374727823343,-1.50262987750981,-1.28102148761109,-1.38562329766398,-0.88675016301145,-1.21765222680835,-0.361378860372914,-1.39125374347244,-1.41213143139345,-1.48196553743169,-1.29251185922543,-0.96127762880143,-0.769759965215025,-1.21037355051369,-0.793136729188963,-1.33614272901592,-1.18141984663424,-0.360632589662559,-0.766109115885666,-1.62431178677165,-1.12733656823312,-1.00870861874748,-0.793797113731713,-0.949258520820035,-1.46407806726806,-0.218944110323118,-0.84790451980405,-0.506999687119284,-1.32332177076745
"HD-34-1",0.837534038421451,-0.934569929984727,-1.33113713163412,-0.587133360610266,-0.0917924715107903,-1.33671249165935,-1.37058152605223,-1.20442398476818,-1.47464183475005,-1.58303014357137,-1.02536128558106,-0.903245719432667,-0.644718717057597,-1.51516183880125,-1.4960714147007,-0.809408340679813,-1.05584770196895,-1.31930824130839,-0.718802807609606,-0.740003836760653,-1.53017714411819,-1.02278918920856,-1.36427592352343,-1.42717885664826,-0.981920494599162,-1.30225751984121,-1.4472949475903,-1.4529881317268,-1.45819547738067,-1.52830374765954,-0.774798855206335,-0.342572320194622,-0.850581931125902,-1.26607430070758,-0.16941042978529,-1.40913790480582,-1.26140306520173,-0.460498468572632,-0.85243717232798,-1.68685533331633,-1.17912947885108,-1.06296186325251,-1.3345469012847,-0.987610327993702,-1.52069667441131,-0.924028918385885,-0.221745787740144,-1.26369663749476,-1.3955896823612
"HD-39-1",-1.01193610653634,-0.739865130462054,-1.440667590085,1.31119917237208,-1.54424942237727,-1.42059305147378,-1.47896938224471,-1.2967186371139,-0.924423925142193,-0.832183757825757,-1.16148554939228,0.671611128502263,-0.872214444698017,-0.921173510939372,-1.56401709255762,-0.680525119667339,-1.14050359517677,-1.42351669396738,0.592838891741781,-0.527872125318169,-1.61454471037241,-0.068852459224533,-1.47351693019034,-1.50595453734703,-1.13078343057218,-1.51871833107822,-1.55287430976735,-0.354984107846501,-1.10911342406171,-1.57576129917996,-1.42157023525964,0.463566592169538,-0.991475044065106,0.416291096904938,0.539661906124577,-1.51262295004508,-1.4126916294139,2.65422884815165,3.52622992762401,-1.79567747841315,0.434944212460307,-0.287515988639105,-1.38827217673482,-1.04156601406957,-1.61310460907918,-0.32561556669055,0.687265217775567,-1.34893506287084,-1.48099591084294
"HD-40-1",-0.957907264151086,0.317905919303947,-1.41942854889681,-0.714133788535578,-1.52944401396258,0.483130040388907,-1.45533365601516,-1.27595302304655,-0.362388095737321,-1.64838362247518,-1.1368675412127,-0.982140285410647,0.23563632000896,-1.59314160534242,-1.55092260977405,-1.27866843343306,-1.12152535520261,-0.865603956029067,-1.347963276857,-0.124514868378328,0.00576336641969677,-1.20563359594063,-1.45392128084323,-1.48992385588534,0.580877730440113,-1.49054847783429,-1.54019900221926,-1.12623732181043,-1.52067831891753,-1.56734588850056,-0.163587920573046,0.698652677901265,-0.391485020327673,-1.3069773380864,-0.41469156000917,-1.49832301195982,1.42042238253253,4.0331725169379,1.80043503925398,-1.78585911095655,0.401520435558456,-0.188038368866931,-1.38161792498217,-1.02992259961537,-1.60511615910998,-0.987126276963716,0.360867796109859,-1.33027370511344,-1.46779486456613
